id,dataset,segment,type,model,result,metric
case_83,HEART,HEART,SIN,probabilistic,0.0167836057526659,ged
case_53,HEART,LUNGS,SIN,probabilistic,0.96741716060221,dice
case_53,HEART,LUNGS,SIN,probabilistic,0.0184110266096727,ged
case_53,HEART,HEART,SIN,probabilistic,0.9794636781127132,dice
case_53,HEART,HEART,SIN,probabilistic,0.020564112159019,ged
case_100,HEART,LUNGS,SIN,probabilistic,0.968770436628112,dice
case_100,HEART,LUNGS,SIN,probabilistic,0.0349347857691359,ged
case_100,HEART,HEART,SIN,probabilistic,0.9705948180704485,dice
case_100,HEART,HEART,SIN,probabilistic,0.0301655993023037,ged
case_24,HEART,LUNGS,SIN,probabilistic,0.9742866739913326,dice
case_24,HEART,LUNGS,SIN,probabilistic,0.0187287832903036,ged
case_24,HEART,HEART,SIN,probabilistic,0.982520327819728,dice
case_24,HEART,HEART,SIN,probabilistic,0.0115182204500375,ged
case_87,HEART,LUNGS,SIN,probabilistic,0.9767339790017732,dice
case_87,HEART,LUNGS,SIN,probabilistic,0.0125033107516728,ged
case_87,HEART,HEART,SIN,probabilistic,0.9849229140785608,dice
case_87,HEART,HEART,SIN,probabilistic,0.0154595291847462,ged
case_107,HEART,LUNGS,SIN,probabilistic,0.952681614472918,dice
case_107,HEART,LUNGS,SIN,probabilistic,0.0567105578250719,ged
case_107,HEART,HEART,SIN,probabilistic,0.977146553781704,dice
case_107,HEART,HEART,SIN,probabilistic,0.0286071692885854,ged
case_22,HEART,LUNGS,SIN,probabilistic,0.9707338618578074,dice
case_22,HEART,LUNGS,SIN,probabilistic,0.0182790218538951,ged
case_22,HEART,HEART,SIN,probabilistic,0.9762731002989918,dice
case_22,HEART,HEART,SIN,probabilistic,0.0260828853981654,ged
case_75,HEART,LUNGS,SIN,probabilistic,0.9782145849284588,dice
case_75,HEART,LUNGS,SIN,probabilistic,0.0088068217825169,ged
case_75,HEART,HEART,SIN,probabilistic,0.983485429557644,dice
case_75,HEART,HEART,SIN,probabilistic,0.0132675555460349,ged
case_38,HEART,LUNGS,SIN,probabilistic,0.9544659046977853,dice
case_38,HEART,LUNGS,SIN,probabilistic,0.0696774190153435,ged
case_38,HEART,HEART,SIN,probabilistic,0.9731286317593196,dice
case_38,HEART,HEART,SIN,probabilistic,0.0173060999060539,ged
case_93,HEART,LUNGS,SIN,probabilistic,0.9612298561594684,dice
case_93,HEART,LUNGS,SIN,probabilistic,0.0616711135868272,ged
case_93,HEART,HEART,SIN,probabilistic,0.9644833428353228,dice
case_93,HEART,HEART,SIN,probabilistic,0.0467357470050954,ged
case_114,HEART,LUNGS,MUL,probabilistic,0.9697450569002822,dice
case_114,HEART,LUNGS,MUL,probabilistic,0.0232479802822694,ged
case_114,HEART,HEART,MUL,probabilistic,0.9806094092820428,dice
case_114,HEART,HEART,MUL,probabilistic,0.0162826935346597,ged
case_103,HEART,LUNGS,MUL,probabilistic,0.9596205809874464,dice
case_103,HEART,LUNGS,MUL,probabilistic,0.0282145606185331,ged
case_103,HEART,HEART,MUL,probabilistic,0.9770278724177532,dice
case_103,HEART,HEART,MUL,probabilistic,0.0220626224555829,ged
case_101,HEART,LUNGS,MUL,probabilistic,0.9677726249748376,dice
case_101,HEART,LUNGS,MUL,probabilistic,0.0125898728944025,ged
case_101,HEART,HEART,MUL,probabilistic,0.97625777340976,dice
case_101,HEART,HEART,MUL,probabilistic,0.0249583561096412,ged
case_2,HEART,LUNGS,MUL,probabilistic,0.9645058070827184,dice
case_2,HEART,LUNGS,MUL,probabilistic,0.0144831535917827,ged
case_2,HEART,HEART,MUL,probabilistic,0.9658463826267992,dice
case_2,HEART,HEART,MUL,probabilistic,0.0251921020359767,ged
case_61,HEART,LUNGS,MUL,probabilistic,0.9708630148782036,dice
case_61,HEART,LUNGS,MUL,probabilistic,0.0194951437875798,ged
case_61,HEART,HEART,MUL,probabilistic,0.9841024150863243,dice
case_61,HEART,HEART,MUL,probabilistic,0.0161595019267358,ged
case_72,HEART,LUNGS,MUL,probabilistic,0.9689152737221608,dice
case_72,HEART,LUNGS,MUL,probabilistic,0.0275784577166551,ged
case_72,HEART,HEART,MUL,probabilistic,0.9835896415304456,dice
case_72,HEART,HEART,MUL,probabilistic,0.0140883582767823,ged
case_30,HEART,LUNGS,MUL,probabilistic,0.9696733757103966,dice
case_30,HEART,LUNGS,MUL,probabilistic,0.041509036366815,ged
case_30,HEART,HEART,MUL,probabilistic,0.979843825224996,dice
case_30,HEART,HEART,MUL,probabilistic,0.0146337994440742,ged
case_15,HEART,LUNGS,MUL,probabilistic,0.9615442413357802,dice
case_15,HEART,LUNGS,MUL,probabilistic,0.0236372576183511,ged
case_15,HEART,HEART,MUL,probabilistic,0.9728567334465542,dice
case_15,HEART,HEART,MUL,probabilistic,0.0250800399704741,ged
case_3,HEART,LUNGS,MUL,probabilistic,0.9771740246744788,dice
case_3,HEART,LUNGS,MUL,probabilistic,0.0130619726598209,ged
case_3,HEART,HEART,MUL,probabilistic,0.984390969179966,dice
case_3,HEART,HEART,MUL,probabilistic,0.0137518859217591,ged
case_88,HEART,LUNGS,MUL,probabilistic,0.9804527688279302,dice
case_88,HEART,LUNGS,MUL,probabilistic,0.0166200807345889,ged
case_88,HEART,HEART,MUL,probabilistic,0.9856352216601406,dice
case_88,HEART,HEART,MUL,probabilistic,0.0122868480869214,ged
case_52,HEART,LUNGS,MUL,probabilistic,0.9464907790880468,dice
case_52,HEART,LUNGS,MUL,probabilistic,0.0422756687791099,ged
case_52,HEART,HEART,MUL,probabilistic,0.9227228948644076,dice
case_52,HEART,HEART,MUL,probabilistic,0.057679955486024,ged
case_21,HEART,LUNGS,MUL,probabilistic,0.9749762030779664,dice
case_21,HEART,LUNGS,MUL,probabilistic,0.015174033248863,ged
case_21,HEART,HEART,MUL,probabilistic,0.98269746564743,dice
case_21,HEART,HEART,MUL,probabilistic,0.010592180240172,ged
case_106,HEART,LUNGS,MUL,probabilistic,0.968070043157079,dice
case_106,HEART,LUNGS,MUL,probabilistic,0.0268122010007153,ged
case_106,HEART,HEART,MUL,probabilistic,0.9805224638209408,dice
case_106,HEART,HEART,MUL,probabilistic,0.0200388575164811,ged
case_83,HEART,LUNGS,MUL,probabilistic,0.969108181968698,dice
case_83,HEART,LUNGS,MUL,probabilistic,0.0256121157264903,ged
case_83,HEART,HEART,MUL,probabilistic,0.9810271984395535,dice
case_83,HEART,HEART,MUL,probabilistic,0.0183011223099498,ged
case_53,HEART,LUNGS,MUL,probabilistic,0.9698964234403314,dice
case_53,HEART,LUNGS,MUL,probabilistic,0.0118479589328819,ged
case_53,HEART,HEART,MUL,probabilistic,0.9811706994448128,dice
case_53,HEART,HEART,MUL,probabilistic,0.0157603735229644,ged
case_100,HEART,LUNGS,MUL,probabilistic,0.9740928826137706,dice
case_100,HEART,LUNGS,MUL,probabilistic,0.0250396796543919,ged
case_100,HEART,HEART,MUL,probabilistic,0.9730699363153404,dice
case_100,HEART,HEART,MUL,probabilistic,0.0277881316114151,ged
case_24,HEART,LUNGS,MUL,probabilistic,0.9706780598077976,dice
case_24,HEART,LUNGS,MUL,probabilistic,0.0347011094368304,ged
case_24,HEART,HEART,MUL,probabilistic,0.9824286712672368,dice
case_24,HEART,HEART,MUL,probabilistic,0.0142235469316641,ged
case_87,HEART,LUNGS,MUL,probabilistic,0.979655819947216,dice
case_87,HEART,LUNGS,MUL,probabilistic,0.0102774141200518,ged
case_87,HEART,HEART,MUL,probabilistic,0.9857158649924008,dice
case_87,HEART,HEART,MUL,probabilistic,0.0142303053472285,ged
case_107,HEART,LUNGS,MUL,probabilistic,0.9576171296131698,dice
case_107,HEART,LUNGS,MUL,probabilistic,0.0407294237010726,ged
case_107,HEART,HEART,MUL,probabilistic,0.9801588349193628,dice
case_107,HEART,HEART,MUL,probabilistic,0.0194534402178348,ged
case_22,HEART,LUNGS,MUL,probabilistic,0.9652514339884412,dice
case_22,HEART,LUNGS,MUL,probabilistic,0.0350905981690632,ged
case_22,HEART,HEART,MUL,probabilistic,0.9773443363076088,dice
case_22,HEART,HEART,MUL,probabilistic,0.0231484188878089,ged
case_75,HEART,LUNGS,MUL,probabilistic,0.9763241617020396,dice
case_75,HEART,LUNGS,MUL,probabilistic,0.0162285660869292,ged
case_75,HEART,HEART,MUL,probabilistic,0.9838695447953614,dice
case_75,HEART,HEART,MUL,probabilistic,0.0130560567166176,ged
case_38,HEART,LUNGS,MUL,probabilistic,0.9594113914833224,dice
case_38,HEART,LUNGS,MUL,probabilistic,0.0481641756494352,ged
case_38,HEART,HEART,MUL,probabilistic,0.9791162692305436,dice
case_38,HEART,HEART,MUL,probabilistic,0.0143754753801219,ged
case_93,HEART,LUNGS,MUL,probabilistic,0.9644152334622992,dice
case_93,HEART,LUNGS,MUL,probabilistic,0.056291399258497,ged
case_93,HEART,HEART,MUL,probabilistic,0.9636570480741572,dice
case_93,HEART,HEART,MUL,probabilistic,0.0485067663681475,ged
case_43,PROSTATE_TASK1,TASK1,SIN,ensemble,0.9709068093413856,dice
case_43,PROSTATE_TASK1,TASK1,SIN,ensemble,0.0267703282999665,ged
case_39,PROSTATE_TASK1,TASK1,SIN,ensemble,0.9503180812762384,dice
case_39,PROSTATE_TASK1,TASK1,SIN,ensemble,0.0769695442637535,ged
case_21,PROSTATE_TASK1,TASK1,SIN,ensemble,0.9645562931308808,dice
case_21,PROSTATE_TASK1,TASK1,SIN,ensemble,0.0391424689413645,ged
case_11,PROSTATE_TASK1,TASK1,SIN,ensemble,0.9653091881534096,dice
case_11,PROSTATE_TASK1,TASK1,SIN,ensemble,0.0316042088851888,ged
case_52,PROSTATE_TASK1,TASK1,SIN,ensemble,0.9719643437638332,dice
case_52,PROSTATE_TASK1,TASK1,SIN,ensemble,0.0266782793391686,ged
case_8,PROSTATE_TASK1,TASK1,SIN,ensemble,0.9640317641261434,dice
case_8,PROSTATE_TASK1,TASK1,SIN,ensemble,0.047606706527433,ged
case_55,PROSTATE_TASK1,TASK1,SIN,ensemble,0.9753179444750676,dice
case_55,PROSTATE_TASK1,TASK1,SIN,ensemble,0.0234375590424932,ged
case_23,PROSTATE_TASK1,TASK1,SIN,ensemble,0.8997764325375446,dice
case_23,PROSTATE_TASK1,TASK1,SIN,ensemble,0.1065670943823158,ged
case_15,PROSTATE_TASK1,TASK1,SIN,ensemble,0.9546645350563302,dice
case_15,PROSTATE_TASK1,TASK1,SIN,ensemble,0.0478159790132759,ged
case_19,PROSTATE_TASK1,TASK1,SIN,ensemble,0.9615514794274654,dice
case_19,PROSTATE_TASK1,TASK1,SIN,ensemble,0.035512841242128,ged
case_29,PROSTATE_TASK1,TASK1,SIN,ensemble,0.9314463798481712,dice
case_29,PROSTATE_TASK1,TASK1,SIN,ensemble,0.1148797437537004,ged
case_43,PROSTATE_TASK1,TASK1,MUL,ensemble,0.9727499413996118,dice
case_43,PROSTATE_TASK1,TASK1,MUL,ensemble,0.0236010157686983,ged
case_39,PROSTATE_TASK1,TASK1,MUL,ensemble,0.9577360267254276,dice
case_39,PROSTATE_TASK1,TASK1,MUL,ensemble,0.0549958896473575,ged
case_21,PROSTATE_TASK1,TASK1,MUL,ensemble,0.96835315043336,dice
case_21,PROSTATE_TASK1,TASK1,MUL,ensemble,0.0325453044916007,ged
case_11,PROSTATE_TASK1,TASK1,MUL,ensemble,0.9622372581703336,dice
case_11,PROSTATE_TASK1,TASK1,MUL,ensemble,0.0414035398258792,ged
case_52,PROSTATE_TASK1,TASK1,MUL,ensemble,0.964893558212602,dice
case_52,PROSTATE_TASK1,TASK1,MUL,ensemble,0.0517596098211405,ged
case_8,PROSTATE_TASK1,TASK1,MUL,ensemble,0.961748096243274,dice
case_8,PROSTATE_TASK1,TASK1,MUL,ensemble,0.0524751194332342,ged
case_55,PROSTATE_TASK1,TASK1,MUL,ensemble,0.9747302640169456,dice
case_55,PROSTATE_TASK1,TASK1,MUL,ensemble,0.0275772301264312,ged
case_23,PROSTATE_TASK1,TASK1,MUL,ensemble,0.9683235081552276,dice
case_23,PROSTATE_TASK1,TASK1,MUL,ensemble,0.0401673149906393,ged
case_15,PROSTATE_TASK1,TASK1,MUL,ensemble,0.9586366312014316,dice
case_15,PROSTATE_TASK1,TASK1,MUL,ensemble,0.0424325189782534,ged
case_19,PROSTATE_TASK1,TASK1,MUL,ensemble,0.9610698713960736,dice
case_19,PROSTATE_TASK1,TASK1,MUL,ensemble,0.0408370917874297,ged
case_29,PROSTATE_TASK1,TASK1,MUL,ensemble,0.9515727308560946,dice
case_29,PROSTATE_TASK1,TASK1,MUL,ensemble,0.0622902745184355,ged
case_43,PROSTATE_TASK1,TASK1,SIN,hier_probabilistic,0.8632311345139223,dice
case_43,PROSTATE_TASK1,TASK1,SIN,hier_probabilistic,0.0399530135214932,ged
case_39,PROSTATE_TASK1,TASK1,SIN,hier_probabilistic,0.8445605541780649,dice
case_39,PROSTATE_TASK1,TASK1,SIN,hier_probabilistic,0.073715543771325,ged
case_21,PROSTATE_TASK1,TASK1,SIN,hier_probabilistic,0.8595372213622368,dice
case_21,PROSTATE_TASK1,TASK1,SIN,hier_probabilistic,0.0457497690306197,ged
case_11,PROSTATE_TASK1,TASK1,SIN,hier_probabilistic,0.8587333361472985,dice
case_11,PROSTATE_TASK1,TASK1,SIN,hier_probabilistic,0.045976956056943,ged
case_52,PROSTATE_TASK1,TASK1,SIN,hier_probabilistic,0.8672416991889915,dice
case_52,PROSTATE_TASK1,TASK1,SIN,hier_probabilistic,0.0402839075031064,ged
case_8,PROSTATE_TASK1,TASK1,SIN,hier_probabilistic,0.8562048969713393,dice
case_8,PROSTATE_TASK1,TASK1,SIN,hier_probabilistic,0.0599853151323213,ged
case_55,PROSTATE_TASK1,TASK1,SIN,hier_probabilistic,0.8699709276842551,dice
case_55,PROSTATE_TASK1,TASK1,SIN,hier_probabilistic,0.0387470269184075,ged
case_23,PROSTATE_TASK1,TASK1,SIN,hier_probabilistic,0.8317947480229818,dice
case_23,PROSTATE_TASK1,TASK1,SIN,hier_probabilistic,0.1038401476593087,ged
case_15,PROSTATE_TASK1,TASK1,SIN,hier_probabilistic,0.8558992565131452,dice
case_15,PROSTATE_TASK1,TASK1,SIN,hier_probabilistic,0.0425748729661685,ged
case_19,PROSTATE_TASK1,TASK1,SIN,hier_probabilistic,0.8551880488821113,dice
case_19,PROSTATE_TASK1,TASK1,SIN,hier_probabilistic,0.0396607725419896,ged
case_29,PROSTATE_TASK1,TASK1,SIN,hier_probabilistic,0.8275068201967556,dice
case_29,PROSTATE_TASK1,TASK1,SIN,hier_probabilistic,0.1192316436220489,ged
case_43,PROSTATE_TASK1,TASK1,MUL,hier_probabilistic,0.3464864824106062,dice
case_43,PROSTATE_TASK1,TASK1,MUL,hier_probabilistic,0.4797982701207171,ged
case_39,PROSTATE_TASK1,TASK1,MUL,hier_probabilistic,0.4439728820952722,dice
case_39,PROSTATE_TASK1,TASK1,MUL,hier_probabilistic,0.3872204140382578,ged
case_21,PROSTATE_TASK1,TASK1,MUL,hier_probabilistic,0.2639325401521966,dice
case_21,PROSTATE_TASK1,TASK1,MUL,hier_probabilistic,0.532276524086798,ged
case_11,PROSTATE_TASK1,TASK1,MUL,hier_probabilistic,0.42129480918131,dice
case_11,PROSTATE_TASK1,TASK1,MUL,hier_probabilistic,0.398290767109929,ged
case_52,PROSTATE_TASK1,TASK1,MUL,hier_probabilistic,0.2896315303782529,dice
case_52,PROSTATE_TASK1,TASK1,MUL,hier_probabilistic,0.5265810840362704,ged
case_8,PROSTATE_TASK1,TASK1,MUL,hier_probabilistic,0.3206150908117329,dice
case_8,PROSTATE_TASK1,TASK1,MUL,hier_probabilistic,0.532556604683302,ged
case_55,PROSTATE_TASK1,TASK1,MUL,hier_probabilistic,0.2938889616961109,dice
case_55,PROSTATE_TASK1,TASK1,MUL,hier_probabilistic,0.5125353841913103,ged
case_23,PROSTATE_TASK1,TASK1,MUL,hier_probabilistic,0.2917684914446391,dice
case_23,PROSTATE_TASK1,TASK1,MUL,hier_probabilistic,0.5329571600164891,ged
case_15,PROSTATE_TASK1,TASK1,MUL,hier_probabilistic,0.4516632894630399,dice
case_15,PROSTATE_TASK1,TASK1,MUL,hier_probabilistic,0.3973813001510468,ged
case_19,PROSTATE_TASK1,TASK1,MUL,hier_probabilistic,0.3616994813251772,dice
case_19,PROSTATE_TASK1,TASK1,MUL,hier_probabilistic,0.437155642995002,ged
case_29,PROSTATE_TASK1,TASK1,MUL,hier_probabilistic,0.4855456645876557,dice
case_29,PROSTATE_TASK1,TASK1,MUL,hier_probabilistic,0.4161867725281775,ged
case_43,PROSTATE_TASK1,TASK1,SIN,bayesian,0.9686551630136976,dice
case_43,PROSTATE_TASK1,TASK1,SIN,bayesian,0.0285594407635876,ged
case_39,PROSTATE_TASK1,TASK1,SIN,bayesian,0.9513174243805164,dice
case_39,PROSTATE_TASK1,TASK1,SIN,bayesian,0.0680253480571947,ged
case_21,PROSTATE_TASK1,TASK1,SIN,bayesian,0.9633041000712156,dice
case_21,PROSTATE_TASK1,TASK1,SIN,bayesian,0.0361642211639218,ged
case_11,PROSTATE_TASK1,TASK1,SIN,bayesian,0.9544478705929406,dice
case_11,PROSTATE_TASK1,TASK1,SIN,bayesian,0.0549483937405058,ged
case_52,PROSTATE_TASK1,TASK1,SIN,bayesian,0.9720897908572694,dice
case_52,PROSTATE_TASK1,TASK1,SIN,bayesian,0.0233694376346438,ged
case_8,PROSTATE_TASK1,TASK1,SIN,bayesian,0.9625706284522644,dice
case_8,PROSTATE_TASK1,TASK1,SIN,bayesian,0.0373298537371317,ged
case_55,PROSTATE_TASK1,TASK1,SIN,bayesian,0.9734662959822656,dice
case_55,PROSTATE_TASK1,TASK1,SIN,bayesian,0.0238789646333459,ged
case_23,PROSTATE_TASK1,TASK1,SIN,bayesian,0.9289064081283358,dice
case_23,PROSTATE_TASK1,TASK1,SIN,bayesian,0.11637976673138,ged
case_15,PROSTATE_TASK1,TASK1,SIN,bayesian,0.956355039333969,dice
case_15,PROSTATE_TASK1,TASK1,SIN,bayesian,0.0337787200257129,ged
case_19,PROSTATE_TASK1,TASK1,SIN,bayesian,0.9518828028280326,dice
case_19,PROSTATE_TASK1,TASK1,SIN,bayesian,0.0622128693895303,ged
case_29,PROSTATE_TASK1,TASK1,SIN,bayesian,0.7985768443515885,dice
case_29,PROSTATE_TASK1,TASK1,SIN,bayesian,0.2833476853601232,ged
case_43,PROSTATE_TASK1,TASK1,MUL,bayesian,0.960709524516591,dice
case_43,PROSTATE_TASK1,TASK1,MUL,bayesian,0.0545163364911298,ged
case_39,PROSTATE_TASK1,TASK1,MUL,bayesian,0.9584789272453944,dice
case_39,PROSTATE_TASK1,TASK1,MUL,bayesian,0.0505117274291122,ged
case_21,PROSTATE_TASK1,TASK1,MUL,bayesian,0.9692699906358364,dice
case_21,PROSTATE_TASK1,TASK1,MUL,bayesian,0.0268056708910828,ged
case_11,PROSTATE_TASK1,TASK1,MUL,bayesian,0.9509995437576112,dice
case_11,PROSTATE_TASK1,TASK1,MUL,bayesian,0.0673435470685643,ged
case_52,PROSTATE_TASK1,TASK1,MUL,bayesian,0.9690430673704816,dice
case_52,PROSTATE_TASK1,TASK1,MUL,bayesian,0.0352459668139585,ged
case_8,PROSTATE_TASK1,TASK1,MUL,bayesian,0.9690491162155532,dice
case_8,PROSTATE_TASK1,TASK1,MUL,bayesian,0.0331336818393884,ged
case_55,PROSTATE_TASK1,TASK1,MUL,bayesian,0.9763852666921392,dice
case_55,PROSTATE_TASK1,TASK1,MUL,bayesian,0.0214882460636053,ged
case_23,PROSTATE_TASK1,TASK1,MUL,bayesian,0.9671087280413928,dice
case_23,PROSTATE_TASK1,TASK1,MUL,bayesian,0.0410628007124064,ged
case_15,PROSTATE_TASK1,TASK1,MUL,bayesian,0.9518093457648475,dice
case_15,PROSTATE_TASK1,TASK1,MUL,bayesian,0.0557887826272665,ged
case_19,PROSTATE_TASK1,TASK1,MUL,bayesian,0.950788483327529,dice
case_19,PROSTATE_TASK1,TASK1,MUL,bayesian,0.0642741918987087,ged
case_29,PROSTATE_TASK1,TASK1,MUL,bayesian,0.9221938470896628,dice
case_29,PROSTATE_TASK1,TASK1,MUL,bayesian,0.1441832413687944,ged
case_43,PROSTATE_TASK1,TASK1,SIN,probabilistic,0.9647680291818196,dice
case_43,PROSTATE_TASK1,TASK1,SIN,probabilistic,0.0278027716359467,ged
case_39,PROSTATE_TASK1,TASK1,SIN,probabilistic,0.9476016782019846,dice
case_39,PROSTATE_TASK1,TASK1,SIN,probabilistic,0.0758880179357093,ged
case_21,PROSTATE_TASK1,TASK1,SIN,probabilistic,0.9582034853358165,dice
case_21,PROSTATE_TASK1,TASK1,SIN,probabilistic,0.041762429245423,ged
case_11,PROSTATE_TASK1,TASK1,SIN,probabilistic,0.9548910554021478,dice
case_11,PROSTATE_TASK1,TASK1,SIN,probabilistic,0.0218258104978036,ged
case_52,PROSTATE_TASK1,TASK1,SIN,probabilistic,0.9736981808819316,dice
case_52,PROSTATE_TASK1,TASK1,SIN,probabilistic,0.0151561921803909,ged
case_8,PROSTATE_TASK1,TASK1,SIN,probabilistic,0.9539116713481504,dice
case_8,PROSTATE_TASK1,TASK1,SIN,probabilistic,0.0547141406278805,ged
case_55,PROSTATE_TASK1,TASK1,SIN,probabilistic,0.9757812006973658,dice
case_55,PROSTATE_TASK1,TASK1,SIN,probabilistic,0.0162344117758028,ged
case_23,PROSTATE_TASK1,TASK1,SIN,probabilistic,0.9148826824001808,dice
case_23,PROSTATE_TASK1,TASK1,SIN,probabilistic,0.1318750156679225,ged
case_15,PROSTATE_TASK1,TASK1,SIN,probabilistic,0.9444597547686594,dice
case_15,PROSTATE_TASK1,TASK1,SIN,probabilistic,0.0471946837764966,ged
case_19,PROSTATE_TASK1,TASK1,SIN,probabilistic,0.9585745242214314,dice
case_19,PROSTATE_TASK1,TASK1,SIN,probabilistic,0.0335866748776667,ged
case_29,PROSTATE_TASK1,TASK1,SIN,probabilistic,0.8467040086462247,dice
case_29,PROSTATE_TASK1,TASK1,SIN,probabilistic,0.119142447213219,ged
case_43,PROSTATE_TASK1,TASK1,MUL,probabilistic,0.971505585252426,dice
case_43,PROSTATE_TASK1,TASK1,MUL,probabilistic,0.0249997180844581,ged
case_39,PROSTATE_TASK1,TASK1,MUL,probabilistic,0.95232536784443,dice
case_39,PROSTATE_TASK1,TASK1,MUL,probabilistic,0.0744246810208298,ged
case_21,PROSTATE_TASK1,TASK1,MUL,probabilistic,0.9697015619374016,dice
case_21,PROSTATE_TASK1,TASK1,MUL,probabilistic,0.0272217146720334,ged
case_11,PROSTATE_TASK1,TASK1,MUL,probabilistic,0.965107541854624,dice
case_11,PROSTATE_TASK1,TASK1,MUL,probabilistic,0.0312551059088469,ged
case_52,PROSTATE_TASK1,TASK1,MUL,probabilistic,0.9673578703647392,dice
case_52,PROSTATE_TASK1,TASK1,MUL,probabilistic,0.0429997687577071,ged
case_8,PROSTATE_TASK1,TASK1,MUL,probabilistic,0.9685926866330694,dice
case_8,PROSTATE_TASK1,TASK1,MUL,probabilistic,0.0362790905612609,ged
case_55,PROSTATE_TASK1,TASK1,MUL,probabilistic,0.9765828506251044,dice
case_55,PROSTATE_TASK1,TASK1,MUL,probabilistic,0.0222740938525213,ged
case_23,PROSTATE_TASK1,TASK1,MUL,probabilistic,0.971609831361728,dice
case_23,PROSTATE_TASK1,TASK1,MUL,probabilistic,0.0283016038452939,ged
case_15,PROSTATE_TASK1,TASK1,MUL,probabilistic,0.9609621070372992,dice
case_15,PROSTATE_TASK1,TASK1,MUL,probabilistic,0.0350283438602915,ged
case_19,PROSTATE_TASK1,TASK1,MUL,probabilistic,0.9615871814709036,dice
case_19,PROSTATE_TASK1,TASK1,MUL,probabilistic,0.0382419427595767,ged
case_29,PROSTATE_TASK1,TASK1,MUL,probabilistic,0.9530614180839888,dice
case_29,PROSTATE_TASK1,TASK1,MUL,probabilistic,0.0632557887393771,ged
case_43,PROSTATE_TASK2,TASK2,SIN,ensemble,0.9663910933269492,dice
case_43,PROSTATE_TASK2,TASK2,SIN,ensemble,0.0287364350638797,ged
case_39,PROSTATE_TASK2,TASK2,SIN,ensemble,0.9651160362742316,dice
case_39,PROSTATE_TASK2,TASK2,SIN,ensemble,0.0295043662090238,ged
case_21,PROSTATE_TASK2,TASK2,SIN,ensemble,0.960948107894966,dice
case_21,PROSTATE_TASK2,TASK2,SIN,ensemble,0.0454910470628323,ged
case_11,PROSTATE_TASK2,TASK2,SIN,ensemble,0.9468302781115826,dice
case_11,PROSTATE_TASK2,TASK2,SIN,ensemble,0.0353391717567665,ged
case_52,PROSTATE_TASK2,TASK2,SIN,ensemble,0.9352587579193012,dice
case_52,PROSTATE_TASK2,TASK2,SIN,ensemble,0.0679060219981597,ged
case_8,PROSTATE_TASK2,TASK2,SIN,ensemble,0.968822214967215,dice
case_8,PROSTATE_TASK2,TASK2,SIN,ensemble,0.0276149574641234,ged
case_55,PROSTATE_TASK2,TASK2,SIN,ensemble,0.9715204614456336,dice
case_55,PROSTATE_TASK2,TASK2,SIN,ensemble,0.0226285607328508,ged
case_23,PROSTATE_TASK2,TASK2,SIN,ensemble,0.8977201235666722,dice
case_23,PROSTATE_TASK2,TASK2,SIN,ensemble,0.2115150949593536,ged
case_15,PROSTATE_TASK2,TASK2,SIN,ensemble,0.9357430403450062,dice
case_15,PROSTATE_TASK2,TASK2,SIN,ensemble,0.0422096144646625,ged
case_19,PROSTATE_TASK2,TASK2,SIN,ensemble,0.9594085095802176,dice
case_19,PROSTATE_TASK2,TASK2,SIN,ensemble,0.0470553509222683,ged
case_29,PROSTATE_TASK2,TASK2,SIN,ensemble,0.9001470455421833,dice
case_29,PROSTATE_TASK2,TASK2,SIN,ensemble,0.1237101275596209,ged
case_43,PROSTATE_TASK2,TASK2,MUL,ensemble,0.9666605032492748,dice
case_43,PROSTATE_TASK2,TASK2,MUL,ensemble,0.032150757204813,ged
case_39,PROSTATE_TASK2,TASK2,MUL,ensemble,0.9620657206873244,dice
case_39,PROSTATE_TASK2,TASK2,MUL,ensemble,0.0440760783036496,ged
case_21,PROSTATE_TASK2,TASK2,MUL,ensemble,0.9495188141006334,dice
case_21,PROSTATE_TASK2,TASK2,MUL,ensemble,0.0546098039290936,ged
case_11,PROSTATE_TASK2,TASK2,MUL,ensemble,0.9397711732326894,dice
case_11,PROSTATE_TASK2,TASK2,MUL,ensemble,0.0561037898461715,ged
case_52,PROSTATE_TASK2,TASK2,MUL,ensemble,0.9397935909606996,dice
case_52,PROSTATE_TASK2,TASK2,MUL,ensemble,0.0704005721209017,ged
case_8,PROSTATE_TASK2,TASK2,MUL,ensemble,0.9723322522025812,dice
case_8,PROSTATE_TASK2,TASK2,MUL,ensemble,0.022833797529702,ged
case_55,PROSTATE_TASK2,TASK2,MUL,ensemble,0.9723794316331936,dice
case_55,PROSTATE_TASK2,TASK2,MUL,ensemble,0.0202882308796243,ged
case_23,PROSTATE_TASK2,TASK2,MUL,ensemble,0.9133863945712608,dice
case_23,PROSTATE_TASK2,TASK2,MUL,ensemble,0.1360150782925713,ged
case_15,PROSTATE_TASK2,TASK2,MUL,ensemble,0.9268081032805804,dice
case_15,PROSTATE_TASK2,TASK2,MUL,ensemble,0.0838851737241141,ged
case_19,PROSTATE_TASK2,TASK2,MUL,ensemble,0.9672271924685252,dice
case_19,PROSTATE_TASK2,TASK2,MUL,ensemble,0.0357770648201486,ged
case_29,PROSTATE_TASK2,TASK2,MUL,ensemble,0.9061605868250951,dice
case_29,PROSTATE_TASK2,TASK2,MUL,ensemble,0.0850425346509889,ged
case_43,PROSTATE_TASK2,TASK2,SIN,hier_probabilistic,0.6431222815423046,dice
