epoch:  0 , training loss:  -0.5121828648746014 , validation loss:  -0.5781573003530502 , validation dice:  0.6718117 , this epoch took:  55.22093343734741 s
epoch:  1 , training loss:  -0.7586256461143494 , validation loss:  -0.6885106298327446 , validation dice:  0.7753775 , this epoch took:  52.033867835998535 s
epoch:  2 , training loss:  -0.7448948611915112 , validation loss:  -0.8919019222259521 , validation dice:  0.90863913 , this epoch took:  54.2288236618042 s
epoch:  3 , training loss:  -0.8508110579848289 , validation loss:  -0.8783263397216797 , validation dice:  0.90029436 , this epoch took:  52.49358296394348 s
epoch:  4 , training loss:  -0.8502796926498413 , validation loss:  -0.9189864861965179 , validation dice:  0.932642 , this epoch took:  53.62924313545227 s
epoch:  5 , training loss:  -0.8823527667522431 , validation loss:  -0.9150378203392029 , validation dice:  0.9294262 , this epoch took:  53.04178428649902 s
epoch:  6 , training loss:  -0.8795916780829429 , validation loss:  -0.9228262436389923 , validation dice:  0.9358947 , this epoch took:  54.16121482849121 s
epoch:  7 , training loss:  -0.8968545731306076 , validation loss:  -0.7951720720529556 , validation dice:  0.8425456 , this epoch took:  52.15604901313782 s
epoch:  8 , training loss:  -0.8629493361115456 , validation loss:  -0.9089072299003601 , validation dice:  0.9251262 , this epoch took:  55.41669154167175 s
epoch:  9 , training loss:  -0.8648435206413269 , validation loss:  -0.9121267020702362 , validation dice:  0.93020034 , this epoch took:  53.23802590370178 s
epoch:  10 , training loss:  -0.8483974803090095 , validation loss:  -0.8831128752231598 , validation dice:  0.90134394 , this epoch took:  51.80776596069336 s
epoch:  11 , training loss:  -0.8509522776603698 , validation loss:  -0.8743770790100097 , validation dice:  0.89853853 , this epoch took:  53.87321376800537 s
epoch:  12 , training loss:  -0.8685013954639434 , validation loss:  -0.9195423090457916 , validation dice:  0.934961 , this epoch took:  52.854695320129395 s
epoch:  13 , training loss:  -0.8541349681019783 , validation loss:  -0.9145606696605683 , validation dice:  0.9325032 , this epoch took:  52.61367988586426 s
epoch:  14 , training loss:  -0.8542667754292488 , validation loss:  -0.8849032652378083 , validation dice:  0.90838945 , this epoch took:  52.74779963493347 s
epoch:  15 , training loss:  -0.8217183521389961 , validation loss:  -0.8873396253585816 , validation dice:  0.9050095 , this epoch took:  52.48409914970398 s
epoch:  16 , training loss:  -0.8607023848295212 , validation loss:  -0.9019775223731995 , validation dice:  0.9204946 , this epoch took:  52.97561573982239 s
epoch:  17 , training loss:  -0.9045994623899459 , validation loss:  -0.9249673163890839 , validation dice:  0.9372432 , this epoch took:  54.123146533966064 s
epoch:  18 , training loss:  -0.9050715067386628 , validation loss:  -0.9157385241985321 , validation dice:  0.9312718 , this epoch took:  53.49084758758545 s
epoch:  19 , training loss:  -0.8967230522632599 , validation loss:  -0.920966032743454 , validation dice:  0.9345787 , this epoch took:  51.863943099975586 s
epoch:  20 , training loss:  -0.8841074584722519 , validation loss:  -0.9101107597351075 , validation dice:  0.9241383 , this epoch took:  53.892268896102905 s
epoch:  21 , training loss:  -0.8874242973327636 , validation loss:  -0.9201709997653961 , validation dice:  0.93347245 , this epoch took:  54.76523971557617 s
epoch:  22 , training loss:  -0.9151096225976943 , validation loss:  -0.7930567967891693 , validation dice:  0.83361983 , this epoch took:  51.696343421936035 s
epoch:  23 , training loss:  -0.914537722826004 , validation loss:  -0.9281644213199616 , validation dice:  0.9411449 , this epoch took:  53.7642707824707 s
epoch:  24 , training loss:  -0.9235411784648895 , validation loss:  -0.9145538187026978 , validation dice:  0.9315379 , this epoch took:  52.065993547439575 s
epoch:  25 , training loss:  -0.9201513233780861 , validation loss:  -0.9310237824916839 , validation dice:  0.9428253 , this epoch took:  51.52982187271118 s
epoch:  26 , training loss:  -0.9176891154050827 , validation loss:  -0.9286442649364471 , validation dice:  0.94026446 , this epoch took:  50.37662720680237 s
epoch:  27 , training loss:  -0.8977271958589553 , validation loss:  -0.9140647780895234 , validation dice:  0.9302895 , this epoch took:  52.61209011077881 s
epoch:  28 , training loss:  -0.916253500699997 , validation loss:  -0.9345944821834564 , validation dice:  0.9459127 , this epoch took:  52.71630048751831 s
epoch:  29 , training loss:  -0.8326065796017647 , validation loss:  -0.9217985999584198 , validation dice:  0.93594086 , this epoch took:  52.43855166435242 s
epoch:  30 , training loss:  -0.878677358865738 , validation loss:  -0.9337573349475861 , validation dice:  0.94605005 , this epoch took:  52.36409831047058 s
epoch:  31 , training loss:  -0.8487093244194984 , validation loss:  -0.9285348224639892 , validation dice:  0.9447714 , this epoch took:  50.88729476928711 s
epoch:  32 , training loss:  -0.885978905916214 , validation loss:  -0.9196660721302032 , validation dice:  0.93197334 , this epoch took:  50.692946672439575 s
epoch:  33 , training loss:  -0.8979622752666473 , validation loss:  -0.913072738647461 , validation dice:  0.9341327 , this epoch took:  51.17933654785156 s
epoch:  34 , training loss:  -0.9007796022891998 , validation loss:  -0.9147891318798065 , validation dice:  0.9338348 , this epoch took:  51.63417887687683 s
