epoch:  0 , training loss:  0.021767114649526773 , validation loss:  0.01784891253337264 , validation dice:  0.0 , this epoch took:  1041.100815296173 s
epoch:  1 , training loss:  0.016056297685950995 , validation loss:  0.015514850709587335 , validation dice:  0.0 , this epoch took:  1030.4110701084137 s
epoch:  2 , training loss:  0.01521560669131577 , validation loss:  0.015964222587645054 , validation dice:  0.0 , this epoch took:  1060.339322566986 s
epoch:  3 , training loss:  0.01475792085751891 , validation loss:  0.015548364575952291 , validation dice:  0.0 , this epoch took:  974.7625625133514 s
epoch:  4 , training loss:  0.012165996490512043 , validation loss:  0.017591562177985905 , validation dice:  0.0 , this epoch took:  1091.1442422866821 s
epoch:  5 , training loss:  0.009436432724818587 , validation loss:  0.011695941295474768 , validation dice:  0.0 , this epoch took:  1018.421080827713 s
epoch:  6 , training loss:  0.009540572218596935 , validation loss:  0.01390441194176674 , validation dice:  0.0 , this epoch took:  1008.1945278644562 s
epoch:  7 , training loss:  0.011096615681424737 , validation loss:  0.011540544610470533 , validation dice:  0.0 , this epoch took:  1023.0046679973602 s
epoch:  8 , training loss:  0.010907602203078568 , validation loss:  0.013408386055380106 , validation dice:  0.0 , this epoch took:  1061.6317293643951 s
epoch:  9 , training loss:  0.00912563531473279 , validation loss:  0.012410641442984342 , validation dice:  0.0 , this epoch took:  1024.5318899154663 s
epoch:  10 , training loss:  0.00950107716023922 , validation loss:  0.005799094457179308 , validation dice:  0.0 , this epoch took:  1109.9234240055084 s
epoch:  11 , training loss:  0.007470713932067156 , validation loss:  0.025133559703826903 , validation dice:  0.0 , this epoch took:  1131.5195593833923 s
epoch:  12 , training loss:  0.007054700234904885 , validation loss:  0.007965081389993429 , validation dice:  0.0 , this epoch took:  1055.8278510570526 s
epoch:  13 , training loss:  0.0037729572355747224 , validation loss:  0.0051945290341973305 , validation dice:  0.0 , this epoch took:  1051.1741080284119 s
epoch:  14 , training loss:  0.0021357614463195203 , validation loss:  -0.01054929967969656 , validation dice:  0.0 , this epoch took:  1101.5893287658691 s
epoch:  15 , training loss:  0.0050507322861813005 , validation loss:  0.016922186939045788 , validation dice:  0.0 , this epoch took:  1100.0478301048279 s
epoch:  16 , training loss:  0.011943050924688578 , validation loss:  0.009705741796642542 , validation dice:  0.0 , this epoch took:  1062.3882372379303 s
epoch:  17 , training loss:  0.007911195021122693 , validation loss:  0.005773227028548718 , validation dice:  0.0 , this epoch took:  1044.3517663478851 s
epoch:  18 , training loss:  0.0032744971849024297 , validation loss:  0.02172999270260334 , validation dice:  0.018289482 , this epoch took:  978.0519165992737 s
epoch:  19 , training loss:  0.00701408889144659 , validation loss:  0.013990212054923177 , validation dice:  0.0 , this epoch took:  1030.0994882583618 s
epoch:  20 , training loss:  0.010039318786934018 , validation loss:  0.019351732600480318 , validation dice:  2.657884e-05 , this epoch took:  1013.9476697444916 s
epoch:  21 , training loss:  0.01305877457279712 , validation loss:  -0.019415084682404996 , validation dice:  0.04589185 , this epoch took:  1023.6338422298431 s
epoch:  22 , training loss:  -0.0033993558175861834 , validation loss:  -0.02113259017467499 , validation dice:  0.046991352 , this epoch took:  972.6039979457855 s
epoch:  23 , training loss:  -0.00808286822680384 , validation loss:  -0.012651329804211854 , validation dice:  0.07903667 , this epoch took:  1034.165453195572 s
epoch:  24 , training loss:  0.006806565081700682 , validation loss:  0.0002367265336215496 , validation dice:  0.0 , this epoch took:  1063.5046026706696 s
epoch:  25 , training loss:  0.001783557889983058 , validation loss:  0.04296160997822881 , validation dice:  0.006972954 , this epoch took:  1035.5537765026093 s
epoch:  26 , training loss:  0.0018111449498683214 , validation loss:  -0.013282512482255697 , validation dice:  0.0 , this epoch took:  1061.505164384842 s
epoch:  27 , training loss:  -0.002951010402292013 , validation loss:  -0.0050686561688780786 , validation dice:  0.0 , this epoch took:  1042.7597286701202 s
epoch:  28 , training loss:  -0.008096569923684 , validation loss:  -0.008702786080539227 , validation dice:  0.039075047 , this epoch took:  989.3544521331787 s
