epoch:  0 , training loss:  0.022547155894339085 , validation loss:  0.020791280195116998 , validation dice:  0.0 , this epoch took:  1032.0271019935608 s
epoch:  1 , training loss:  0.012643640379421412 , validation loss:  0.011580181019380688 , validation dice:  0.0 , this epoch took:  1021.9006462097168 s
epoch:  2 , training loss:  0.010464100703597068 , validation loss:  0.004007038809359074 , validation dice:  0.0 , this epoch took:  987.9711177349091 s
epoch:  3 , training loss:  0.0093384397495538 , validation loss:  -0.008730702064931394 , validation dice:  0.0 , this epoch took:  973.5299143791199 s
epoch:  4 , training loss:  0.0023686758540570735 , validation loss:  -0.017702371627092362 , validation dice:  0.0 , this epoch took:  1070.4136171340942 s
epoch:  5 , training loss:  -0.002305149515159428 , validation loss:  -0.016949708946049212 , validation dice:  0.0 , this epoch took:  1025.2090141773224 s
epoch:  6 , training loss:  0.0013456074744462967 , validation loss:  -0.003893268518149853 , validation dice:  0.0 , this epoch took:  1000.2450580596924 s
epoch:  7 , training loss:  0.0008991608647629618 , validation loss:  -0.03127183858305216 , validation dice:  0.0838445 , this epoch took:  1000.1294093132019 s
epoch:  8 , training loss:  -0.00488601275999099 , validation loss:  -0.0246605921164155 , validation dice:  0.076937675 , this epoch took:  991.6397776603699 s
epoch:  9 , training loss:  0.012330324202775956 , validation loss:  0.015211916845291853 , validation dice:  0.0 , this epoch took:  1054.4855885505676 s
epoch:  10 , training loss:  0.00802109083160758 , validation loss:  -0.004389064498245716 , validation dice:  0.0 , this epoch took:  1060.739681482315 s
epoch:  11 , training loss:  -0.006259397850371897 , validation loss:  -0.0035936653055250647 , validation dice:  0.047049448 , this epoch took:  1041.7821097373962 s
epoch:  12 , training loss:  -0.0007313638366758823 , validation loss:  -0.014834410063922405 , validation dice:  0.0 , this epoch took:  1059.0590529441833 s
epoch:  13 , training loss:  0.0032813855661079287 , validation loss:  0.02056776186451316 , validation dice:  0.0 , this epoch took:  1063.0504400730133 s
epoch:  14 , training loss:  0.011347858337685465 , validation loss:  -0.01455141518265009 , validation dice:  0.0 , this epoch took:  1036.9679296016693 s
epoch:  15 , training loss:  -0.004781690092378994 , validation loss:  -0.06434261634945869 , validation dice:  0.0 , this epoch took:  1007.8900189399719 s
epoch:  16 , training loss:  -0.010218555421568453 , validation loss:  -0.024560587778687477 , validation dice:  0.0 , this epoch took:  1034.2983911037445 s
epoch:  17 , training loss:  -0.007181752247735858 , validation loss:  -0.01831366799771786 , validation dice:  0.0 , this epoch took:  1113.4886293411255 s
epoch:  18 , training loss:  0.003109031243249774 , validation loss:  -0.01190027203410864 , validation dice:  0.09434273 , this epoch took:  969.531566619873 s
epoch:  19 , training loss:  0.01777387357875705 , validation loss:  0.02826981106773019 , validation dice:  0.0 , this epoch took:  1053.4691791534424 s
epoch:  20 , training loss:  0.016116899916902183 , validation loss:  0.01527841467410326 , validation dice:  0.0 , this epoch took:  1033.3483431339264 s
epoch:  21 , training loss:  -0.0025120912939310073 , validation loss:  -0.01494822807610035 , validation dice:  0.063867815 , this epoch took:  1069.147370815277 s
epoch:  22 , training loss:  -0.010052341857925057 , validation loss:  -0.028408833369612693 , validation dice:  0.108659595 , this epoch took:  1045.4051268100739 s
