epoch:  0 , training loss:  -0.5601444 , validation loss:  -0.8333422 , validation dice:  0.86698973 , this epoch took:  15.840632677078247 s
epoch:  1 , training loss:  -0.72840697 , validation loss:  -0.91907674 , validation dice:  0.94107264 , this epoch took:  14.72991132736206 s
epoch:  2 , training loss:  -0.7293458 , validation loss:  -0.8963395 , validation dice:  0.9209373 , this epoch took:  14.033615350723267 s
epoch:  3 , training loss:  -0.7724407 , validation loss:  -0.8898706 , validation dice:  0.9287648 , this epoch took:  14.593634605407715 s
epoch:  4 , training loss:  -0.7922156 , validation loss:  -0.89751226 , validation dice:  0.9189071 , this epoch took:  14.315191268920898 s
epoch:  5 , training loss:  -0.7887367 , validation loss:  -0.904583 , validation dice:  0.932967 , this epoch took:  14.000893354415894 s
epoch:  6 , training loss:  -0.78589725 , validation loss:  -0.9208369 , validation dice:  0.9409338 , this epoch took:  13.249749422073364 s
epoch:  7 , training loss:  -0.78786445 , validation loss:  -0.9154852 , validation dice:  0.93431693 , this epoch took:  14.255908250808716 s
epoch:  8 , training loss:  -0.7877925 , validation loss:  -0.92400354 , validation dice:  0.94092643 , this epoch took:  14.71292757987976 s
epoch:  9 , training loss:  -0.8035727 , validation loss:  -0.9341569 , validation dice:  0.9490215 , this epoch took:  14.705358266830444 s
epoch:  10 , training loss:  -0.83644366 , validation loss:  -0.90632826 , validation dice:  0.930026 , this epoch took:  14.523056507110596 s
epoch:  11 , training loss:  -0.77487665 , validation loss:  -0.9263675 , validation dice:  0.944157 , this epoch took:  14.189475536346436 s
epoch:  12 , training loss:  -0.7846909 , validation loss:  -0.8942881 , validation dice:  0.9228294 , this epoch took:  14.65718960762024 s
epoch:  13 , training loss:  -0.79366535 , validation loss:  -0.8942904 , validation dice:  0.91508466 , this epoch took:  13.607566356658936 s
epoch:  14 , training loss:  -0.77993625 , validation loss:  -0.9134841 , validation dice:  0.93513817 , this epoch took:  13.792321920394897 s
epoch:  15 , training loss:  -0.8186256 , validation loss:  -0.9273701 , validation dice:  0.9434927 , this epoch took:  14.161473035812378 s
epoch:  16 , training loss:  -0.8152034 , validation loss:  -0.9320539 , validation dice:  0.94655174 , this epoch took:  14.714019536972046 s
epoch:  17 , training loss:  -0.8253778 , validation loss:  -0.90866834 , validation dice:  0.9341376 , this epoch took:  14.870017290115356 s
epoch:  18 , training loss:  -0.83062786 , validation loss:  -0.9234469 , validation dice:  0.94480425 , this epoch took:  13.237988948822021 s
epoch:  19 , training loss:  -0.80306375 , validation loss:  -0.9440112 , validation dice:  0.96078676 , this epoch took:  12.61740231513977 s
epoch:  20 , training loss:  -0.79447937 , validation loss:  -0.91900414 , validation dice:  0.9423563 , this epoch took:  13.99921464920044 s
epoch:  21 , training loss:  -0.8034923 , validation loss:  -0.9441496 , validation dice:  0.95674944 , this epoch took:  14.109199523925781 s
epoch:  22 , training loss:  -0.75868213 , validation loss:  -0.88271666 , validation dice:  0.9324158 , this epoch took:  13.88976764678955 s
epoch:  23 , training loss:  -0.7665342 , validation loss:  -0.8755196 , validation dice:  0.90982354 , this epoch took:  14.047565698623657 s
epoch:  24 , training loss:  -0.795323 , validation loss:  -0.9024994 , validation dice:  0.9243976 , this epoch took:  13.427446603775024 s
epoch:  25 , training loss:  -0.81302196 , validation loss:  -0.935316 , validation dice:  0.9515364 , this epoch took:  13.650129079818726 s
epoch:  26 , training loss:  -0.822183 , validation loss:  -0.89411664 , validation dice:  0.92142373 , this epoch took:  14.573779821395874 s
epoch:  27 , training loss:  -0.82591295 , validation loss:  -0.8823706 , validation dice:  0.9056487 , this epoch took:  14.284029722213745 s
epoch:  28 , training loss:  -0.8201229 , validation loss:  -0.92934436 , validation dice:  0.94754493 , this epoch took:  14.430290699005127 s
epoch:  29 , training loss:  -0.8465127 , validation loss:  -0.8557584 , validation dice:  0.89609444 , this epoch took:  14.354105710983276 s
epoch:  30 , training loss:  -0.81621504 , validation loss:  -0.9077433 , validation dice:  0.9327371 , this epoch took:  15.05721664428711 s
epoch:  31 , training loss:  -0.8103923 , validation loss:  -0.91660017 , validation dice:  0.9360714 , this epoch took:  14.397051095962524 s
epoch:  32 , training loss:  -0.8451588 , validation loss:  -0.9363991 , validation dice:  0.9493635 , this epoch took:  14.189687967300415 s
epoch:  33 , training loss:  -0.84374785 , validation loss:  -0.9179683 , validation dice:  0.9435254 , this epoch took:  13.746724605560303 s
epoch:  34 , training loss:  -0.8081454 , validation loss:  -0.9074431 , validation dice:  0.93362975 , this epoch took:  14.051445245742798 s
epoch:  35 , training loss:  -0.8468275 , validation loss:  -0.8968685 , validation dice:  0.91743743 , this epoch took:  13.145572185516357 s
epoch:  36 , training loss:  -0.84875953 , validation loss:  -0.92591196 , validation dice:  0.9448393 , this epoch took:  14.820148229598999 s
epoch:  37 , training loss:  -0.8361875 , validation loss:  -0.8647648 , validation dice:  0.910119 , this epoch took:  14.706707954406738 s
epoch:  38 , training loss:  -0.80857074 , validation loss:  -0.9234309 , validation dice:  0.93963057 , this epoch took:  14.26265263557434 s
epoch:  39 , training loss:  -0.8272109 , validation loss:  -0.8575 , validation dice:  0.89307475 , this epoch took:  14.594979763031006 s
epoch:  40 , training loss:  -0.84436023 , validation loss:  -0.9173567 , validation dice:  0.93501115 , this epoch took:  14.949143648147583 s
epoch:  41 , training loss:  -0.8709999 , validation loss:  -0.93780327 , validation dice:  0.95204735 , this epoch took:  14.151128768920898 s
epoch:  42 , training loss:  -0.8544402 , validation loss:  -0.9223284 , validation dice:  0.9439733 , this epoch took:  14.79595947265625 s
epoch:  43 , training loss:  -0.78536975 , validation loss:  -0.900992 , validation dice:  0.9305272 , this epoch took:  13.666665077209473 s
epoch:  44 , training loss:  -0.78415394 , validation loss:  -0.90043104 , validation dice:  0.92776954 , this epoch took:  14.087873458862305 s
epoch:  45 , training loss:  -0.7250721 , validation loss:  -0.9010107 , validation dice:  0.9216338 , this epoch took:  15.270509243011475 s
