epoch:  0 , training loss:  0.57106584 , validation loss:  0.56463844 , validation dice:  0.0 , this epoch took:  54.12179231643677 s
epoch:  47 , training loss:  0.4819774 , validation loss:  0.46791694 , validation dice:  0.40560868 , this epoch took:  55.81987762451172 s
epoch:  48 , training loss:  0.47821793 , validation loss:  0.472938 , validation dice:  0.37900832 , this epoch took:  52.4302396774292 s
epoch:  49 , training loss:  0.4830543 , validation loss:  0.4643518 , validation dice:  0.40864074 , this epoch took:  57.180283069610596 s
epoch:  50 , training loss:  0.47843984 , validation loss:  0.4809279 , validation dice:  0.40423143 , this epoch took:  55.34614944458008 s
epoch:  51 , training loss:  0.47359538 , validation loss:  0.47165644 , validation dice:  0.41544056 , this epoch took:  52.18813157081604 s
epoch:  52 , training loss:  0.47548628 , validation loss:  0.46832436 , validation dice:  0.40275872 , this epoch took:  54.86862063407898 s
epoch:  53 , training loss:  0.47541332 , validation loss:  0.47010353 , validation dice:  0.41500455 , this epoch took:  56.194785594940186 s
epoch:  54 , training loss:  0.47654727 , validation loss:  0.4692003 , validation dice:  0.40737906 , this epoch took:  54.88190293312073 s
epoch:  55 , training loss:  0.4739883 , validation loss:  0.46376368 , validation dice:  0.41104683 , this epoch took:  55.770060539245605 s
epoch:  56 , training loss:  0.4768864 , validation loss:  0.47750705 , validation dice:  0.3762461 , this epoch took:  57.07015299797058 s
epoch:  57 , training loss:  0.4776019 , validation loss:  0.46994206 , validation dice:  0.4115392 , this epoch took:  54.53384470939636 s
epoch:  58 , training loss:  0.47428718 , validation loss:  0.47237802 , validation dice:  0.40172032 , this epoch took:  52.82075119018555 s
epoch:  59 , training loss:  0.47824976 , validation loss:  0.47615382 , validation dice:  0.39968058 , this epoch took:  54.012760639190674 s
epoch:  60 , training loss:  0.47615772 , validation loss:  0.46982455 , validation dice:  0.41483304 , this epoch took:  53.56858015060425 s
epoch:  61 , training loss:  0.47333393 , validation loss:  0.47326767 , validation dice:  0.40489104 , this epoch took:  53.88631057739258 s
epoch:  62 , training loss:  0.46899426 , validation loss:  0.473675 , validation dice:  0.39188263 , this epoch took:  50.96586465835571 s
epoch:  63 , training loss:  0.4716004 , validation loss:  0.46412084 , validation dice:  0.50933313 , this epoch took:  53.09537315368652 s
epoch:  64 , training loss:  0.467919 , validation loss:  0.46047297 , validation dice:  0.60968983 , this epoch took:  51.08053970336914 s
epoch:  65 , training loss:  0.4738327 , validation loss:  0.45848563 , validation dice:  0.585858 , this epoch took:  57.229132890701294 s
epoch:  66 , training loss:  0.46784905 , validation loss:  0.4568349 , validation dice:  0.62294227 , this epoch took:  52.909478187561035 s
epoch:  67 , training loss:  0.47040594 , validation loss:  0.44218576 , validation dice:  0.6846393 , this epoch took:  57.69253182411194 s
epoch:  68 , training loss:  0.46318707 , validation loss:  0.452769 , validation dice:  0.65947115 , this epoch took:  56.638609409332275 s
epoch:  69 , training loss:  0.46505606 , validation loss:  0.4629158 , validation dice:  0.587927 , this epoch took:  51.988736391067505 s
epoch:  70 , training loss:  0.46026477 , validation loss:  0.44257548 , validation dice:  0.70640516 , this epoch took:  56.88259172439575 s
epoch:  71 , training loss:  0.4607601 , validation loss:  0.44802397 , validation dice:  0.648871 , this epoch took:  53.023719787597656 s
epoch:  72 , training loss:  0.46396184 , validation loss:  0.4508886 , validation dice:  0.6692034 , this epoch took:  52.974953174591064 s
epoch:  73 , training loss:  0.45896298 , validation loss:  0.45679116 , validation dice:  0.63377154 , this epoch took:  53.19904184341431 s
epoch:  74 , training loss:  0.45329005 , validation loss:  0.4359847 , validation dice:  0.7239233 , this epoch took:  55.584288358688354 s
epoch:  75 , training loss:  0.4513453 , validation loss:  0.4539044 , validation dice:  0.6582814 , this epoch took:  57.63299036026001 s
epoch:  76 , training loss:  0.45722917 , validation loss:  0.4504674 , validation dice:  0.67942125 , this epoch took:  55.253581523895264 s
epoch:  77 , training loss:  0.45529917 , validation loss:  0.44245833 , validation dice:  0.71226865 , this epoch took:  52.66223382949829 s
epoch:  78 , training loss:  0.45196903 , validation loss:  0.44517055 , validation dice:  0.68028045 , this epoch took:  53.577402114868164 s
epoch:  79 , training loss:  0.45208845 , validation loss:  0.4318998 , validation dice:  0.74759704 , this epoch took:  53.62249183654785 s
epoch:  80 , training loss:  0.4498319 , validation loss:  0.43951902 , validation dice:  0.7199715 , this epoch took:  53.398407220840454 s
epoch:  81 , training loss:  0.46073744 , validation loss:  0.44186127 , validation dice:  0.6813804 , this epoch took:  54.22294759750366 s
epoch:  82 , training loss:  0.46898285 , validation loss:  0.45845002 , validation dice:  0.6090823 , this epoch took:  56.86632442474365 s
epoch:  83 , training loss:  0.46957326 , validation loss:  0.44537503 , validation dice:  0.65572023 , this epoch took:  52.0365571975708 s
epoch:  84 , training loss:  0.4629685 , validation loss:  0.44407433 , validation dice:  0.6657094 , this epoch took:  53.472357749938965 s
epoch:  85 , training loss:  0.45973808 , validation loss:  0.4380794 , validation dice:  0.71148086 , this epoch took:  55.03863763809204 s
epoch:  86 , training loss:  0.45214826 , validation loss:  0.43537074 , validation dice:  0.6996016 , this epoch took:  54.775951623916626 s
epoch:  87 , training loss:  0.45443705 , validation loss:  0.45447463 , validation dice:  0.646537 , this epoch took:  57.70203423500061 s
epoch:  88 , training loss:  0.45107836 , validation loss:  0.42863083 , validation dice:  0.74900764 , this epoch took:  53.902206897735596 s
epoch:  89 , training loss:  0.44819748 , validation loss:  0.42382133 , validation dice:  0.7515125 , this epoch took:  54.008320569992065 s
epoch:  90 , training loss:  0.45113915 , validation loss:  0.43274787 , validation dice:  0.7398505 , this epoch took:  57.34971880912781 s
epoch:  91 , training loss:  0.45275995 , validation loss:  0.4324144 , validation dice:  0.7667873 , this epoch took:  56.94113755226135 s
epoch:  92 , training loss:  0.4470668 , validation loss:  0.42887452 , validation dice:  0.7522303 , this epoch took:  52.90400838851929 s
epoch:  93 , training loss:  0.4482624 , validation loss:  0.43068016 , validation dice:  0.7467083 , this epoch took:  52.385770320892334 s
epoch:  94 , training loss:  0.45263278 , validation loss:  0.44791737 , validation dice:  0.6801204 , this epoch took:  55.421982526779175 s
epoch:  95 , training loss:  0.44659394 , validation loss:  0.42983943 , validation dice:  0.7730375 , this epoch took:  54.94102716445923 s
epoch:  96 , training loss:  0.45396313 , validation loss:  0.44183913 , validation dice:  0.70406014 , this epoch took:  57.17240238189697 s
epoch:  97 , training loss:  0.45650738 , validation loss:  0.44021714 , validation dice:  0.6940786 , this epoch took:  53.345067262649536 s
epoch:  98 , training loss:  0.45308173 , validation loss:  0.42632404 , validation dice:  0.74698067 , this epoch took:  51.88058352470398 s
epoch:  99 , training loss:  0.4499005 , validation loss:  0.4395084 , validation dice:  0.7362148 , this epoch took:  54.65769410133362 s
epoch:  100 , training loss:  0.45217952 , validation loss:  0.42731705 , validation dice:  0.76469076 , this epoch took:  56.54319953918457 s
epoch:  101 , training loss:  0.44369024 , validation loss:  0.43432155 , validation dice:  0.7488777 , this epoch took:  53.74127435684204 s
epoch:  102 , training loss:  0.4454281 , validation loss:  0.44680992 , validation dice:  0.68243945 , this epoch took:  51.761213541030884 s
epoch:  103 , training loss:  0.44856605 , validation loss:  0.42547867 , validation dice:  0.7711038 , this epoch took:  55.34387135505676 s
epoch:  104 , training loss:  0.44765523 , validation loss:  0.44071212 , validation dice:  0.71033716 , this epoch took:  54.99894380569458 s
epoch:  105 , training loss:  0.45538512 , validation loss:  0.43507743 , validation dice:  0.72334594 , this epoch took:  54.48845052719116 s
epoch:  106 , training loss:  0.45067585 , validation loss:  0.43094376 , validation dice:  0.7352583 , this epoch took:  58.29114103317261 s
epoch:  107 , training loss:  0.44746202 , validation loss:  0.4339187 , validation dice:  0.7467415 , this epoch took:  55.007253885269165 s
epoch:  108 , training loss:  0.44922513 , validation loss:  0.43436456 , validation dice:  0.76058143 , this epoch took:  55.11363887786865 s
epoch:  109 , training loss:  0.4471767 , validation loss:  0.43125045 , validation dice:  0.7732789 , this epoch took:  54.75137805938721 s
epoch:  110 , training loss:  0.45106593 , validation loss:  0.42959487 , validation dice:  0.74651885 , this epoch took:  55.100953340530396 s
epoch:  111 , training loss:  0.44791132 , validation loss:  0.42963752 , validation dice:  0.75814825 , this epoch took:  55.95245099067688 s
epoch:  112 , training loss:  0.44559163 , validation loss:  0.43063012 , validation dice:  0.77294576 , this epoch took:  54.62471961975098 s
epoch:  113 , training loss:  0.44917554 , validation loss:  0.4267161 , validation dice:  0.7740267 , this epoch took:  55.022403717041016 s
epoch:  114 , training loss:  0.44391033 , validation loss:  0.42900997 , validation dice:  0.7636662 , this epoch took:  55.63980031013489 s
epoch:  115 , training loss:  0.4531292 , validation loss:  0.4383123 , validation dice:  0.70142144 , this epoch took:  57.93130445480347 s
epoch:  116 , training loss:  0.4486385 , validation loss:  0.42298722 , validation dice:  0.78123385 , this epoch took:  55.02594828605652 s
epoch:  117 , training loss:  0.45033002 , validation loss:  0.4353086 , validation dice:  0.74380934 , this epoch took:  54.41875195503235 s
epoch:  118 , training loss:  0.44587487 , validation loss:  0.43137017 , validation dice:  0.75345767 , this epoch took:  52.123859167099 s
epoch:  119 , training loss:  0.4508309 , validation loss:  0.43249235 , validation dice:  0.75837374 , this epoch took:  53.65697765350342 s
epoch:  120 , training loss:  0.44702616 , validation loss:  0.44087598 , validation dice:  0.7032913 , this epoch took:  54.83866047859192 s
epoch:  121 , training loss:  0.45114905 , validation loss:  0.43091828 , validation dice:  0.77429175 , this epoch took:  54.896881341934204 s
epoch:  122 , training loss:  0.44731668 , validation loss:  0.453477 , validation dice:  0.6638105 , this epoch took:  53.92015862464905 s
epoch:  123 , training loss:  0.45358765 , validation loss:  0.4339775 , validation dice:  0.73434556 , this epoch took:  53.943119287490845 s
epoch:  124 , training loss:  0.44809717 , validation loss:  0.42742595 , validation dice:  0.7942704 , this epoch took:  55.96519088745117 s
epoch:  125 , training loss:  0.43970865 , validation loss:  0.4437726 , validation dice:  0.73074347 , this epoch took:  53.13676357269287 s
epoch:  126 , training loss:  0.45498252 , validation loss:  0.44088456 , validation dice:  0.6346302 , this epoch took:  55.440711975097656 s
epoch:  127 , training loss:  0.45623296 , validation loss:  0.43189248 , validation dice:  0.74899673 , this epoch took:  56.73704123497009 s
epoch:  128 , training loss:  0.4433274 , validation loss:  0.4332237 , validation dice:  0.74242437 , this epoch took:  57.48998236656189 s
epoch:  129 , training loss:  0.44304425 , validation loss:  0.42636216 , validation dice:  0.7614077 , this epoch took:  55.65232849121094 s
epoch:  130 , training loss:  0.44854608 , validation loss:  0.43059346 , validation dice:  0.76479393 , this epoch took:  54.15981698036194 s
epoch:  131 , training loss:  0.44764495 , validation loss:  0.44254217 , validation dice:  0.71864843 , this epoch took:  55.02125954627991 s
epoch:  132 , training loss:  0.45135137 , validation loss:  0.42096958 , validation dice:  0.7836478 , this epoch took:  55.45043587684631 s
epoch:  133 , training loss:  0.44466576 , validation loss:  0.43186256 , validation dice:  0.76447713 , this epoch took:  55.02530336380005 s
epoch:  134 , training loss:  0.44542485 , validation loss:  0.43667015 , validation dice:  0.7110626 , this epoch took:  54.5838418006897 s
epoch:  135 , training loss:  0.44518626 , validation loss:  0.44207183 , validation dice:  0.7160663 , this epoch took:  53.42867708206177 s
epoch:  136 , training loss:  0.448143 , validation loss:  0.43949282 , validation dice:  0.7136515 , this epoch took:  53.35475134849548 s
epoch:  137 , training loss:  0.4475637 , validation loss:  0.4315374 , validation dice:  0.7523422 , this epoch took:  55.15655303001404 s
epoch:  138 , training loss:  0.443979 , validation loss:  0.4237442 , validation dice:  0.776134 , this epoch took:  52.58534836769104 s
epoch:  139 , training loss:  0.4512151 , validation loss:  0.42871225 , validation dice:  0.75575393 , this epoch took:  55.63958024978638 s
epoch:  140 , training loss:  0.44425905 , validation loss:  0.43519008 , validation dice:  0.7291586 , this epoch took:  54.63307023048401 s
epoch:  141 , training loss:  0.4480405 , validation loss:  0.4353343 , validation dice:  0.73120475 , this epoch took:  53.07861137390137 s
epoch:  142 , training loss:  0.44843534 , validation loss:  0.44344845 , validation dice:  0.6832791 , this epoch took:  55.90283131599426 s
epoch:  143 , training loss:  0.44706932 , validation loss:  0.42917126 , validation dice:  0.75597626 , this epoch took:  55.79646182060242 s
epoch:  144 , training loss:  0.4442983 , validation loss:  0.4244582 , validation dice:  0.75806165 , this epoch took:  55.16881012916565 s
epoch:  145 , training loss:  0.44690165 , validation loss:  0.43351606 , validation dice:  0.73660576 , this epoch took:  54.316625356674194 s
epoch:  146 , training loss:  0.44447488 , validation loss:  0.42792606 , validation dice:  0.774972 , this epoch took:  54.73925471305847 s
epoch:  147 , training loss:  0.447679 , validation loss:  0.43743914 , validation dice:  0.7216424 , this epoch took:  54.723196506500244 s
epoch:  148 , training loss:  0.43948743 , validation loss:  0.423842 , validation dice:  0.76467836 , this epoch took:  52.82149696350098 s
epoch:  149 , training loss:  0.4479306 , validation loss:  0.424715 , validation dice:  0.7869597 , this epoch took:  54.446855306625366 s
epoch:  150 , training loss:  0.44421288 , validation loss:  0.43123165 , validation dice:  0.7537447 , this epoch took:  55.46455264091492 s
epoch:  151 , training loss:  0.45130193 , validation loss:  0.42874095 , validation dice:  0.7540202 , this epoch took:  55.53584671020508 s
epoch:  152 , training loss:  0.44994947 , validation loss:  0.43209597 , validation dice:  0.75043696 , this epoch took:  52.96574926376343 s
epoch:  153 , training loss:  0.44368502 , validation loss:  0.43056968 , validation dice:  0.7346962 , this epoch took:  53.399107933044434 s
epoch:  154 , training loss:  0.44538024 , validation loss:  0.434198 , validation dice:  0.7438249 , this epoch took:  55.527772188186646 s
epoch:  155 , training loss:  0.44512782 , validation loss:  0.43180856 , validation dice:  0.7664457 , this epoch took:  53.85895037651062 s
epoch:  156 , training loss:  0.43912882 , validation loss:  0.43016952 , validation dice:  0.7596608 , this epoch took:  56.29598522186279 s
epoch:  157 , training loss:  0.4475548 , validation loss:  0.41541 , validation dice:  0.8000946 , this epoch took:  52.90191030502319 s
epoch:  158 , training loss:  0.44688013 , validation loss:  0.42985213 , validation dice:  0.77702296 , this epoch took:  52.79345893859863 s
epoch:  159 , training loss:  0.44680944 , validation loss:  0.4299579 , validation dice:  0.7643155 , this epoch took:  56.98116850852966 s
epoch:  160 , training loss:  0.44602984 , validation loss:  0.42997155 , validation dice:  0.758562 , this epoch took:  53.92602038383484 s
epoch:  161 , training loss:  0.45279723 , validation loss:  0.43395504 , validation dice:  0.73490644 , this epoch took:  55.10483431816101 s
epoch:  162 , training loss:  0.44835865 , validation loss:  0.4327018 , validation dice:  0.73968637 , this epoch took:  51.93358826637268 s
epoch:  163 , training loss:  0.44875607 , validation loss:  0.43093017 , validation dice:  0.7412794 , this epoch took:  55.255269050598145 s
epoch:  164 , training loss:  0.45405978 , validation loss:  0.44257012 , validation dice:  0.71496713 , this epoch took:  55.37011981010437 s
epoch:  165 , training loss:  0.44540644 , validation loss:  0.43537918 , validation dice:  0.73650795 , this epoch took:  56.26542592048645 s
epoch:  166 , training loss:  0.44910052 , validation loss:  0.43454334 , validation dice:  0.7436897 , this epoch took:  53.464558124542236 s
epoch:  167 , training loss:  0.44134015 , validation loss:  0.4226186 , validation dice:  0.77586275 , this epoch took:  57.31854248046875 s
epoch:  168 , training loss:  0.4422701 , validation loss:  0.43538234 , validation dice:  0.77685267 , this epoch took:  55.7785542011261 s
epoch:  169 , training loss:  0.44185117 , validation loss:  0.42581794 , validation dice:  0.767834 , this epoch took:  54.697243452072144 s
epoch:  170 , training loss:  0.44742224 , validation loss:  0.43717888 , validation dice:  0.7533142 , this epoch took:  54.3123037815094 s
epoch:  171 , training loss:  0.44793242 , validation loss:  0.42738086 , validation dice:  0.7496423 , this epoch took:  55.64539551734924 s
epoch:  172 , training loss:  0.4475888 , validation loss:  0.43656185 , validation dice:  0.73469627 , this epoch took:  56.161630392074585 s
epoch:  173 , training loss:  0.4483193 , validation loss:  0.43715554 , validation dice:  0.75111765 , this epoch took:  57.64195799827576 s
epoch:  174 , training loss:  0.44861606 , validation loss:  0.4294718 , validation dice:  0.7619005 , this epoch took:  53.809083461761475 s
epoch:  175 , training loss:  0.44708574 , validation loss:  0.43093258 , validation dice:  0.7731631 , this epoch took:  56.784215688705444 s
epoch:  176 , training loss:  0.44082552 , validation loss:  0.42827398 , validation dice:  0.772474 , this epoch took:  56.765052795410156 s
epoch:  177 , training loss:  0.44579962 , validation loss:  0.42714068 , validation dice:  0.77278674 , this epoch took:  54.45792007446289 s
epoch:  178 , training loss:  0.44484374 , validation loss:  0.4300221 , validation dice:  0.7665444 , this epoch took:  55.02442765235901 s
epoch:  179 , training loss:  0.44496995 , validation loss:  0.44224164 , validation dice:  0.70924586 , this epoch took:  55.63565731048584 s
epoch:  180 , training loss:  0.44853854 , validation loss:  0.43775263 , validation dice:  0.7295107 , this epoch took:  54.30304980278015 s
epoch:  181 , training loss:  0.443818 , validation loss:  0.4373273 , validation dice:  0.7402052 , this epoch took:  55.197909355163574 s
epoch:  182 , training loss:  0.44546807 , validation loss:  0.43708098 , validation dice:  0.72363365 , this epoch took:  55.38506031036377 s
epoch:  183 , training loss:  0.4410323 , validation loss:  0.42928207 , validation dice:  0.7584424 , this epoch took:  55.872748374938965 s
epoch:  184 , training loss:  0.44943476 , validation loss:  0.43329948 , validation dice:  0.7335322 , this epoch took:  55.46956014633179 s
epoch:  185 , training loss:  0.44680673 , validation loss:  0.4409119 , validation dice:  0.6855545 , this epoch took:  55.65798044204712 s
epoch:  186 , training loss:  0.45377123 , validation loss:  0.42733395 , validation dice:  0.7472509 , this epoch took:  55.764076471328735 s
epoch:  187 , training loss:  0.4464218 , validation loss:  0.4394816 , validation dice:  0.7238182 , this epoch took:  52.47321152687073 s
epoch:  188 , training loss:  0.44728556 , validation loss:  0.4301149 , validation dice:  0.7537384 , this epoch took:  55.32601237297058 s
epoch:  189 , training loss:  0.44106767 , validation loss:  0.42933238 , validation dice:  0.77054495 , this epoch took:  52.55927801132202 s
epoch:  190 , training loss:  0.44351467 , validation loss:  0.430136 , validation dice:  0.76908845 , this epoch took:  54.49238133430481 s
epoch:  191 , training loss:  0.4432702 , validation loss:  0.4266077 , validation dice:  0.7577732 , this epoch took:  53.405367374420166 s
epoch:  192 , training loss:  0.44617823 , validation loss:  0.43440306 , validation dice:  0.7273079 , this epoch took:  54.53672194480896 s
epoch:  193 , training loss:  0.4484745 , validation loss:  0.42583504 , validation dice:  0.7718476 , this epoch took:  52.53343319892883 s
epoch:  194 , training loss:  0.44886276 , validation loss:  0.44670954 , validation dice:  0.70641464 , this epoch took:  54.91777777671814 s
epoch:  195 , training loss:  0.44710144 , validation loss:  0.44158158 , validation dice:  0.70765716 , this epoch took:  54.975322246551514 s
epoch:  196 , training loss:  0.4424382 , validation loss:  0.4305104 , validation dice:  0.75442433 , this epoch took:  55.54320573806763 s
epoch:  197 , training loss:  0.4429596 , validation loss:  0.42693654 , validation dice:  0.7551849 , this epoch took:  55.35365843772888 s
epoch:  198 , training loss:  0.44371876 , validation loss:  0.43489745 , validation dice:  0.74152565 , this epoch took:  56.00308108329773 s
epoch:  199 , training loss:  0.4422597 , validation loss:  0.4284643 , validation dice:  0.7473908 , this epoch took:  54.59964060783386 s
epoch:  200 , training loss:  0.4518184 , validation loss:  0.43227187 , validation dice:  0.73354757 , this epoch took:  53.747689962387085 s
epoch:  201 , training loss:  0.44988886 , validation loss:  0.43887696 , validation dice:  0.73246735 , this epoch took:  52.62069272994995 s
epoch:  202 , training loss:  0.4436676 , validation loss:  0.43848312 , validation dice:  0.71906793 , this epoch took:  56.19046330451965 s
epoch:  203 , training loss:  0.44054365 , validation loss:  0.42333072 , validation dice:  0.7783066 , this epoch took:  53.60887813568115 s
epoch:  204 , training loss:  0.44194663 , validation loss:  0.43368983 , validation dice:  0.7654431 , this epoch took:  54.31041383743286 s
epoch:  205 , training loss:  0.446151 , validation loss:  0.42985654 , validation dice:  0.7585363 , this epoch took:  53.12943911552429 s
epoch:  206 , training loss:  0.4453429 , validation loss:  0.436302 , validation dice:  0.7200009 , this epoch took:  58.07623267173767 s
epoch:  207 , training loss:  0.44407377 , validation loss:  0.43322533 , validation dice:  0.7305979 , this epoch took:  51.65022659301758 s
epoch:  208 , training loss:  0.44454336 , validation loss:  0.44188213 , validation dice:  0.7136753 , this epoch took:  55.847742795944214 s
epoch:  209 , training loss:  0.44481894 , validation loss:  0.43543777 , validation dice:  0.736693 , this epoch took:  57.11906170845032 s
epoch:  210 , training loss:  0.44704127 , validation loss:  0.45343712 , validation dice:  0.653077 , this epoch took:  55.946471214294434 s
epoch:  211 , training loss:  0.4478645 , validation loss:  0.43971607 , validation dice:  0.70298594 , this epoch took:  55.81485152244568 s
epoch:  212 , training loss:  0.44607133 , validation loss:  0.4418308 , validation dice:  0.7015171 , this epoch took:  55.311705589294434 s
epoch:  213 , training loss:  0.44222924 , validation loss:  0.4205042 , validation dice:  0.79364836 , this epoch took:  52.538657426834106 s
epoch:  214 , training loss:  0.44625324 , validation loss:  0.4307199 , validation dice:  0.7630365 , this epoch took:  54.4441442489624 s
epoch:  215 , training loss:  0.44676802 , validation loss:  0.44268936 , validation dice:  0.70248485 , this epoch took:  53.245492458343506 s
epoch:  216 , training loss:  0.44463718 , validation loss:  0.43587562 , validation dice:  0.74398977 , this epoch took:  52.22744822502136 s
epoch:  217 , training loss:  0.44308743 , validation loss:  0.43742 , validation dice:  0.74853206 , this epoch took:  55.35754609107971 s
epoch:  218 , training loss:  0.4421817 , validation loss:  0.43055108 , validation dice:  0.7452643 , this epoch took:  54.43528389930725 s
epoch:  219 , training loss:  0.43815356 , validation loss:  0.4289199 , validation dice:  0.7752083 , this epoch took:  52.644715547561646 s
epoch:  220 , training loss:  0.4941282 , validation loss:  0.5326994 , validation dice:  0.23704582 , this epoch took:  51.12666869163513 s
epoch:  221 , training loss:  0.5050036 , validation loss:  0.47660977 , validation dice:  0.3826148 , this epoch took:  56.650928020477295 s
