id,dataset,segment,type,model,result,metric
case_881,LUNG,UNCERTAINTY,DMU,ensemble,0.38057085628252096,ndice
case_1101,LUNG,LUNG,DIR,ensemble,0.7578947367623269,ndice
case_1101,LUNG,LUNG,DSI,ensemble,0.81599999993472,ndice
case_1101,LUNG,LUNG,DMU,ensemble,0.7310344827082045,ndice
case_1101,LUNG,UNCERTAINTY,DIR,ensemble,0.4578313252736246,ndice
case_1101,LUNG,UNCERTAINTY,DSI,ensemble,0.41975308636793174,ndice
case_1101,LUNG,UNCERTAINTY,DMU,ensemble,0.2295081966836872,ndice
case_1137,LUNG,LUNG,DIR,ensemble,0.8510638297419647,ndice
case_1137,LUNG,LUNG,DSI,ensemble,0.7923076922772189,ndice
case_1137,LUNG,LUNG,DMU,ensemble,0.8680851063460389,ndice
case_1137,LUNG,UNCERTAINTY,DIR,ensemble,0.6410256409982468,ndice
case_1137,LUNG,UNCERTAINTY,DSI,ensemble,0.3252032520060811,ndice
case_1137,LUNG,UNCERTAINTY,DMU,ensemble,0.34146341460638513,ndice
case_649,LUNG,LUNG,DIR,ensemble,0.8714069591396156,ndice
case_649,LUNG,LUNG,DSI,ensemble,0.8864569083326066,ndice
case_649,LUNG,LUNG,DMU,ensemble,0.9013333333213156,ndice
case_649,LUNG,UNCERTAINTY,DIR,ensemble,0.7177304964437201,ndice
case_649,LUNG,UNCERTAINTY,DSI,ensemble,0.3356643356565113,ndice
case_649,LUNG,UNCERTAINTY,DMU,ensemble,0.44543429843105936,ndice
case_857,LUNG,LUNG,DIR,ensemble,0.06511627906673878,ndice
case_857,LUNG,LUNG,DSI,ensemble,0.027932960893074496,ndice
case_857,LUNG,LUNG,DMU,ensemble,0.21325648414371018,ndice
case_857,LUNG,UNCERTAINTY,DIR,ensemble,0.4448495897862822,ndice
case_857,LUNG,UNCERTAINTY,DSI,ensemble,0.20224719100839542,ndice
case_857,LUNG,UNCERTAINTY,DMU,ensemble,0.23275862068631092,ndice
case_1163,LUNG,LUNG,DIR,ensemble,0.8999999999763157,ndice
case_1163,LUNG,LUNG,DSI,ensemble,0.8938271604717574,ndice
case_1163,LUNG,LUNG,DMU,ensemble,0.848484848466483,ndice
case_1163,LUNG,UNCERTAINTY,DIR,ensemble,0.7031963470159087,ndice
case_1163,LUNG,UNCERTAINTY,DSI,ensemble,0.41328413282607807,ndice
case_1163,LUNG,UNCERTAINTY,DMU,ensemble,0.2983870967621618,ndice
case_151,LUNG,LUNG,DIR,ensemble,0.6521739129017013,ndice
case_151,LUNG,LUNG,DSI,ensemble,0.6436781608455543,ndice
case_151,LUNG,LUNG,DMU,ensemble,0.6341463413860797,ndice
case_151,LUNG,UNCERTAINTY,DIR,ensemble,0.646153846104142,ndice
case_151,LUNG,UNCERTAINTY,DSI,ensemble,0.31999999995733336,ndice
case_151,LUNG,UNCERTAINTY,DMU,ensemble,0.26666666663111116,ndice
case_1273,LUNG,LUNG,DIR,ensemble,0.9093655589055185,ndice
case_1273,LUNG,LUNG,DSI,ensemble,0.8802083333276028,ndice
case_1273,LUNG,LUNG,DMU,ensemble,0.8675914249630039,ndice
case_1273,LUNG,UNCERTAINTY,DIR,ensemble,0.7164769915847775,ndice
case_1273,LUNG,UNCERTAINTY,DSI,ensemble,0.27346278316930855,ndice
case_1273,LUNG,UNCERTAINTY,DMU,ensemble,0.28709677419123314,ndice
case_1125,LUNG,LUNG,DIR,ensemble,0.7831325300733052,ndice
case_1125,LUNG,LUNG,DSI,ensemble,0.8601036268984402,ndice
case_1125,LUNG,LUNG,DMU,ensemble,0.7548638132001998,ndice
case_1125,LUNG,UNCERTAINTY,DIR,ensemble,0.58108108106145,ndice
case_1125,LUNG,UNCERTAINTY,DSI,ensemble,0.5084745762424591,ndice
case_1125,LUNG,UNCERTAINTY,DMU,ensemble,0.38823529409480967,ndice
case_557,LUNG,LUNG,DIR,ensemble,0.8782287822554159,ndice
case_557,LUNG,LUNG,DSI,ensemble,0.8082595869968064,ndice
case_557,LUNG,LUNG,DMU,ensemble,0.8023598819822313,ndice
case_557,LUNG,UNCERTAINTY,DIR,ensemble,0.7599067598890464,ndice
case_557,LUNG,UNCERTAINTY,DSI,ensemble,0.3382352941052119,ndice
case_557,LUNG,UNCERTAINTY,DMU,ensemble,0.18548387096026275,ndice
case_836,LUNG,LUNG,DIR,ensemble,0.8867805186534676,ndice
case_836,LUNG,LUNG,DSI,ensemble,0.9131868131817957,ndice
case_836,LUNG,LUNG,DMU,ensemble,0.9171695008177885,ndice
case_836,LUNG,UNCERTAINTY,DIR,ensemble,0.6703973139302161,ndice
case_836,LUNG,UNCERTAINTY,DSI,ensemble,0.33491012298642475,ndice
case_836,LUNG,UNCERTAINTY,DMU,ensemble,0.29912023460118164,ndice
case_393,LUNG,LUNG,DIR,ensemble,0.7457627117380063,ndice
case_393,LUNG,LUNG,DSI,ensemble,0.7954545453641529,ndice
case_393,LUNG,LUNG,DMU,ensemble,0.7906976743266632,ndice
case_393,LUNG,UNCERTAINTY,DIR,ensemble,0.6826347304980458,ndice
case_393,LUNG,UNCERTAINTY,DSI,ensemble,0.21686746985338948,ndice
case_393,LUNG,UNCERTAINTY,DMU,ensemble,0.30769230765849537,ndice
case_226,LUNG,LUNG,DIR,ensemble,0.8735632183405998,ndice
case_226,LUNG,LUNG,DSI,ensemble,0.8558139534485668,ndice
case_226,LUNG,LUNG,DMU,ensemble,0.8638497652176595,ndice
case_226,LUNG,UNCERTAINTY,DIR,ensemble,0.6210526315462603,ndice
case_226,LUNG,UNCERTAINTY,DSI,ensemble,0.32432432429510594,ndice
case_226,LUNG,UNCERTAINTY,DMU,ensemble,0.21052631576731304,ndice
case_832,LUNG,LUNG,DIR,ensemble,0.8857644991173736,ndice
case_832,LUNG,LUNG,DSI,ensemble,0.7842387146106189,ndice
case_832,LUNG,LUNG,DMU,ensemble,0.7973551147382445,ndice
case_832,LUNG,UNCERTAINTY,DIR,ensemble,0.5027808676279045,ndice
case_832,LUNG,UNCERTAINTY,DSI,ensemble,0.13839285714131258,ndice
case_832,LUNG,UNCERTAINTY,DMU,ensemble,0.17248908296754925,ndice
case_131,LUNG,LUNG,DIR,ensemble,0.9179104477269436,ndice
case_131,LUNG,LUNG,DSI,ensemble,0.7761194029619068,ndice
case_131,LUNG,LUNG,DMU,ensemble,0.7831325300968935,ndice
case_131,LUNG,UNCERTAINTY,DIR,ensemble,0.7089947089759525,ndice
case_131,LUNG,UNCERTAINTY,DSI,ensemble,0.410526315767867,ndice
case_131,LUNG,UNCERTAINTY,DMU,ensemble,0.3406593406406231,ndice
case_822,LUNG,LUNG,DIR,ensemble,0.9123010130219615,ndice
case_822,LUNG,LUNG,DSI,ensemble,0.8156822810569866,ndice
case_822,LUNG,LUNG,DMU,ensemble,0.8209069946174202,ndice
case_822,LUNG,UNCERTAINTY,DIR,ensemble,0.7667371388274604,ndice
case_822,LUNG,UNCERTAINTY,DSI,ensemble,0.2524161455358021,ndice
case_822,LUNG,UNCERTAINTY,DMU,ensemble,0.2494279176187104,ndice
case_566,LUNG,LUNG,DIR,ensemble,0.9256900212215956,ndice
case_566,LUNG,LUNG,DSI,ensemble,0.8677450047491176,ndice
case_566,LUNG,LUNG,DMU,ensemble,0.8616236162282139,ndice
case_566,LUNG,UNCERTAINTY,DIR,ensemble,0.791111111102321,ndice
case_566,LUNG,UNCERTAINTY,DSI,ensemble,0.4899999999918333,ndice
case_566,LUNG,UNCERTAINTY,DMU,ensemble,0.429301533212448,ndice
case_688,LUNG,LUNG,DIR,ensemble,0.9310689310596296,ndice
case_688,LUNG,LUNG,DSI,ensemble,0.870771899385336,ndice
case_688,LUNG,LUNG,DMU,ensemble,0.8658008657933698,ndice
case_688,LUNG,UNCERTAINTY,DIR,ensemble,0.6231292516922023,ndice
case_688,LUNG,UNCERTAINTY,DSI,ensemble,0.31999999999146667,ndice
case_688,LUNG,UNCERTAINTY,DMU,ensemble,0.27745664739082493,ndice
case_1161,LUNG,LUNG,DIR,ensemble,0.6833333332763889,ndice
case_1161,LUNG,LUNG,DSI,ensemble,0.7814569535906319,ndice
case_1161,LUNG,LUNG,DMU,ensemble,0.7499999999553572,ndice
case_1161,LUNG,UNCERTAINTY,DIR,ensemble,0.4623655913729911,ndice
case_1161,LUNG,UNCERTAINTY,DSI,ensemble,0.23853211006985944,ndice
case_1161,LUNG,UNCERTAINTY,DMU,ensemble,0.16091954021138857,ndice
case_280,LUNG,LUNG,DIR,ensemble,0.7978723403830918,ndice
case_280,LUNG,LUNG,DSI,ensemble,0.9113924050248358,ndice
case_280,LUNG,LUNG,DMU,ensemble,0.8878923766417985,ndice
case_280,LUNG,UNCERTAINTY,DIR,ensemble,0.6942148760043713,ndice
case_280,LUNG,UNCERTAINTY,DSI,ensemble,0.28124999997802735,ndice
case_280,LUNG,UNCERTAINTY,DMU,ensemble,0.21374045799895108,ndice
case_1280,LUNG,LUNG,DIR,ensemble,0.9121725731754673,ndice
case_1280,LUNG,LUNG,DSI,ensemble,0.7680412371035046,ndice
case_1280,LUNG,LUNG,DMU,ensemble,0.7542997542904877,ndice
case_1280,LUNG,UNCERTAINTY,DIR,ensemble,0.6474501108575671,ndice
case_1280,LUNG,UNCERTAINTY,DSI,ensemble,0.22684310018474776,ndice
case_1280,LUNG,UNCERTAINTY,DMU,ensemble,0.16666666666327912,ndice
case_407,LUNG,LUNG,DIR,ensemble,0.763888888862365,ndice
case_407,LUNG,LUNG,DSI,ensemble,0.8033707864942873,ndice
case_407,LUNG,LUNG,DMU,ensemble,0.7525773195682325,ndice
case_407,LUNG,UNCERTAINTY,DIR,ensemble,0.5749999999880209,ndice
case_407,LUNG,UNCERTAINTY,DSI,ensemble,0.4333333333152778,ndice
case_407,LUNG,UNCERTAINTY,DMU,ensemble,0.33766233764772025,ndice
case_1096,LUNG,LUNG,DIR,ensemble,0.804878048682332,ndice
case_1096,LUNG,LUNG,DSI,ensemble,0.9591836733715119,ndice
case_1096,LUNG,LUNG,DMU,ensemble,0.9306930692147829,ndice
case_1096,LUNG,UNCERTAINTY,DIR,ensemble,0.565445026148406,ndice
case_1096,LUNG,UNCERTAINTY,DSI,ensemble,0.26143790847964454,ndice
case_1096,LUNG,UNCERTAINTY,DMU,ensemble,0.13740458014218285,ndice
case_1305,LUNG,LUNG,DIR,ensemble,0.9235087719265842,ndice
case_1305,LUNG,LUNG,DSI,ensemble,0.914893617018414,ndice
case_1305,LUNG,LUNG,DMU,ensemble,0.9092604101898407,ndice
case_1305,LUNG,UNCERTAINTY,DIR,ensemble,0.6192733017344957,ndice
case_1305,LUNG,UNCERTAINTY,DSI,ensemble,0.4071630537190654,ndice
case_1305,LUNG,UNCERTAINTY,DMU,ensemble,0.2983783783751527,ndice
case_796,LUNG,LUNG,DIR,ensemble,0.933457422052427,ndice
case_796,LUNG,LUNG,DSI,ensemble,0.9077894736803883,ndice
case_796,LUNG,LUNG,DMU,ensemble,0.9084802686779662,ndice
case_796,LUNG,UNCERTAINTY,DIR,ensemble,0.64079040225377,ndice
case_796,LUNG,UNCERTAINTY,DSI,ensemble,0.28380187415952074,ndice
case_796,LUNG,UNCERTAINTY,DMU,ensemble,0.2478873239401706,ndice
case_201,LUNG,LUNG,DIR,ensemble,0.7845303866969873,ndice
case_201,LUNG,LUNG,DSI,ensemble,0.8070175438242536,ndice
case_201,LUNG,LUNG,DMU,ensemble,0.8421052631209602,ndice
case_201,LUNG,UNCERTAINTY,DIR,ensemble,0.661087866081126,ndice
case_201,LUNG,UNCERTAINTY,DSI,ensemble,0.5029940119459285,ndice
case_201,LUNG,UNCERTAINTY,DMU,ensemble,0.33093525177475286,ndice
case_1073,LUNG,LUNG,DIR,ensemble,0.8431372548193004,ndice
case_1073,LUNG,LUNG,DSI,ensemble,0.7936507935878055,ndice
case_1073,LUNG,LUNG,DMU,ensemble,0.7575757575183655,ndice
case_1073,LUNG,UNCERTAINTY,DIR,ensemble,0.7441860464683613,ndice
case_1073,LUNG,UNCERTAINTY,DSI,ensemble,0.4227642276079054,ndice
case_1073,LUNG,UNCERTAINTY,DMU,ensemble,0.1782178217645329,ndice
case_1316,LUNG,LUNG,DIR,ensemble,0.920189079947304,ndice
case_1316,LUNG,LUNG,DSI,ensemble,0.9605739318132432,ndice
case_1316,LUNG,LUNG,DMU,ensemble,0.9588328575953321,ndice
case_1316,LUNG,UNCERTAINTY,DIR,ensemble,0.5997552019573357,ndice
case_1316,LUNG,UNCERTAINTY,DSI,ensemble,0.32813515269549015,ndice
case_1316,LUNG,UNCERTAINTY,DMU,ensemble,0.27459016393348845,ndice
case_456,LUNG,LUNG,DIR,ensemble,0.8049792530786315,ndice
case_456,LUNG,LUNG,DSI,ensemble,0.8514851484867496,ndice
case_456,LUNG,LUNG,DMU,ensemble,0.8393442622675624,ndice
case_456,LUNG,UNCERTAINTY,DIR,ensemble,0.6249999999782986,ndice
case_456,LUNG,UNCERTAINTY,DSI,ensemble,0.26506024094788794,ndice
case_456,LUNG,UNCERTAINTY,DMU,ensemble,0.13245033111705626,ndice
case_511,LUNG,LUNG,DIR,ensemble,0.3043478260704159,ndice
case_511,LUNG,LUNG,DSI,ensemble,0.27802690581712886,ndice
case_511,LUNG,LUNG,DMU,ensemble,0.20805369126818613,ndice
case_511,LUNG,UNCERTAINTY,DIR,ensemble,0.5361077111317489,ndice
case_511,LUNG,UNCERTAINTY,DSI,ensemble,0.4835526315709942,ndice
case_511,LUNG,UNCERTAINTY,DMU,ensemble,0.3803056027100118,ndice
case_1105,LUNG,LUNG,DIR,ensemble,0.9325396825211798,ndice
case_1105,LUNG,LUNG,DSI,ensemble,0.8811188811034769,ndice
case_1105,LUNG,LUNG,DMU,ensemble,0.8679245282869996,ndice
case_1105,LUNG,UNCERTAINTY,DIR,ensemble,0.6066838046116534,ndice
case_1105,LUNG,UNCERTAINTY,DSI,ensemble,0.4807692307461168,ndice
case_1105,LUNG,UNCERTAINTY,DMU,ensemble,0.36046511625811245,ndice
case_1232,LUNG,LUNG,DIR,ensemble,0.6649616368116378,ndice
case_1232,LUNG,LUNG,DSI,ensemble,0.790697674401888,ndice
case_1232,LUNG,LUNG,DMU,ensemble,0.8097928436758984,ndice
case_1232,LUNG,UNCERTAINTY,DIR,ensemble,0.6018237081975407,ndice
case_1232,LUNG,UNCERTAINTY,DSI,ensemble,0.2763466042089848,ndice
case_1232,LUNG,UNCERTAINTY,DMU,ensemble,0.1889763779477959,ndice
case_386,LUNG,LUNG,DIR,ensemble,0.0,ndice
case_386,LUNG,LUNG,DSI,ensemble,0.0,ndice
case_386,LUNG,LUNG,DMU,ensemble,0.0,ndice
case_386,LUNG,UNCERTAINTY,DIR,ensemble,0.5623188405715606,ndice
case_386,LUNG,UNCERTAINTY,DSI,ensemble,0.35317460316759575,ndice
case_386,LUNG,UNCERTAINTY,DMU,ensemble,0.23728813558819303,ndice
case_253,LUNG,LUNG,DIR,ensemble,0.8322981365942671,ndice
case_253,LUNG,LUNG,DSI,ensemble,0.8042328041902522,ndice
case_253,LUNG,LUNG,DMU,ensemble,0.7601809954407157,ndice
case_253,LUNG,UNCERTAINTY,DIR,ensemble,0.6305882352792803,ndice
case_253,LUNG,UNCERTAINTY,DSI,ensemble,0.5096952908446067,ndice
case_253,LUNG,UNCERTAINTY,DMU,ensemble,0.4999999999857954,ndice
case_1039,LUNG,LUNG,DIR,ensemble,0.8865979380529281,ndice
case_1039,LUNG,LUNG,DSI,ensemble,0.8760330577788403,ndice
case_1039,LUNG,LUNG,DMU,ensemble,0.8644067795877621,ndice
case_1039,LUNG,UNCERTAINTY,DIR,ensemble,0.474226804074822,ndice
case_1039,LUNG,UNCERTAINTY,DSI,ensemble,0.2222222221604938,ndice
case_1039,LUNG,UNCERTAINTY,DMU,ensemble,0.12121212117539026,ndice
case_1065,LUNG,LUNG,DIR,ensemble,0.8266666665564445,ndice
case_1065,LUNG,LUNG,DSI,ensemble,0.619999999938,ndice
case_1065,LUNG,LUNG,DMU,ensemble,0.6019417475143746,ndice
case_1065,LUNG,UNCERTAINTY,DIR,ensemble,0.7772020724985905,ndice
case_1065,LUNG,UNCERTAINTY,DSI,ensemble,0.5138888888532022,ndice
case_1065,LUNG,UNCERTAINTY,DMU,ensemble,0.4604316546431344,ndice
case_41,LUNG,LUNG,DIR,ensemble,0.8888888887477954,ndice
case_41,LUNG,LUNG,DSI,ensemble,0.7499999999147727,ndice
case_41,LUNG,LUNG,DMU,ensemble,0.694736842032133,ndice
case_41,LUNG,UNCERTAINTY,DIR,ensemble,0.4468085105907651,ndice
case_41,LUNG,UNCERTAINTY,DSI,ensemble,0.27777777773919754,ndice
case_41,LUNG,UNCERTAINTY,DMU,ensemble,0.1249999999609375,ndice
case_1266,LUNG,LUNG,DIR,ensemble,0.8055172413681998,ndice
case_1266,LUNG,LUNG,DSI,ensemble,0.6812499999929036,ndice
case_1266,LUNG,LUNG,DMU,ensemble,0.6756198347037643,ndice
case_1266,LUNG,UNCERTAINTY,DIR,ensemble,0.5254237288095114,ndice
case_1266,LUNG,UNCERTAINTY,DSI,ensemble,0.2611111111074846,ndice
case_1266,LUNG,UNCERTAINTY,DMU,ensemble,0.21165644171454515,ndice
case_161,LUNG,LUNG,DIR,ensemble,0.8818897637100874,ndice
case_161,LUNG,LUNG,DSI,ensemble,0.7777777777297668,ndice
case_161,LUNG,LUNG,DMU,ensemble,0.7874999999507812,ndice
case_161,LUNG,UNCERTAINTY,DIR,ensemble,0.7177033492479568,ndice
case_161,LUNG,UNCERTAINTY,DSI,ensemble,0.4516129031893861,ndice
case_161,LUNG,UNCERTAINTY,DMU,ensemble,0.4426229507833916,ndice
case_884,LUNG,LUNG,DIR,ensemble,0.774083546455464,ndice
case_884,LUNG,LUNG,DSI,ensemble,0.8116343490248502,ndice
case_884,LUNG,LUNG,DMU,ensemble,0.8125416944575549,ndice
case_884,LUNG,UNCERTAINTY,DIR,ensemble,0.5260960333992617,ndice
case_884,LUNG,UNCERTAINTY,DSI,ensemble,0.22509702457664815,ndice
case_884,LUNG,UNCERTAINTY,DMU,ensemble,0.14654002713505374,ndice
case_518,LUNG,LUNG,DIR,ensemble,0.8157099697638758,ndice
case_518,LUNG,LUNG,DSI,ensemble,0.8437499999780274,ndice
case_518,LUNG,LUNG,DMU,ensemble,0.8241206029943688,ndice
case_518,LUNG,UNCERTAINTY,DIR,ensemble,0.6253101736817541,ndice
case_518,LUNG,UNCERTAINTY,DSI,ensemble,0.26760563379339414,ndice
case_518,LUNG,UNCERTAINTY,DMU,ensemble,0.2043795620363365,ndice
case_1319,LUNG,LUNG,DIR,ensemble,0.7575679172037321,ndice
case_1319,LUNG,LUNG,DSI,ensemble,0.868718175778462,ndice
case_1319,LUNG,LUNG,DMU,ensemble,0.8880726015538287,ndice
case_1319,LUNG,UNCERTAINTY,DIR,ensemble,0.5929171230365227,ndice
case_1319,LUNG,UNCERTAINTY,DSI,ensemble,0.2586349820385227,ndice
case_1319,LUNG,UNCERTAINTY,DMU,ensemble,0.2532577903675545,ndice
case_1268,LUNG,LUNG,DIR,ensemble,0.7528344671031103,ndice
case_1268,LUNG,LUNG,DSI,ensemble,0.7258382642854864,ndice
case_1268,LUNG,LUNG,DMU,ensemble,0.7311475409716205,ndice
case_1268,LUNG,UNCERTAINTY,DIR,ensemble,0.6790266512088178,ndice
case_1268,LUNG,UNCERTAINTY,DSI,ensemble,0.3868471953503511,ndice
case_1268,LUNG,UNCERTAINTY,DMU,ensemble,0.312364425155914,ndice
case_647,LUNG,LUNG,DIR,ensemble,0.9150326797266009,ndice
case_647,LUNG,LUNG,DSI,ensemble,0.7826086956436673,ndice
case_647,LUNG,LUNG,DMU,ensemble,0.7621052631498726,ndice
case_647,LUNG,UNCERTAINTY,DIR,ensemble,0.7316561844787038,ndice
case_647,LUNG,UNCERTAINTY,DSI,ensemble,0.4086021505303118,ndice
case_647,LUNG,UNCERTAINTY,DMU,ensemble,0.2868525896357201,ndice
case_957,LUNG,LUNG,DIR,ensemble,0.8900199159086302,ndice
case_957,LUNG,LUNG,DSI,ensemble,0.8187066974580086,ndice
case_957,LUNG,LUNG,DMU,ensemble,0.8249223602468461,ndice
case_957,LUNG,UNCERTAINTY,DIR,ensemble,0.6675031367611857,ndice
case_957,LUNG,UNCERTAINTY,DSI,ensemble,0.219481071883371,ndice
case_957,LUNG,UNCERTAINTY,DMU,ensemble,0.1956896551715703,ndice
case_270,LUNG,LUNG,DIR,ensemble,0.8442906574102321,ndice
case_270,LUNG,LUNG,DSI,ensemble,0.911602209919569,ndice
case_270,LUNG,LUNG,DMU,ensemble,0.9344729344463113,ndice
case_270,LUNG,UNCERTAINTY,DIR,ensemble,0.6867924528042719,ndice
case_270,LUNG,UNCERTAINTY,DSI,ensemble,0.35897435895134777,ndice
case_270,LUNG,UNCERTAINTY,DMU,ensemble,0.2361111110947145,ndice
case_764,LUNG,LUNG,DIR,ensemble,0.8148148147980491,ndice
case_764,LUNG,LUNG,DSI,ensemble,0.741573033695962,ndice
case_764,LUNG,LUNG,DMU,ensemble,0.7187499999887695,ndice
case_764,LUNG,UNCERTAINTY,DIR,ensemble,0.659388646281011,ndice
case_764,LUNG,UNCERTAINTY,DSI,ensemble,0.2939068100305751,ndice
case_764,LUNG,UNCERTAINTY,DMU,ensemble,0.16465863453484622,ndice
case_388,LUNG,LUNG,DIR,ensemble,0.8533333332954074,ndice
case_388,LUNG,LUNG,DSI,ensemble,0.8413284132530875,ndice
case_388,LUNG,LUNG,DMU,ensemble,0.8327137546158843,ndice
case_388,LUNG,UNCERTAINTY,DIR,ensemble,0.7037037036819844,ndice
case_388,LUNG,UNCERTAINTY,DSI,ensemble,0.31249999998372396,ndice
case_388,LUNG,UNCERTAINTY,DMU,ensemble,0.3384615384441814,ndice
case_861,LUNG,LUNG,DIR,ensemble,0.9109378691214011,ndice
case_861,LUNG,LUNG,DSI,ensemble,0.9249892841814724,ndice
case_861,LUNG,LUNG,DMU,ensemble,0.929214929212936,ndice
case_861,LUNG,UNCERTAINTY,DIR,ensemble,0.6429258902760207,ndice
case_861,LUNG,UNCERTAINTY,DSI,ensemble,0.3805825242681497,ndice
case_861,LUNG,UNCERTAINTY,DMU,ensemble,0.29698857735932516,ndice
case_21,LUNG,LUNG,DIR,ensemble,0.6666666665079365,ndice
case_21,LUNG,LUNG,DSI,ensemble,0.6315789472576178,ndice
case_21,LUNG,LUNG,DMU,ensemble,0.5373134327556249,ndice
case_21,LUNG,UNCERTAINTY,DIR,ensemble,0.7863247862575791,ndice
case_21,LUNG,UNCERTAINTY,DSI,ensemble,0.6808510637573563,ndice
case_21,LUNG,UNCERTAINTY,DMU,ensemble,0.2898550724217602,ndice
case_1131,LUNG,LUNG,DIR,ensemble,0.9009009008197387,ndice
case_1131,LUNG,LUNG,DSI,ensemble,0.8428571427969387,ndice
case_1131,LUNG,LUNG,DMU,ensemble,0.8550724637061541,ndice
case_1131,LUNG,UNCERTAINTY,DIR,ensemble,0.7522935779471425,ndice
case_1131,LUNG,UNCERTAINTY,DSI,ensemble,0.32142857139987246,ndice
case_1131,LUNG,UNCERTAINTY,DMU,ensemble,0.4666666666277778,ndice
case_1013,LUNG,LUNG,DIR,ensemble,0.7659033078864167,ndice
case_1013,LUNG,LUNG,DSI,ensemble,0.8625659050951449,ndice
case_1013,LUNG,LUNG,DMU,ensemble,0.8826910074359657,ndice
case_1013,LUNG,UNCERTAINTY,DIR,ensemble,0.47529445561586087,ndice
case_1013,LUNG,UNCERTAINTY,DSI,ensemble,0.07878369039384067,ndice
case_1013,LUNG,UNCERTAINTY,DMU,ensemble,0.08587010411493716,ndice
case_976,LUNG,LUNG,DIR,ensemble,0.7608069164228588,ndice
case_976,LUNG,LUNG,DSI,ensemble,0.8247800586480031,ndice
case_976,LUNG,LUNG,DMU,ensemble,0.8184281842790704,ndice
case_976,LUNG,UNCERTAINTY,DIR,ensemble,0.7041666666650367,ndice
case_976,LUNG,UNCERTAINTY,DSI,ensemble,0.2860835846605511,ndice
case_976,LUNG,UNCERTAINTY,DMU,ensemble,0.23193741371269244,ndice
case_801,LUNG,LUNG,DIR,ensemble,0.8554216867435526,ndice
case_801,LUNG,LUNG,DSI,ensemble,0.8195592286473156,ndice
case_801,LUNG,LUNG,DMU,ensemble,0.8275862068936691,ndice
case_801,LUNG,UNCERTAINTY,DIR,ensemble,0.6297297297268931,ndice
case_801,LUNG,UNCERTAINTY,DSI,ensemble,0.2843976300178776,ndice
case_801,LUNG,UNCERTAINTY,DMU,ensemble,0.2690058479514685,ndice
case_1261,LUNG,LUNG,DIR,ensemble,0.8160377358298104,ndice
case_1261,LUNG,LUNG,DSI,ensemble,0.795053003519522,ndice
case_1261,LUNG,LUNG,DMU,ensemble,0.8028419182805889,ndice
case_1261,LUNG,UNCERTAINTY,DIR,ensemble,0.6607929515321469,ndice
case_1261,LUNG,UNCERTAINTY,DSI,ensemble,0.24043715846337602,ndice
case_1261,LUNG,UNCERTAINTY,DMU,ensemble,0.24932249321817554,ndice
case_392,LUNG,LUNG,DIR,ensemble,0.8211382113487342,ndice
case_392,LUNG,LUNG,DSI,ensemble,0.875862068935315,ndice
case_392,LUNG,LUNG,DMU,ensemble,0.9042904290130597,ndice
case_392,LUNG,UNCERTAINTY,DIR,ensemble,0.6847457626886526,ndice
case_392,LUNG,UNCERTAINTY,DSI,ensemble,0.30939226517627666,ndice
case_392,LUNG,UNCERTAINTY,DMU,ensemble,0.37499999997869315,ndice
case_135,LUNG,LUNG,DIR,ensemble,0.8124999999492187,ndice
case_135,LUNG,LUNG,DSI,ensemble,0.9381443298485492,ndice
case_135,LUNG,LUNG,DMU,ensemble,0.9120879120377974,ndice
case_135,LUNG,UNCERTAINTY,DIR,ensemble,0.5769230768953402,ndice
case_135,LUNG,UNCERTAINTY,DSI,ensemble,0.44444444439506176,ndice
case_135,LUNG,UNCERTAINTY,DMU,ensemble,0.4705882352479816,ndice
case_27,LUNG,LUNG,DIR,ensemble,0.8045977010569428,ndice
case_27,LUNG,LUNG,DSI,ensemble,0.608695652120983,ndice
case_27,LUNG,LUNG,DMU,ensemble,0.5982905982394624,ndice
case_27,LUNG,UNCERTAINTY,DIR,ensemble,0.6792452829547883,ndice
case_27,LUNG,UNCERTAINTY,DSI,ensemble,0.15384615382248523,ndice
case_27,LUNG,UNCERTAINTY,DMU,ensemble,0.12903225804370447,ndice
case_92,LUNG,LUNG,DIR,ensemble,0.8115942027809284,ndice
case_92,LUNG,LUNG,DSI,ensemble,0.8539325841737155,ndice
case_92,LUNG,LUNG,DMU,ensemble,0.8941176469536333,ndice
case_92,LUNG,UNCERTAINTY,DIR,ensemble,0.7272727272066116,ndice
case_92,LUNG,UNCERTAINTY,DSI,ensemble,0.3030303029843894,ndice
case_92,LUNG,UNCERTAINTY,DMU,ensemble,0.22222222218694884,ndice
case_1072,LUNG,LUNG,DIR,ensemble,0.7111111109530864,ndice
case_1072,LUNG,LUNG,DSI,ensemble,0.7812499998779298,ndice
case_1072,LUNG,LUNG,DMU,ensemble,0.754098360532115,ndice
case_1072,LUNG,UNCERTAINTY,DIR,ensemble,0.6486486485609935,ndice
case_1072,LUNG,UNCERTAINTY,DSI,ensemble,0.299999999925,ndice
case_1072,LUNG,UNCERTAINTY,DMU,ensemble,0.16216216211833454,ndice
case_1139,LUNG,LUNG,DIR,ensemble,0.8848167539035388,ndice
case_1139,LUNG,LUNG,DSI,ensemble,0.8475336322679925,ndice
case_1139,LUNG,LUNG,DMU,ensemble,0.8242950108281064,ndice
case_1139,LUNG,UNCERTAINTY,DIR,ensemble,0.7592592592416838,ndice
case_1139,LUNG,UNCERTAINTY,DSI,ensemble,0.37656903764114774,ndice
