epoch:  0 , training loss:  0.31147346 , validation loss:  0.30767 , validation dice:  0.0 , this epoch took:  1051.071899175644 s
epoch:  1 , training loss:  0.30886987 , validation loss:  0.3081537 , validation dice:  0.0 , this epoch took:  1040.1669192314148 s
epoch:  2 , training loss:  0.3088733 , validation loss:  0.30754885 , validation dice:  0.0 , this epoch took:  1076.118195772171 s
epoch:  3 , training loss:  0.30901212 , validation loss:  0.30811763 , validation dice:  0.0 , this epoch took:  976.1146364212036 s
epoch:  4 , training loss:  0.30902335 , validation loss:  0.30771008 , validation dice:  0.0 , this epoch took:  1035.5766291618347 s
epoch:  5 , training loss:  0.3090137 , validation loss:  0.3079541 , validation dice:  0.0 , this epoch took:  1079.9890928268433 s
epoch:  6 , training loss:  0.30898166 , validation loss:  0.30765894 , validation dice:  0.0 , this epoch took:  1064.2814733982086 s
epoch:  7 , training loss:  0.309159 , validation loss:  0.30767554 , validation dice:  0.0 , this epoch took:  1068.1300957202911 s
epoch:  8 , training loss:  0.30881193 , validation loss:  0.30772403 , validation dice:  0.0 , this epoch took:  1020.1125078201294 s
epoch:  9 , training loss:  0.30873004 , validation loss:  0.30807704 , validation dice:  0.0 , this epoch took:  1003.5322089195251 s
epoch:  10 , training loss:  0.30905372 , validation loss:  0.3075937 , validation dice:  0.0 , this epoch took:  1060.3647005558014 s
epoch:  11 , training loss:  0.30901685 , validation loss:  0.30762526 , validation dice:  0.0 , this epoch took:  1095.2118697166443 s
epoch:  12 , training loss:  0.30869764 , validation loss:  0.30762273 , validation dice:  0.0 , this epoch took:  962.5552134513855 s
epoch:  13 , training loss:  0.30874828 , validation loss:  0.30790967 , validation dice:  0.0 , this epoch took:  1018.2194554805756 s
epoch:  14 , training loss:  0.3089336 , validation loss:  0.30790365 , validation dice:  0.0 , this epoch took:  1059.978634595871 s
epoch:  15 , training loss:  0.3091764 , validation loss:  0.30792105 , validation dice:  0.0 , this epoch took:  1064.2856543064117 s
epoch:  16 , training loss:  0.30885705 , validation loss:  0.3079858 , validation dice:  0.0 , this epoch took:  1039.9161052703857 s
epoch:  17 , training loss:  0.30895367 , validation loss:  0.30810937 , validation dice:  0.0 , this epoch took:  1018.7766506671906 s
epoch:  18 , training loss:  0.30900812 , validation loss:  0.30769697 , validation dice:  0.0 , this epoch took:  1031.3957800865173 s
