epoch:  0 , training loss:  0.31427455 , validation loss:  0.30835435 , validation dice:  0.0 , this epoch took:  1066.601450920105 s
epoch:  1 , training loss:  0.30901185 , validation loss:  0.3083089 , validation dice:  0.0 , this epoch took:  1092.7819983959198 s
epoch:  2 , training loss:  0.30879217 , validation loss:  0.3074232 , validation dice:  0.0 , this epoch took:  1056.4403791427612 s
epoch:  3 , training loss:  0.30884904 , validation loss:  0.30850562 , validation dice:  0.0 , this epoch took:  1053.572645187378 s
epoch:  4 , training loss:  0.30873874 , validation loss:  0.3076519 , validation dice:  0.0 , this epoch took:  1036.6918458938599 s
epoch:  5 , training loss:  0.30867615 , validation loss:  0.30871087 , validation dice:  0.0 , this epoch took:  1040.6109538078308 s
epoch:  6 , training loss:  0.30883744 , validation loss:  0.30789298 , validation dice:  0.0 , this epoch took:  1009.3210871219635 s
epoch:  7 , training loss:  0.3088429 , validation loss:  0.30845702 , validation dice:  0.0 , this epoch took:  1015.6897904872894 s
epoch:  8 , training loss:  0.30891383 , validation loss:  0.3083204 , validation dice:  0.0 , this epoch took:  1053.129858493805 s
epoch:  9 , training loss:  0.30871594 , validation loss:  0.308687 , validation dice:  0.0 , this epoch took:  1001.4261820316315 s
epoch:  10 , training loss:  0.308873 , validation loss:  0.3084259 , validation dice:  0.0 , this epoch took:  1068.7619960308075 s
epoch:  11 , training loss:  0.3087071 , validation loss:  0.30849656 , validation dice:  0.0 , this epoch took:  1011.7402505874634 s
epoch:  12 , training loss:  0.30880746 , validation loss:  0.3083502 , validation dice:  0.0 , this epoch took:  995.9688625335693 s
epoch:  13 , training loss:  0.30875358 , validation loss:  0.30786526 , validation dice:  0.0 , this epoch took:  1055.3674700260162 s
epoch:  14 , training loss:  0.30912697 , validation loss:  0.3079957 , validation dice:  0.0 , this epoch took:  1039.6248688697815 s
epoch:  15 , training loss:  0.3089889 , validation loss:  0.30822942 , validation dice:  0.0 , this epoch took:  1063.6695277690887 s
epoch:  16 , training loss:  0.30892462 , validation loss:  0.30863452 , validation dice:  0.0 , this epoch took:  1091.2693674564362 s
epoch:  17 , training loss:  0.30876544 , validation loss:  0.30802163 , validation dice:  0.0 , this epoch took:  1024.161714553833 s
