epoch:  0 , training loss:  0.31216967 , validation loss:  0.3084923 , validation dice:  0.0 , this epoch took:  1098.8149795532227 s
epoch:  25 , training loss:  0.30868956 , validation loss:  0.30802125 , validation dice:  0.0 , this epoch took:  1019.9081828594208 s
epoch:  26 , training loss:  0.30904767 , validation loss:  0.3085569 , validation dice:  0.0 , this epoch took:  1063.8646085262299 s
epoch:  27 , training loss:  0.30903813 , validation loss:  0.30789992 , validation dice:  0.0 , this epoch took:  1020.8194804191589 s
epoch:  28 , training loss:  0.30875915 , validation loss:  0.30803585 , validation dice:  0.0 , this epoch took:  1026.838634967804 s
epoch:  29 , training loss:  0.30911717 , validation loss:  0.30805552 , validation dice:  0.0 , this epoch took:  1014.7106602191925 s
epoch:  30 , training loss:  0.3089836 , validation loss:  0.3079038 , validation dice:  0.0 , this epoch took:  1034.8698785305023 s
epoch:  31 , training loss:  0.30870014 , validation loss:  0.30831587 , validation dice:  0.0 , this epoch took:  1051.8851563930511 s
epoch:  32 , training loss:  0.30902 , validation loss:  0.30878106 , validation dice:  0.0 , this epoch took:  992.8097338676453 s
epoch:  33 , training loss:  0.30883497 , validation loss:  0.30820504 , validation dice:  0.0 , this epoch took:  992.1955027580261 s
epoch:  34 , training loss:  0.30889833 , validation loss:  0.30801976 , validation dice:  0.0 , this epoch took:  1048.2094960212708 s
epoch:  35 , training loss:  0.30887362 , validation loss:  0.3085124 , validation dice:  0.0 , this epoch took:  1035.836054801941 s
epoch:  36 , training loss:  0.30879948 , validation loss:  0.3077837 , validation dice:  0.0 , this epoch took:  1048.9371511936188 s
epoch:  37 , training loss:  0.30910775 , validation loss:  0.30806068 , validation dice:  0.0 , this epoch took:  1042.282109260559 s
epoch:  38 , training loss:  0.30875793 , validation loss:  0.30810413 , validation dice:  0.0 , this epoch took:  1076.4048414230347 s
epoch:  39 , training loss:  0.3086769 , validation loss:  0.30769303 , validation dice:  0.0 , this epoch took:  1036.5216228961945 s
epoch:  40 , training loss:  0.30907446 , validation loss:  0.30872583 , validation dice:  0.0 , this epoch took:  1088.3013808727264 s
epoch:  41 , training loss:  0.30869433 , validation loss:  0.30794245 , validation dice:  0.0 , this epoch took:  1023.8773329257965 s
epoch:  42 , training loss:  0.30876684 , validation loss:  0.30866212 , validation dice:  0.0 , this epoch took:  1056.8547942638397 s
epoch:  43 , training loss:  0.30875537 , validation loss:  0.30839112 , validation dice:  0.0 , this epoch took:  1062.8658130168915 s
epoch:  44 , training loss:  0.30854896 , validation loss:  0.30836332 , validation dice:  0.0 , this epoch took:  964.9125247001648 s
epoch:  45 , training loss:  0.30864614 , validation loss:  0.30786777 , validation dice:  0.0 , this epoch took:  1043.2607474327087 s
epoch:  46 , training loss:  0.30865777 , validation loss:  0.30859932 , validation dice:  0.0 , this epoch took:  998.3420717716217 s
epoch:  47 , training loss:  0.30896974 , validation loss:  0.30793995 , validation dice:  0.0 , this epoch took:  1062.227115869522 s
epoch:  48 , training loss:  0.30879632 , validation loss:  0.3081326 , validation dice:  0.0 , this epoch took:  1043.3842034339905 s
epoch:  49 , training loss:  0.30888325 , validation loss:  0.30853042 , validation dice:  0.0 , this epoch took:  1018.8565695285797 s
epoch:  50 , training loss:  0.3090135 , validation loss:  0.30856478 , validation dice:  0.0 , this epoch took:  1038.3817019462585 s
epoch:  51 , training loss:  0.30868423 , validation loss:  0.30852526 , validation dice:  0.0 , this epoch took:  1022.8294305801392 s
epoch:  52 , training loss:  0.30869457 , validation loss:  0.30820596 , validation dice:  0.0 , this epoch took:  1030.919033050537 s
epoch:  53 , training loss:  0.30874792 , validation loss:  0.3077903 , validation dice:  0.0 , this epoch took:  1035.301249742508 s
epoch:  54 , training loss:  0.30887535 , validation loss:  0.30847606 , validation dice:  0.0 , this epoch took:  1030.0008261203766 s
epoch:  55 , training loss:  0.3086842 , validation loss:  0.30837145 , validation dice:  0.0 , this epoch took:  1042.0330963134766 s
epoch:  56 , training loss:  0.3088153 , validation loss:  0.30757052 , validation dice:  0.0 , this epoch took:  999.7119615077972 s
epoch:  57 , training loss:  0.3088969 , validation loss:  0.30828562 , validation dice:  0.0 , this epoch took:  1008.972562789917 s
epoch:  58 , training loss:  0.30856562 , validation loss:  0.30889517 , validation dice:  0.0 , this epoch took:  1040.7104632854462 s
epoch:  59 , training loss:  0.30887127 , validation loss:  0.3081104 , validation dice:  0.0 , this epoch took:  1042.1431455612183 s
epoch:  60 , training loss:  0.3088761 , validation loss:  0.30838722 , validation dice:  0.0 , this epoch took:  1049.8671600818634 s
epoch:  61 , training loss:  0.3088611 , validation loss:  0.30829617 , validation dice:  0.0 , this epoch took:  1033.2083141803741 s
epoch:  62 , training loss:  0.30884957 , validation loss:  0.3081717 , validation dice:  0.0 , this epoch took:  1051.803851366043 s
epoch:  63 , training loss:  0.30875668 , validation loss:  0.30765164 , validation dice:  0.0 , this epoch took:  1045.999187707901 s
epoch:  64 , training loss:  0.30908027 , validation loss:  0.30858552 , validation dice:  0.0 , this epoch took:  1062.5220210552216 s
epoch:  65 , training loss:  0.30905828 , validation loss:  0.30855623 , validation dice:  0.0 , this epoch took:  1042.8938505649567 s
epoch:  66 , training loss:  0.3088995 , validation loss:  0.3081831 , validation dice:  0.0 , this epoch took:  1034.0691549777985 s
epoch:  67 , training loss:  0.30910322 , validation loss:  0.30819476 , validation dice:  0.0 , this epoch took:  1000.8588953018188 s
epoch:  68 , training loss:  0.3090304 , validation loss:  0.3085199 , validation dice:  0.0 , this epoch took:  1011.0805160999298 s
epoch:  69 , training loss:  0.3085648 , validation loss:  0.3086059 , validation dice:  0.0 , this epoch took:  985.8394913673401 s
epoch:  70 , training loss:  0.3088128 , validation loss:  0.3083517 , validation dice:  0.0 , this epoch took:  1015.7166659832001 s
epoch:  71 , training loss:  0.30877048 , validation loss:  0.3083001 , validation dice:  0.0 , this epoch took:  1046.0641660690308 s
epoch:  72 , training loss:  0.30878097 , validation loss:  0.30812353 , validation dice:  0.0 , this epoch took:  1050.6996517181396 s
epoch:  73 , training loss:  0.3089797 , validation loss:  0.30806953 , validation dice:  0.0 , this epoch took:  1096.1986284255981 s
epoch:  74 , training loss:  0.30865332 , validation loss:  0.30860183 , validation dice:  0.0 , this epoch took:  1027.3263874053955 s
epoch:  75 , training loss:  0.30887714 , validation loss:  0.30795822 , validation dice:  0.0 , this epoch took:  1008.7473249435425 s
epoch:  76 , training loss:  0.3090299 , validation loss:  0.3081628 , validation dice:  0.0 , this epoch took:  1028.6416680812836 s
epoch:  77 , training loss:  0.3091016 , validation loss:  0.30795094 , validation dice:  0.0 , this epoch took:  1055.5735218524933 s
epoch:  78 , training loss:  0.3088631 , validation loss:  0.3077108 , validation dice:  0.0 , this epoch took:  1097.2702858448029 s
epoch:  79 , training loss:  0.30889934 , validation loss:  0.30816916 , validation dice:  0.0 , this epoch took:  1040.728171825409 s
epoch:  80 , training loss:  0.30882478 , validation loss:  0.3082291 , validation dice:  0.0 , this epoch took:  1011.801328420639 s
epoch:  81 , training loss:  0.30879796 , validation loss:  0.30840576 , validation dice:  0.0 , this epoch took:  1036.1750321388245 s
epoch:  82 , training loss:  0.30880654 , validation loss:  0.3078231 , validation dice:  0.0 , this epoch took:  1032.8208267688751 s
epoch:  83 , training loss:  0.30874997 , validation loss:  0.308485 , validation dice:  0.0 , this epoch took:  1008.335287809372 s
epoch:  84 , training loss:  0.30904046 , validation loss:  0.3077813 , validation dice:  0.0 , this epoch took:  1033.3900909423828 s
epoch:  85 , training loss:  0.30890825 , validation loss:  0.30799437 , validation dice:  0.0 , this epoch took:  1037.241727590561 s
epoch:  86 , training loss:  0.30889887 , validation loss:  0.3083253 , validation dice:  0.0 , this epoch took:  988.882979631424 s
epoch:  87 , training loss:  0.30868343 , validation loss:  0.3086872 , validation dice:  0.0 , this epoch took:  997.7083539962769 s
epoch:  88 , training loss:  0.30886352 , validation loss:  0.3078604 , validation dice:  0.0 , this epoch took:  1079.264399766922 s
epoch:  89 , training loss:  0.30917424 , validation loss:  0.3084698 , validation dice:  0.0 , this epoch took:  1050.6694140434265 s
epoch:  90 , training loss:  0.3089173 , validation loss:  0.3085723 , validation dice:  0.0 , this epoch took:  1076.3378791809082 s
epoch:  91 , training loss:  0.30923393 , validation loss:  0.30803663 , validation dice:  0.0 , this epoch took:  1123.7372090816498 s
epoch:  92 , training loss:  0.30888286 , validation loss:  0.30783466 , validation dice:  0.0 , this epoch took:  1019.106360912323 s
epoch:  93 , training loss:  0.3088269 , validation loss:  0.30798653 , validation dice:  0.0 , this epoch took:  988.4052143096924 s
epoch:  94 , training loss:  0.30871716 , validation loss:  0.30834052 , validation dice:  0.0 , this epoch took:  983.0237293243408 s
epoch:  95 , training loss:  0.30851582 , validation loss:  0.30848914 , validation dice:  0.0 , this epoch took:  1042.9836359024048 s
epoch:  96 , training loss:  0.3089995 , validation loss:  0.30799168 , validation dice:  0.0 , this epoch took:  1006.1710453033447 s
epoch:  97 , training loss:  0.30871075 , validation loss:  0.30815428 , validation dice:  0.0 , this epoch took:  928.822413444519 s
epoch:  98 , training loss:  0.30913725 , validation loss:  0.30843887 , validation dice:  0.0 , this epoch took:  1007.1366145610809 s
epoch:  99 , training loss:  0.30870542 , validation loss:  0.30842447 , validation dice:  0.0 , this epoch took:  1032.5865681171417 s
epoch:  100 , training loss:  0.30894545 , validation loss:  0.30846408 , validation dice:  3.3551416e-06 , this epoch took:  1022.9786789417267 s
epoch:  101 , training loss:  0.30884236 , validation loss:  0.3079207 , validation dice:  0.0 , this epoch took:  961.4281725883484 s
epoch:  102 , training loss:  0.30891138 , validation loss:  0.30832013 , validation dice:  0.0 , this epoch took:  1075.214525461197 s
epoch:  103 , training loss:  0.308514 , validation loss:  0.30844846 , validation dice:  0.0 , this epoch took:  987.215845823288 s
epoch:  104 , training loss:  0.3089098 , validation loss:  0.3081495 , validation dice:  0.0 , this epoch took:  1052.6948010921478 s
epoch:  105 , training loss:  0.3090173 , validation loss:  0.3084326 , validation dice:  0.0 , this epoch took:  1006.3565337657928 s
epoch:  106 , training loss:  0.30859545 , validation loss:  0.30781093 , validation dice:  0.0 , this epoch took:  1007.4489712715149 s
epoch:  107 , training loss:  0.30895936 , validation loss:  0.30787086 , validation dice:  0.0 , this epoch took:  1071.836993932724 s
epoch:  108 , training loss:  0.3087899 , validation loss:  0.3083278 , validation dice:  0.0 , this epoch took:  1055.4176828861237 s
epoch:  109 , training loss:  0.30903357 , validation loss:  0.3087817 , validation dice:  0.0 , this epoch took:  1027.0998377799988 s
epoch:  110 , training loss:  0.30914435 , validation loss:  0.30845255 , validation dice:  0.0 , this epoch took:  1082.644704580307 s
epoch:  111 , training loss:  0.3088924 , validation loss:  0.30790693 , validation dice:  1.3837957e-06 , this epoch took:  973.0904116630554 s
epoch:  112 , training loss:  0.30879715 , validation loss:  0.3083494 , validation dice:  0.0 , this epoch took:  1053.143436908722 s
epoch:  113 , training loss:  0.30890107 , validation loss:  0.30866772 , validation dice:  0.0 , this epoch took:  1025.991686820984 s
epoch:  114 , training loss:  0.3086313 , validation loss:  0.30770552 , validation dice:  0.0 , this epoch took:  1000.0082051753998 s
epoch:  115 , training loss:  0.3088087 , validation loss:  0.3084376 , validation dice:  1.5647004e-06 , this epoch took:  1034.6799042224884 s
epoch:  116 , training loss:  0.30887523 , validation loss:  0.30774283 , validation dice:  0.0 , this epoch took:  962.7882180213928 s
epoch:  117 , training loss:  0.3086201 , validation loss:  0.3082476 , validation dice:  0.0 , this epoch took:  1027.084244966507 s
epoch:  118 , training loss:  0.3089185 , validation loss:  0.30813828 , validation dice:  0.0 , this epoch took:  1090.2988669872284 s
epoch:  119 , training loss:  0.30898356 , validation loss:  0.30863148 , validation dice:  0.0 , this epoch took:  1002.1472117900848 s
epoch:  120 , training loss:  0.30899787 , validation loss:  0.30800408 , validation dice:  0.0 , this epoch took:  1031.562467098236 s
epoch:  121 , training loss:  0.3086559 , validation loss:  0.30835128 , validation dice:  0.0 , this epoch took:  1035.31520819664 s
epoch:  122 , training loss:  0.30898482 , validation loss:  0.30817366 , validation dice:  1.5601232e-06 , this epoch took:  1042.6205909252167 s
epoch:  123 , training loss:  0.30872434 , validation loss:  0.30783764 , validation dice:  0.0 , this epoch took:  1065.5772824287415 s
epoch:  124 , training loss:  0.30869633 , validation loss:  0.30820373 , validation dice:  0.0 , this epoch took:  995.4498603343964 s
epoch:  125 , training loss:  0.3089365 , validation loss:  0.30800766 , validation dice:  0.0 , this epoch took:  1021.6114473342896 s
epoch:  126 , training loss:  0.30913508 , validation loss:  0.3082777 , validation dice:  0.0 , this epoch took:  1088.1992695331573 s
epoch:  127 , training loss:  0.3091016 , validation loss:  0.30833828 , validation dice:  0.0 , this epoch took:  1075.089684009552 s
epoch:  128 , training loss:  0.308872 , validation loss:  0.30840677 , validation dice:  0.0 , this epoch took:  1079.8042967319489 s
epoch:  129 , training loss:  0.308872 , validation loss:  0.30842626 , validation dice:  0.0 , this epoch took:  1002.7826268672943 s
epoch:  130 , training loss:  0.30878645 , validation loss:  0.30809885 , validation dice:  0.0 , this epoch took:  1066.4715840816498 s
epoch:  131 , training loss:  0.3087371 , validation loss:  0.30830884 , validation dice:  0.0 , this epoch took:  1032.5879490375519 s
epoch:  132 , training loss:  0.30862144 , validation loss:  0.30827907 , validation dice:  0.0 , this epoch took:  1011.8794224262238 s
epoch:  133 , training loss:  0.30913112 , validation loss:  0.30836633 , validation dice:  0.0 , this epoch took:  1072.9729645252228 s
epoch:  134 , training loss:  0.30903453 , validation loss:  0.3086923 , validation dice:  0.0 , this epoch took:  1062.599309206009 s
epoch:  135 , training loss:  0.30876774 , validation loss:  0.30835629 , validation dice:  0.0 , this epoch took:  1081.5488312244415 s
epoch:  136 , training loss:  0.30890518 , validation loss:  0.308278 , validation dice:  0.0 , this epoch took:  1010.857319355011 s
epoch:  137 , training loss:  0.30914196 , validation loss:  0.30845982 , validation dice:  0.0 , this epoch took:  1052.2252366542816 s
epoch:  138 , training loss:  0.30912957 , validation loss:  0.3081777 , validation dice:  0.0 , this epoch took:  1077.156388759613 s
epoch:  139 , training loss:  0.30885 , validation loss:  0.3086706 , validation dice:  0.0 , this epoch took:  1000.5928990840912 s
epoch:  140 , training loss:  0.3089444 , validation loss:  0.30769548 , validation dice:  0.0 , this epoch took:  1094.5601215362549 s
epoch:  141 , training loss:  0.30899763 , validation loss:  0.30815965 , validation dice:  0.0 , this epoch took:  1041.0518100261688 s
epoch:  142 , training loss:  0.3088244 , validation loss:  0.30818337 , validation dice:  0.0 , this epoch took:  1060.790673494339 s
epoch:  143 , training loss:  0.30915752 , validation loss:  0.30774415 , validation dice:  0.0 , this epoch took:  1078.6858479976654 s
epoch:  144 , training loss:  0.30872834 , validation loss:  0.3085957 , validation dice:  0.0 , this epoch took:  1047.0838723182678 s
epoch:  145 , training loss:  0.30890435 , validation loss:  0.3087842 , validation dice:  0.0 , this epoch took:  1074.198231458664 s
epoch:  146 , training loss:  0.3091821 , validation loss:  0.30850038 , validation dice:  0.0 , this epoch took:  1045.9130566120148 s
epoch:  147 , training loss:  0.30884674 , validation loss:  0.30834812 , validation dice:  0.0 , this epoch took:  1086.790759086609 s
epoch:  148 , training loss:  0.30846393 , validation loss:  0.30850995 , validation dice:  0.0 , this epoch took:  1018.1372463703156 s
epoch:  149 , training loss:  0.30876464 , validation loss:  0.30855265 , validation dice:  0.0 , this epoch took:  997.3441801071167 s
epoch:  150 , training loss:  0.308828 , validation loss:  0.30809844 , validation dice:  0.0 , this epoch took:  968.6062400341034 s
epoch:  151 , training loss:  0.30878505 , validation loss:  0.30819738 , validation dice:  0.0 , this epoch took:  1036.004366159439 s
epoch:  152 , training loss:  0.3086747 , validation loss:  0.30813104 , validation dice:  0.0 , this epoch took:  1039.7405190467834 s
epoch:  153 , training loss:  0.308828 , validation loss:  0.3079123 , validation dice:  0.0 , this epoch took:  1022.2184092998505 s
epoch:  154 , training loss:  0.30883116 , validation loss:  0.30780286 , validation dice:  0.0 , this epoch took:  1096.864015340805 s
epoch:  155 , training loss:  0.308926 , validation loss:  0.30815163 , validation dice:  0.0 , this epoch took:  996.6476593017578 s
epoch:  156 , training loss:  0.3089582 , validation loss:  0.3080822 , validation dice:  0.0 , this epoch took:  1035.7105829715729 s
epoch:  157 , training loss:  0.30895224 , validation loss:  0.30849397 , validation dice:  0.0 , this epoch took:  974.3500423431396 s
epoch:  158 , training loss:  0.3088267 , validation loss:  0.3082184 , validation dice:  0.0 , this epoch took:  1052.3479323387146 s
epoch:  159 , training loss:  0.30893072 , validation loss:  0.30836606 , validation dice:  0.0 , this epoch took:  1033.7110962867737 s
epoch:  160 , training loss:  0.30884045 , validation loss:  0.3084366 , validation dice:  0.0 , this epoch took:  1097.1016693115234 s
epoch:  161 , training loss:  0.30865747 , validation loss:  0.3080157 , validation dice:  0.0 , this epoch took:  988.075775384903 s
epoch:  162 , training loss:  0.30882528 , validation loss:  0.30817738 , validation dice:  0.0 , this epoch took:  1007.0230045318604 s
epoch:  163 , training loss:  0.30880526 , validation loss:  0.30811477 , validation dice:  0.0 , this epoch took:  1041.5330595970154 s
epoch:  164 , training loss:  0.30900127 , validation loss:  0.3081524 , validation dice:  0.0 , this epoch took:  1054.5989446640015 s
epoch:  165 , training loss:  0.30880478 , validation loss:  0.30825755 , validation dice:  0.0 , this epoch took:  1032.1562156677246 s
epoch:  166 , training loss:  0.30879584 , validation loss:  0.3080297 , validation dice:  0.0 , this epoch took:  1013.2706513404846 s
