epoch:  0 , training loss:  -0.10981682 , validation loss:  -0.43633044 , validation dice:  0.6352909 , this epoch took:  51.87071919441223 s
epoch:  1 , training loss:  -0.33049932 , validation loss:  -0.42592514 , validation dice:  0.6145024 , this epoch took:  54.29027318954468 s
epoch:  2 , training loss:  -0.37536997 , validation loss:  -0.47623086 , validation dice:  0.6253917 , this epoch took:  49.13030242919922 s
epoch:  3 , training loss:  -0.40950033 , validation loss:  -0.33564368 , validation dice:  0.51147294 , this epoch took:  52.05278754234314 s
epoch:  4 , training loss:  -0.43918854 , validation loss:  -0.4157348 , validation dice:  0.5478278 , this epoch took:  52.228766679763794 s
epoch:  5 , training loss:  -0.45869613 , validation loss:  -0.45233667 , validation dice:  0.5824591 , this epoch took:  52.81205081939697 s
epoch:  6 , training loss:  -0.47951108 , validation loss:  -0.5031284 , validation dice:  0.64245087 , this epoch took:  52.59269857406616 s
epoch:  7 , training loss:  -0.5074768 , validation loss:  -0.31767204 , validation dice:  0.5152669 , this epoch took:  50.77096676826477 s
epoch:  8 , training loss:  -0.48919794 , validation loss:  -0.58738446 , validation dice:  0.70084876 , this epoch took:  49.47373962402344 s
epoch:  9 , training loss:  -0.5067155 , validation loss:  -0.4994473 , validation dice:  0.658207 , this epoch took:  50.85326957702637 s
epoch:  10 , training loss:  -0.51895857 , validation loss:  -0.58558524 , validation dice:  0.696804 , this epoch took:  52.25016951560974 s
epoch:  11 , training loss:  -0.48076063 , validation loss:  -0.4675538 , validation dice:  0.63251364 , this epoch took:  53.77878761291504 s
epoch:  12 , training loss:  -0.50408196 , validation loss:  -0.34749112 , validation dice:  0.5232168 , this epoch took:  50.66861581802368 s
epoch:  13 , training loss:  -0.48786548 , validation loss:  -0.57552516 , validation dice:  0.70266974 , this epoch took:  52.82147169113159 s
epoch:  14 , training loss:  -0.4970058 , validation loss:  -0.5908995 , validation dice:  0.71869016 , this epoch took:  52.13738298416138 s
epoch:  15 , training loss:  -0.5025002 , validation loss:  -0.5988282 , validation dice:  0.70974505 , this epoch took:  52.98825144767761 s
epoch:  16 , training loss:  -0.5497367 , validation loss:  -0.52011234 , validation dice:  0.6482996 , this epoch took:  51.17383170127869 s
epoch:  17 , training loss:  -0.5690239 , validation loss:  -0.6101688 , validation dice:  0.71535707 , this epoch took:  47.27991080284119 s
epoch:  18 , training loss:  -0.57117873 , validation loss:  -0.60536385 , validation dice:  0.72011256 , this epoch took:  52.361263275146484 s
epoch:  19 , training loss:  -0.5788429 , validation loss:  -0.5642613 , validation dice:  0.6817261 , this epoch took:  50.66358017921448 s
epoch:  20 , training loss:  -0.57518214 , validation loss:  -0.5394705 , validation dice:  0.6657798 , this epoch took:  52.95159721374512 s
epoch:  21 , training loss:  -0.56458163 , validation loss:  -0.5571119 , validation dice:  0.6873162 , this epoch took:  53.27949929237366 s
epoch:  22 , training loss:  -0.62205213 , validation loss:  -0.6441441 , validation dice:  0.74646217 , this epoch took:  51.809056520462036 s
epoch:  23 , training loss:  -0.60706127 , validation loss:  -0.5866027 , validation dice:  0.68809247 , this epoch took:  52.29119634628296 s
epoch:  24 , training loss:  -0.60967267 , validation loss:  -0.6473152 , validation dice:  0.74319196 , this epoch took:  52.27752184867859 s
epoch:  25 , training loss:  -0.63856804 , validation loss:  -0.62229204 , validation dice:  0.7223131 , this epoch took:  49.33364152908325 s
epoch:  26 , training loss:  -0.6010559 , validation loss:  -0.6177233 , validation dice:  0.7261335 , this epoch took:  53.79384088516235 s
epoch:  27 , training loss:  -0.6307704 , validation loss:  -0.6552596 , validation dice:  0.75433505 , this epoch took:  51.703216552734375 s
epoch:  28 , training loss:  -0.6093235 , validation loss:  -0.56003207 , validation dice:  0.690231 , this epoch took:  48.51137709617615 s
epoch:  29 , training loss:  -0.6058808 , validation loss:  -0.63138926 , validation dice:  0.7262684 , this epoch took:  50.598243951797485 s
epoch:  30 , training loss:  -0.5899745 , validation loss:  -0.59235495 , validation dice:  0.70771897 , this epoch took:  52.704724073410034 s
epoch:  31 , training loss:  -0.6224604 , validation loss:  -0.6925133 , validation dice:  0.7757762 , this epoch took:  53.46590304374695 s
epoch:  32 , training loss:  -0.64510405 , validation loss:  -0.56442404 , validation dice:  0.7006324 , this epoch took:  50.019646644592285 s
epoch:  33 , training loss:  -0.65798396 , validation loss:  -0.708927 , validation dice:  0.7959774 , this epoch took:  49.41618013381958 s
epoch:  34 , training loss:  -0.6571667 , validation loss:  -0.5972885 , validation dice:  0.71234345 , this epoch took:  50.93484807014465 s
epoch:  35 , training loss:  -0.6603511 , validation loss:  -0.5436212 , validation dice:  0.6807758 , this epoch took:  52.089552879333496 s
epoch:  36 , training loss:  -0.64701027 , validation loss:  -0.58063906 , validation dice:  0.7078555 , this epoch took:  50.60927653312683 s
epoch:  37 , training loss:  -0.6457151 , validation loss:  -0.5950972 , validation dice:  0.70553917 , this epoch took:  48.65874886512756 s
epoch:  38 , training loss:  -0.68409646 , validation loss:  -0.66750354 , validation dice:  0.76047826 , this epoch took:  53.411832094192505 s
epoch:  39 , training loss:  -0.7008831 , validation loss:  -0.6582234 , validation dice:  0.7574799 , this epoch took:  50.59615635871887 s
epoch:  40 , training loss:  -0.65588623 , validation loss:  -0.537442 , validation dice:  0.6767979 , this epoch took:  51.39041352272034 s
epoch:  41 , training loss:  -0.68312865 , validation loss:  -0.6376131 , validation dice:  0.7382026 , this epoch took:  51.98035144805908 s
epoch:  42 , training loss:  -0.6837958 , validation loss:  -0.6694188 , validation dice:  0.7593766 , this epoch took:  50.077171325683594 s
epoch:  43 , training loss:  -0.69061893 , validation loss:  -0.6371044 , validation dice:  0.7459782 , this epoch took:  49.5939621925354 s
epoch:  44 , training loss:  -0.71308696 , validation loss:  -0.6099332 , validation dice:  0.74049383 , this epoch took:  52.418616771698 s
epoch:  45 , training loss:  -0.72666115 , validation loss:  -0.6444034 , validation dice:  0.7499578 , this epoch took:  49.941049098968506 s
epoch:  46 , training loss:  -0.71912605 , validation loss:  -0.6066003 , validation dice:  0.72124887 , this epoch took:  52.13286781311035 s
epoch:  47 , training loss:  -0.70464617 , validation loss:  -0.6087594 , validation dice:  0.7274 , this epoch took:  53.53412890434265 s
epoch:  48 , training loss:  -0.7070606 , validation loss:  -0.6092323 , validation dice:  0.7223108 , this epoch took:  50.65003299713135 s
