epoch:  0 , training loss:  0.28269237 , validation loss:  0.27927187 , validation dice:  0.0 , this epoch took:  54.05692672729492 s
epoch:  1 , training loss:  0.27862346 , validation loss:  0.28031245 , validation dice:  0.0 , this epoch took:  53.107829570770264 s
epoch:  2 , training loss:  0.27875376 , validation loss:  0.2794612 , validation dice:  0.0 , this epoch took:  52.43073391914368 s
epoch:  3 , training loss:  0.27848768 , validation loss:  0.279995 , validation dice:  0.0 , this epoch took:  53.53174829483032 s
epoch:  4 , training loss:  0.2788597 , validation loss:  0.27859062 , validation dice:  0.0 , this epoch took:  54.02997660636902 s
epoch:  5 , training loss:  0.27922344 , validation loss:  0.27839276 , validation dice:  0.0 , this epoch took:  51.58509278297424 s
epoch:  6 , training loss:  0.27857274 , validation loss:  0.27963677 , validation dice:  0.0 , this epoch took:  53.76776742935181 s
epoch:  7 , training loss:  0.27949455 , validation loss:  0.2776057 , validation dice:  0.0 , this epoch took:  53.282113790512085 s
epoch:  8 , training loss:  0.27893138 , validation loss:  0.27927113 , validation dice:  0.0 , this epoch took:  55.2725944519043 s
epoch:  9 , training loss:  0.27869028 , validation loss:  0.27752745 , validation dice:  0.0 , this epoch took:  50.651610374450684 s
epoch:  10 , training loss:  0.27818924 , validation loss:  0.27919528 , validation dice:  0.0 , this epoch took:  52.60380554199219 s
epoch:  11 , training loss:  0.27864498 , validation loss:  0.27891627 , validation dice:  0.0 , this epoch took:  52.85456728935242 s
epoch:  12 , training loss:  0.2777699 , validation loss:  0.27809975 , validation dice:  0.0 , this epoch took:  53.374435901641846 s
epoch:  13 , training loss:  0.27865502 , validation loss:  0.28116003 , validation dice:  0.0 , this epoch took:  55.27460241317749 s
epoch:  14 , training loss:  0.27876544 , validation loss:  0.27802342 , validation dice:  0.0 , this epoch took:  55.323949575424194 s
epoch:  15 , training loss:  0.27796626 , validation loss:  0.27655327 , validation dice:  0.0 , this epoch took:  51.11571383476257 s
epoch:  16 , training loss:  0.24517459 , validation loss:  0.16764061 , validation dice:  0.6523385 , this epoch took:  51.56127095222473 s
epoch:  17 , training loss:  0.14990278 , validation loss:  0.15323463 , validation dice:  0.7172885 , this epoch took:  51.77510070800781 s
epoch:  18 , training loss:  0.13372028 , validation loss:  0.16352478 , validation dice:  0.67097116 , this epoch took:  50.80683374404907 s
epoch:  19 , training loss:  0.14434329 , validation loss:  0.15550943 , validation dice:  0.6959433 , this epoch took:  51.49885702133179 s
epoch:  20 , training loss:  0.13949129 , validation loss:  0.15319054 , validation dice:  0.6976626 , this epoch took:  51.245818853378296 s
epoch:  21 , training loss:  0.138648 , validation loss:  0.1419188 , validation dice:  0.742623 , this epoch took:  49.46078181266785 s
epoch:  22 , training loss:  0.13146979 , validation loss:  0.14640026 , validation dice:  0.7347627 , this epoch took:  51.917535066604614 s
epoch:  23 , training loss:  0.13486332 , validation loss:  0.13947915 , validation dice:  0.74567795 , this epoch took:  52.979275941848755 s
epoch:  24 , training loss:  0.12966749 , validation loss:  0.14757681 , validation dice:  0.72532624 , this epoch took:  51.50140333175659 s
epoch:  25 , training loss:  0.13711387 , validation loss:  0.14483155 , validation dice:  0.7257985 , this epoch took:  52.69511580467224 s
epoch:  26 , training loss:  0.138496 , validation loss:  0.14750421 , validation dice:  0.7358841 , this epoch took:  54.27664852142334 s
epoch:  27 , training loss:  0.13769056 , validation loss:  0.13875392 , validation dice:  0.7288298 , this epoch took:  51.57891130447388 s
epoch:  28 , training loss:  0.13444138 , validation loss:  0.12752499 , validation dice:  0.7643713 , this epoch took:  51.8584258556366 s
epoch:  29 , training loss:  0.13405712 , validation loss:  0.16232601 , validation dice:  0.7077477 , this epoch took:  53.22212600708008 s
epoch:  30 , training loss:  0.12723084 , validation loss:  0.14659284 , validation dice:  0.74219215 , this epoch took:  53.87217974662781 s
epoch:  31 , training loss:  0.13476685 , validation loss:  0.11808197 , validation dice:  0.7666792 , this epoch took:  51.4292676448822 s
epoch:  32 , training loss:  0.13550673 , validation loss:  0.16133863 , validation dice:  0.7082026 , this epoch took:  49.138519287109375 s
epoch:  33 , training loss:  0.13356668 , validation loss:  0.15569563 , validation dice:  0.69898903 , this epoch took:  54.555267333984375 s
epoch:  34 , training loss:  0.14130431 , validation loss:  0.13931994 , validation dice:  0.76907164 , this epoch took:  51.72034454345703 s
epoch:  35 , training loss:  0.12580672 , validation loss:  0.124269865 , validation dice:  0.7817355 , this epoch took:  53.23854875564575 s
epoch:  36 , training loss:  0.12298274 , validation loss:  0.13548769 , validation dice:  0.7929425 , this epoch took:  48.8036208152771 s
epoch:  37 , training loss:  0.12616125 , validation loss:  0.14867926 , validation dice:  0.7553822 , this epoch took:  51.051804542541504 s
epoch:  38 , training loss:  0.12503938 , validation loss:  0.122696534 , validation dice:  0.7896323 , this epoch took:  53.43411660194397 s
epoch:  39 , training loss:  0.12327684 , validation loss:  0.16213492 , validation dice:  0.6854065 , this epoch took:  48.38521146774292 s
epoch:  40 , training loss:  0.11629573 , validation loss:  0.13726878 , validation dice:  0.78680664 , this epoch took:  51.29489350318909 s
epoch:  41 , training loss:  0.120766304 , validation loss:  0.13034311 , validation dice:  0.8158562 , this epoch took:  52.27825450897217 s
epoch:  42 , training loss:  0.11833578 , validation loss:  0.12372655 , validation dice:  0.7782328 , this epoch took:  50.7712984085083 s
epoch:  43 , training loss:  0.11548253 , validation loss:  0.12718102 , validation dice:  0.80479985 , this epoch took:  50.88352298736572 s
epoch:  44 , training loss:  0.113756664 , validation loss:  0.14548735 , validation dice:  0.7703452 , this epoch took:  54.83795619010925 s
epoch:  45 , training loss:  0.11844056 , validation loss:  0.11925217 , validation dice:  0.80036044 , this epoch took:  52.5911591053009 s
epoch:  46 , training loss:  0.11737582 , validation loss:  0.14404431 , validation dice:  0.79368585 , this epoch took:  51.70352530479431 s
epoch:  47 , training loss:  0.11899634 , validation loss:  0.14514059 , validation dice:  0.8071916 , this epoch took:  50.514347076416016 s
epoch:  48 , training loss:  0.11062197 , validation loss:  0.123529166 , validation dice:  0.80887765 , this epoch took:  52.649169921875 s
epoch:  49 , training loss:  0.117711455 , validation loss:  0.124536686 , validation dice:  0.8246963 , this epoch took:  53.673720359802246 s
