epoch:  0 , training loss:  -0.5816366490274668 , validation loss:  -0.7236117476224899 , validation dice:  0.86054367 , this epoch took:  19.590449810028076 s
epoch:  1 , training loss:  -0.6383985409587621 , validation loss:  -0.7372072845697403 , validation dice:  0.85022974 , this epoch took:  17.24923062324524 s
epoch:  2 , training loss:  -0.7355201434493065 , validation loss:  -0.748744535446167 , validation dice:  0.8327057 , this epoch took:  16.655031204223633 s
epoch:  3 , training loss:  -0.7189173538684845 , validation loss:  -0.7430189430713654 , validation dice:  0.8246686 , this epoch took:  16.757482767105103 s
epoch:  4 , training loss:  -0.7580528080463409 , validation loss:  -0.7616626453399659 , validation dice:  0.8395889 , this epoch took:  16.72230815887451 s
epoch:  5 , training loss:  -0.798546752333641 , validation loss:  -0.7663946270942688 , validation dice:  0.82736105 , this epoch took:  17.0186607837677 s
epoch:  6 , training loss:  -0.8386939700841903 , validation loss:  -0.7911773407459259 , validation dice:  0.8475148 , this epoch took:  16.85123348236084 s
epoch:  7 , training loss:  -0.8403571708798409 , validation loss:  -0.7615978300571442 , validation dice:  0.8325989 , this epoch took:  17.01555109024048 s
epoch:  8 , training loss:  -0.8383163223862649 , validation loss:  -0.7952394223213196 , validation dice:  0.8498089 , this epoch took:  16.735272645950317 s
epoch:  9 , training loss:  -0.8294832855463028 , validation loss:  -0.7758293843269348 , validation dice:  0.8534592 , this epoch took:  17.37918710708618 s
epoch:  10 , training loss:  -0.8123108657598496 , validation loss:  -0.7875981092453003 , validation dice:  0.84849465 , this epoch took:  17.103614330291748 s
epoch:  11 , training loss:  -0.8235471657514573 , validation loss:  -0.8046928250789642 , validation dice:  0.86584955 , this epoch took:  16.66986083984375 s
epoch:  12 , training loss:  -0.8341824948787689 , validation loss:  -0.7603942012786865 , validation dice:  0.85914344 , this epoch took:  17.544310092926025 s
epoch:  13 , training loss:  -0.20810376373678446 , validation loss:  0.09820516988635063 , validation dice:  0.0 , this epoch took:  16.776641845703125 s
epoch:  14 , training loss:  0.09937195163965225 , validation loss:  0.1083010171353817 , validation dice:  0.0 , this epoch took:  16.87478232383728 s
epoch:  15 , training loss:  0.10057048939168453 , validation loss:  0.12433484539389611 , validation dice:  0.0 , this epoch took:  16.860665559768677 s
epoch:  16 , training loss:  0.1009701138138771 , validation loss:  0.11041829153895379 , validation dice:  0.0 , this epoch took:  16.914496898651123 s
epoch:  17 , training loss:  0.10264048574864865 , validation loss:  0.1135410127043724 , validation dice:  0.0 , this epoch took:  16.752821922302246 s
epoch:  18 , training loss:  0.10491046293079853 , validation loss:  0.09992397829890251 , validation dice:  0.0 , this epoch took:  17.36383819580078 s
epoch:  19 , training loss:  0.10295729436725377 , validation loss:  0.10187278524041175 , validation dice:  0.0 , this epoch took:  17.268773078918457 s
epoch:  20 , training loss:  0.10353039694577455 , validation loss:  0.10157446831464767 , validation dice:  0.0 , this epoch took:  17.357043743133545 s
epoch:  21 , training loss:  0.1039178811237216 , validation loss:  0.0981612154841423 , validation dice:  0.0 , this epoch took:  16.49281358718872 s
epoch:  22 , training loss:  0.10834321393072605 , validation loss:  0.0972880707681179 , validation dice:  0.0 , this epoch took:  17.014539003372192 s
epoch:  23 , training loss:  0.0998706368803978 , validation loss:  0.12354101181030273 , validation dice:  0.0 , this epoch took:  16.57166314125061 s
epoch:  24 , training loss:  0.10378717068582773 , validation loss:  0.10727001652121544 , validation dice:  0.0 , this epoch took:  17.185720920562744 s
epoch:  25 , training loss:  0.09886347089707852 , validation loss:  0.10280663460493088 , validation dice:  0.0 , this epoch took:  16.03689455986023 s
epoch:  26 , training loss:  0.1028850521594286 , validation loss:  0.10301574319601059 , validation dice:  0.0 , this epoch took:  17.057230949401855 s
epoch:  27 , training loss:  0.09830513522028923 , validation loss:  0.09399426653981209 , validation dice:  0.0 , this epoch took:  17.127432584762573 s
epoch:  28 , training loss:  0.09930235146731138 , validation loss:  0.12038952499628067 , validation dice:  0.0 , this epoch took:  17.292044639587402 s
epoch:  29 , training loss:  0.10560996286571026 , validation loss:  0.09319579973816872 , validation dice:  0.0 , this epoch took:  16.694916248321533 s
epoch:  30 , training loss:  0.10243835701793433 , validation loss:  0.09632463455200195 , validation dice:  0.0 , this epoch took:  16.354822397232056 s
epoch:  31 , training loss:  0.10701291483640671 , validation loss:  0.10560437828302384 , validation dice:  0.0 , this epoch took:  16.751741886138916 s
epoch:  32 , training loss:  0.10273034644126892 , validation loss:  0.10360957026481628 , validation dice:  0.0 , this epoch took:  16.161651849746704 s
epoch:  33 , training loss:  0.10552617537230254 , validation loss:  0.10449432343244552 , validation dice:  0.0 , this epoch took:  17.35891842842102 s
epoch:  34 , training loss:  0.10782182016968728 , validation loss:  0.09908142700791359 , validation dice:  0.0 , this epoch took:  17.2318696975708 s
