epoch:  0 , training loss:  0.3671184974312782 , validation loss:  0.36957919239997866 , validation dice:  0.0 , this epoch took:  13.01298475265503 s
epoch:  1 , training loss:  0.28372418391704557 , validation loss:  0.3117382502555847 , validation dice:  0.0 , this epoch took:  11.011796951293945 s
epoch:  2 , training loss:  0.2810278767943382 , validation loss:  0.30135230541229246 , validation dice:  0.0 , this epoch took:  10.834203958511353 s
epoch:  3 , training loss:  0.2836526365876198 , validation loss:  0.3156463086605072 , validation dice:  0.0 , this epoch took:  10.958041906356812 s
epoch:  4 , training loss:  0.2846243885755539 , validation loss:  0.3007692056894302 , validation dice:  0.0 , this epoch took:  10.887509107589722 s
epoch:  5 , training loss:  0.29207281416654585 , validation loss:  0.33438161730766297 , validation dice:  0.0 , this epoch took:  10.947079181671143 s
epoch:  6 , training loss:  0.280164819419384 , validation loss:  0.3281071996688843 , validation dice:  0.0 , this epoch took:  11.67359709739685 s
epoch:  7 , training loss:  0.2868616842031479 , validation loss:  0.31425879955291747 , validation dice:  0.0 , this epoch took:  11.256555557250977 s
epoch:  8 , training loss:  0.28536467331647875 , validation loss:  0.30339794993400576 , validation dice:  0.0 , this epoch took:  11.288716316223145 s
epoch:  9 , training loss:  0.28200264245271683 , validation loss:  0.30162829637527466 , validation dice:  0.0 , this epoch took:  10.947409868240356 s
epoch:  10 , training loss:  0.28914021253585814 , validation loss:  0.3028716003894806 , validation dice:  0.0 , this epoch took:  11.249691009521484 s
epoch:  11 , training loss:  0.2877588896751404 , validation loss:  0.36595555424690246 , validation dice:  0.0 , this epoch took:  10.819241523742676 s
epoch:  12 , training loss:  0.2868837459683418 , validation loss:  0.3500230222940445 , validation dice:  0.0 , this epoch took:  11.123676061630249 s
epoch:  13 , training loss:  0.27720544081926346 , validation loss:  0.3183121562004089 , validation dice:  0.0 , this epoch took:  11.258965969085693 s
epoch:  14 , training loss:  0.28588383466005324 , validation loss:  0.3257393777370453 , validation dice:  0.0 , this epoch took:  12.050738096237183 s
epoch:  15 , training loss:  0.2853825048804283 , validation loss:  0.3073665553331375 , validation dice:  0.0 , this epoch took:  12.586037874221802 s
epoch:  16 , training loss:  0.2839489602446556 , validation loss:  0.3073584133386612 , validation dice:  0.0 , this epoch took:  10.90123963356018 s
epoch:  17 , training loss:  0.28157919317483904 , validation loss:  0.31249061822891233 , validation dice:  0.0 , this epoch took:  10.823171854019165 s
epoch:  18 , training loss:  0.2848318082094192 , validation loss:  0.29739317059516907 , validation dice:  0.0 , this epoch took:  10.737115621566772 s
epoch:  19 , training loss:  0.28598693406581877 , validation loss:  0.35246707260608673 , validation dice:  0.0 , this epoch took:  11.00437617301941 s
epoch:  20 , training loss:  0.28567985200881957 , validation loss:  0.34286607801914215 , validation dice:  0.0 , this epoch took:  12.271420001983643 s
epoch:  21 , training loss:  0.2899853114485741 , validation loss:  0.34935675680637357 , validation dice:  0.0 , this epoch took:  10.823917150497437 s
epoch:  22 , training loss:  0.2800004228949547 , validation loss:  0.3022289431095123 , validation dice:  0.0 , this epoch took:  10.902252912521362 s
epoch:  23 , training loss:  0.28436633825302127 , validation loss:  0.3379234707355499 , validation dice:  0.0 , this epoch took:  11.304559469223022 s
epoch:  24 , training loss:  0.2825739874243736 , validation loss:  0.3171757906675339 , validation dice:  0.0 , this epoch took:  12.43488073348999 s
epoch:  25 , training loss:  0.284694220662117 , validation loss:  0.32895151019096375 , validation dice:  0.0 , this epoch took:  11.277377843856812 s
epoch:  26 , training loss:  0.28340642219781875 , validation loss:  0.41766438603401185 , validation dice:  0.0 , this epoch took:  10.870678186416626 s
epoch:  27 , training loss:  0.28704618734121323 , validation loss:  0.295990149974823 , validation dice:  0.0 , this epoch took:  10.922672748565674 s
epoch:  28 , training loss:  0.2886355590224266 , validation loss:  0.321966797709465 , validation dice:  0.0 , this epoch took:  12.866883277893066 s
epoch:  29 , training loss:  0.28475490349531174 , validation loss:  0.3472835975885391 , validation dice:  0.0 , this epoch took:  11.474419832229614 s
epoch:  30 , training loss:  0.28363578629493713 , validation loss:  0.3223093259334564 , validation dice:  0.0 , this epoch took:  11.22697901725769 s
epoch:  31 , training loss:  0.2825418048501015 , validation loss:  0.32906450390815734 , validation dice:  0.0 , this epoch took:  11.325344324111938 s
epoch:  32 , training loss:  0.2900613663196564 , validation loss:  0.32051623821258546 , validation dice:  0.0 , this epoch took:  10.936336278915405 s
epoch:  33 , training loss:  0.28933116430044176 , validation loss:  0.3158621299266815 , validation dice:  0.0 , this epoch took:  12.82420802116394 s
epoch:  34 , training loss:  0.28692212218046187 , validation loss:  0.2994177156686783 , validation dice:  0.0 , this epoch took:  10.862512588500977 s
epoch:  35 , training loss:  0.28416496616601944 , validation loss:  0.2955015414953232 , validation dice:  0.0 , this epoch took:  10.884119510650635 s
epoch:  36 , training loss:  0.2847554892897606 , validation loss:  0.33953535318374634 , validation dice:  0.0 , this epoch took:  10.809821844100952 s
epoch:  37 , training loss:  0.28385073602199556 , validation loss:  0.3066877317428589 , validation dice:  0.0 , this epoch took:  10.936731576919556 s
epoch:  38 , training loss:  0.2802416242361069 , validation loss:  0.3020636785030365 , validation dice:  0.0 , this epoch took:  11.152909755706787 s
epoch:  39 , training loss:  0.2814007056951523 , validation loss:  0.3603361904621124 , validation dice:  0.0 , this epoch took:  10.98676609992981 s
epoch:  40 , training loss:  0.2883711115717888 , validation loss:  0.31885535657405856 , validation dice:  0.0 , this epoch took:  11.065739631652832 s
epoch:  41 , training loss:  0.2876385968923569 , validation loss:  0.32406921446323395 , validation dice:  0.0 , this epoch took:  10.95451021194458 s
epoch:  42 , training loss:  0.28533024770021437 , validation loss:  0.35836175322532654 , validation dice:  0.0 , this epoch took:  11.571382761001587 s
epoch:  43 , training loss:  0.2858480539321899 , validation loss:  0.34747729599475863 , validation dice:  0.0 , this epoch took:  12.090179443359375 s
epoch:  44 , training loss:  0.2843800355195999 , validation loss:  0.3609227389097214 , validation dice:  0.0 , this epoch took:  11.14992356300354 s
epoch:  45 , training loss:  0.2806559230089188 , validation loss:  0.35213857173919677 , validation dice:  0.0 , this epoch took:  12.488892793655396 s
epoch:  46 , training loss:  0.28442800557613374 , validation loss:  0.31026564717292787 , validation dice:  0.0 , this epoch took:  11.160079956054688 s
epoch:  47 , training loss:  0.28517501479387286 , validation loss:  0.29887288451194766 , validation dice:  0.0 , this epoch took:  10.9224214553833 s
epoch:  48 , training loss:  0.2834934708476067 , validation loss:  0.3780656743049622 , validation dice:  0.0 , this epoch took:  10.914161682128906 s
epoch:  49 , training loss:  0.28038827049732207 , validation loss:  0.31570191502571104 , validation dice:  0.0 , this epoch took:  11.216413736343384 s
epoch:  50 , training loss:  0.28655081033706664 , validation loss:  0.3046689915657044 , validation dice:  0.0 , this epoch took:  10.956280708312988 s
epoch:  51 , training loss:  0.2844174247980118 , validation loss:  0.29740114510059357 , validation dice:  0.0 , this epoch took:  11.00838589668274 s
epoch:  52 , training loss:  0.284795922100544 , validation loss:  0.3388665622472763 , validation dice:  0.0 , this epoch took:  11.51032567024231 s
epoch:  53 , training loss:  0.2832957050204277 , validation loss:  0.33936054408550265 , validation dice:  0.0 , this epoch took:  11.0370192527771 s
epoch:  54 , training loss:  0.28232351738214495 , validation loss:  0.34296959519386294 , validation dice:  0.0 , this epoch took:  10.793662309646606 s
epoch:  55 , training loss:  0.28135120421648024 , validation loss:  0.35364327967166903 , validation dice:  0.0 , this epoch took:  11.372946977615356 s
epoch:  56 , training loss:  0.28354558342695235 , validation loss:  0.374782435297966 , validation dice:  0.0 , this epoch took:  11.073226928710938 s
epoch:  57 , training loss:  0.2839423648118973 , validation loss:  0.29653453052043915 , validation dice:  0.0 , this epoch took:  11.065648555755615 s
epoch:  58 , training loss:  0.285443639755249 , validation loss:  0.37625659942626954 , validation dice:  0.0 , this epoch took:  10.962668895721436 s
epoch:  59 , training loss:  0.28474142974615096 , validation loss:  0.37531592667102814 , validation dice:  0.0 , this epoch took:  10.816542387008667 s
epoch:  60 , training loss:  0.2831124128103256 , validation loss:  0.3531041222810745 , validation dice:  0.0 , this epoch took:  10.890336275100708 s
epoch:  61 , training loss:  0.287693546295166 , validation loss:  0.34851036429405213 , validation dice:  0.0 , this epoch took:  10.954997301101685 s
epoch:  62 , training loss:  0.28844661051034926 , validation loss:  0.2984596073627472 , validation dice:  0.0 , this epoch took:  11.172945737838745 s
epoch:  63 , training loss:  0.28702199506759646 , validation loss:  0.32796127498149874 , validation dice:  0.0 , this epoch took:  11.341862440109253 s
epoch:  64 , training loss:  0.2921315296292305 , validation loss:  0.3238019669055939 , validation dice:  0.0 , this epoch took:  10.791514873504639 s
epoch:  65 , training loss:  0.2805130124688148 , validation loss:  0.3347309792041779 , validation dice:  0.0 , this epoch took:  10.98122763633728 s
epoch:  66 , training loss:  0.2864821070432663 , validation loss:  0.317134148478508 , validation dice:  0.0 , this epoch took:  11.12099027633667 s
epoch:  67 , training loss:  0.293726013481617 , validation loss:  0.3668498367071152 , validation dice:  0.0 , this epoch took:  11.320799112319946 s
epoch:  68 , training loss:  0.28454115623235704 , validation loss:  0.29998723447322845 , validation dice:  0.0 , this epoch took:  11.204999446868896 s
epoch:  69 , training loss:  0.283382437646389 , validation loss:  0.29662458539009096 , validation dice:  0.0 , this epoch took:  10.740731716156006 s
epoch:  70 , training loss:  0.2824864749312401 , validation loss:  0.3216892594099045 , validation dice:  0.0 , this epoch took:  10.68742561340332 s
