epoch:  0 , training loss:  0.4642385155558586 , validation loss:  0.9378946530818939 , validation dice:  0.0 , this epoch took:  12.683777332305908 s
epoch:  1 , training loss:  0.32704811424016955 , validation loss:  0.300712109208107 , validation dice:  0.0 , this epoch took:  10.96688437461853 s
epoch:  2 , training loss:  0.29246280080080034 , validation loss:  0.28782537162303923 , validation dice:  0.0 , this epoch took:  10.891789674758911 s
epoch:  3 , training loss:  0.2861510009765625 , validation loss:  0.30153694152832033 , validation dice:  0.0 , this epoch took:  11.753470659255981 s
epoch:  4 , training loss:  0.2969276457428932 , validation loss:  0.295386563539505 , validation dice:  0.0 , this epoch took:  11.908597946166992 s
epoch:  5 , training loss:  0.28608348965644836 , validation loss:  0.2926682221889496 , validation dice:  0.0 , this epoch took:  10.654153108596802 s
epoch:  6 , training loss:  0.2912610071897507 , validation loss:  0.29267089545726777 , validation dice:  0.0 , this epoch took:  10.617151737213135 s
epoch:  7 , training loss:  0.28648000609874724 , validation loss:  0.3083051133155823 , validation dice:  0.0 , this epoch took:  10.64726209640503 s
epoch:  8 , training loss:  0.29089276176691053 , validation loss:  0.31011590659618377 , validation dice:  0.0 , this epoch took:  11.320334434509277 s
epoch:  9 , training loss:  0.285900608420372 , validation loss:  0.30483585387468337 , validation dice:  0.0 , this epoch took:  10.858132362365723 s
epoch:  10 , training loss:  0.2869552944898605 , validation loss:  0.3355794334411621 , validation dice:  0.0 , this epoch took:  11.01393723487854 s
epoch:  11 , training loss:  0.28995095336437227 , validation loss:  0.32011869072914123 , validation dice:  0.0 , this epoch took:  11.064146995544434 s
epoch:  12 , training loss:  0.289388351380825 , validation loss:  0.31890336573123934 , validation dice:  0.0 , this epoch took:  10.79855227470398 s
epoch:  13 , training loss:  0.2909577469825745 , validation loss:  0.3231571337580681 , validation dice:  0.0 , this epoch took:  10.973978281021118 s
epoch:  14 , training loss:  0.2869617657661438 , validation loss:  0.2996156525611877 , validation dice:  0.0 , this epoch took:  10.74206018447876 s
epoch:  15 , training loss:  0.29405463534593584 , validation loss:  0.29459172666072847 , validation dice:  0.0 , this epoch took:  10.94141960144043 s
epoch:  16 , training loss:  0.2863633835911751 , validation loss:  0.282074933052063 , validation dice:  0.0 , this epoch took:  10.919962882995605 s
epoch:  17 , training loss:  0.28297145742177965 , validation loss:  0.31455249696969984 , validation dice:  0.0 , this epoch took:  11.204739332199097 s
epoch:  18 , training loss:  0.2938954707980156 , validation loss:  0.29639660894870756 , validation dice:  0.0 , this epoch took:  11.006294965744019 s
epoch:  19 , training loss:  0.294660801589489 , validation loss:  0.2947594356536865 , validation dice:  0.0 , this epoch took:  10.77926754951477 s
epoch:  20 , training loss:  0.2876881936788559 , validation loss:  0.30464851200580595 , validation dice:  0.0 , this epoch took:  10.678476810455322 s
epoch:  21 , training loss:  0.2968340666294098 , validation loss:  0.30725232779979705 , validation dice:  0.0 , this epoch took:  10.782401323318481 s
epoch:  22 , training loss:  0.2877959042787552 , validation loss:  0.3020606949925423 , validation dice:  0.0 , this epoch took:  10.945560216903687 s
epoch:  23 , training loss:  0.28593860346078875 , validation loss:  0.30635697692632674 , validation dice:  0.0 , this epoch took:  10.78796124458313 s
epoch:  24 , training loss:  0.2850798600912094 , validation loss:  0.2903043061494827 , validation dice:  0.0 , this epoch took:  10.724638223648071 s
epoch:  25 , training loss:  0.2910957072377205 , validation loss:  0.2938391363620758 , validation dice:  0.0 , this epoch took:  11.22678828239441 s
epoch:  26 , training loss:  0.2878927663564682 , validation loss:  0.30333310484886167 , validation dice:  0.0 , this epoch took:  10.64090633392334 s
epoch:  27 , training loss:  0.28892609202861785 , validation loss:  0.29181921899318697 , validation dice:  0.0 , this epoch took:  10.965071439743042 s
epoch:  28 , training loss:  0.29611713337898254 , validation loss:  0.3073079240322113 , validation dice:  0.0 , this epoch took:  11.012083768844604 s
epoch:  29 , training loss:  0.2886457585692406 , validation loss:  0.3228981909155846 , validation dice:  0.0 , this epoch took:  10.911200761795044 s
epoch:  30 , training loss:  0.28838608020544054 , validation loss:  0.3152772349119186 , validation dice:  0.0 , this epoch took:  10.890893936157227 s
epoch:  31 , training loss:  0.2918693791031837 , validation loss:  0.30049466133117675 , validation dice:  0.0 , this epoch took:  10.803701639175415 s
epoch:  32 , training loss:  0.2907878696918488 , validation loss:  0.29698063373565675 , validation dice:  0.0 , this epoch took:  10.897769212722778 s
epoch:  33 , training loss:  0.28640875536203386 , validation loss:  0.29389064192771913 , validation dice:  0.0 , this epoch took:  10.891187191009521 s
epoch:  34 , training loss:  0.2818953889608383 , validation loss:  0.30583477318286895 , validation dice:  0.0 , this epoch took:  10.864551305770874 s
epoch:  35 , training loss:  0.28644877910614014 , validation loss:  0.3095264786481857 , validation dice:  0.0 , this epoch took:  10.844246864318848 s
epoch:  36 , training loss:  0.28749128663539886 , validation loss:  0.2902771669626236 , validation dice:  0.0 , this epoch took:  10.826249122619629 s
epoch:  37 , training loss:  0.28936275517940524 , validation loss:  0.3076770383119583 , validation dice:  0.0 , this epoch took:  10.9324791431427 s
epoch:  38 , training loss:  0.29985603320598603 , validation loss:  0.30779191613197326 , validation dice:  0.0 , this epoch took:  10.81526255607605 s
epoch:  39 , training loss:  0.29422523027658465 , validation loss:  0.3016230502724648 , validation dice:  0.0 , this epoch took:  10.988701105117798 s
epoch:  40 , training loss:  0.2911217401623726 , validation loss:  0.2971911680698395 , validation dice:  0.0 , this epoch took:  10.953020811080933 s
epoch:  41 , training loss:  0.2888816965222359 , validation loss:  0.2981278139352799 , validation dice:  0.0 , this epoch took:  11.002558708190918 s
epoch:  42 , training loss:  0.28928999572992325 , validation loss:  0.290272102355957 , validation dice:  0.0 , this epoch took:  11.491052627563477 s
epoch:  43 , training loss:  0.28718458342552183 , validation loss:  0.28498008370399475 , validation dice:  0.0 , this epoch took:  10.8716139793396 s
epoch:  44 , training loss:  0.2857651943564415 , validation loss:  0.2969555252790451 , validation dice:  0.0 , this epoch took:  10.850890874862671 s
epoch:  45 , training loss:  0.2880956863164902 , validation loss:  0.3224339956045151 , validation dice:  0.0 , this epoch took:  10.83233094215393 s
epoch:  46 , training loss:  0.29272131633758547 , validation loss:  0.2983508676290512 , validation dice:  0.0 , this epoch took:  11.112303972244263 s
epoch:  47 , training loss:  0.2810837481021881 , validation loss:  0.289737411737442 , validation dice:  0.0 , this epoch took:  11.008733987808228 s
