epoch:  0 , training loss:  0.020206413442268967 , validation loss:  0.016069510020315647 , validation dice:  0.0 , this epoch took:  1049.6478040218353 s
epoch:  1 , training loss:  0.006797471577301622 , validation loss:  0.027354508293792604 , validation dice:  0.000113047055 , this epoch took:  1081.1719236373901 s
epoch:  2 , training loss:  0.009586064930073917 , validation loss:  0.007950868885964156 , validation dice:  0.0 , this epoch took:  1022.2606942653656 s
epoch:  3 , training loss:  0.004989635881967843 , validation loss:  0.016737489607185126 , validation dice:  0.0 , this epoch took:  1060.7579457759857 s
epoch:  4 , training loss:  0.010859087725635617 , validation loss:  0.009590042810887099 , validation dice:  0.0 , this epoch took:  1044.287338733673 s
epoch:  5 , training loss:  0.0038062224215827884 , validation loss:  0.016510048238560556 , validation dice:  0.0 , this epoch took:  1086.2569470405579 s
epoch:  6 , training loss:  0.009445326460525394 , validation loss:  -0.007967025376856327 , validation dice:  0.0 , this epoch took:  1045.3216998577118 s
epoch:  7 , training loss:  0.0022953215539455413 , validation loss:  -0.008374097254127265 , validation dice:  0.0 , this epoch took:  1069.876543045044 s
epoch:  8 , training loss:  -0.0023376050256192684 , validation loss:  0.016533913505263627 , validation dice:  0.0 , this epoch took:  996.9783525466919 s
epoch:  9 , training loss:  0.0102523489035666 , validation loss:  0.01763027682900429 , validation dice:  0.0 , this epoch took:  1036.5108029842377 s
epoch:  10 , training loss:  0.010440451215952634 , validation loss:  0.008186203259974718 , validation dice:  0.0 , this epoch took:  1094.1284613609314 s
epoch:  11 , training loss:  0.007772908781655132 , validation loss:  0.017552940510213375 , validation dice:  0.0 , this epoch took:  1073.9703357219696 s
epoch:  12 , training loss:  0.012733653165400028 , validation loss:  0.012032677941024304 , validation dice:  0.0 , this epoch took:  1081.4672560691833 s
epoch:  13 , training loss:  0.0019427551962435245 , validation loss:  -0.015478235185146332 , validation dice:  0.0 , this epoch took:  1069.957277059555 s
epoch:  14 , training loss:  0.002896528759971261 , validation loss:  0.01874998758547008 , validation dice:  0.0 , this epoch took:  1015.8910315036774 s
epoch:  15 , training loss:  0.008831304231658578 , validation loss:  0.009122173339128493 , validation dice:  0.0 , this epoch took:  1010.6284379959106 s
epoch:  16 , training loss:  0.007156284406781197 , validation loss:  0.013206106387078762 , validation dice:  0.0 , this epoch took:  1015.4163236618042 s
epoch:  17 , training loss:  0.0068363057076931 , validation loss:  0.011722847260534764 , validation dice:  0.0 , this epoch took:  992.2536175251007 s
epoch:  18 , training loss:  -0.002872678393498063 , validation loss:  0.013073713462799787 , validation dice:  0.0 , this epoch took:  1044.2919616699219 s
epoch:  19 , training loss:  0.0105829837648198 , validation loss:  0.015519519187510013 , validation dice:  0.0 , this epoch took:  1030.2725820541382 s
epoch:  20 , training loss:  0.007388090341351927 , validation loss:  0.013563903924077749 , validation dice:  0.0 , this epoch took:  1012.7910447120667 s
epoch:  21 , training loss:  0.01102811935916543 , validation loss:  0.01760475791990757 , validation dice:  0.0 , this epoch took:  982.1490297317505 s
epoch:  22 , training loss:  0.005610498409718275 , validation loss:  0.015007576923817396 , validation dice:  0.0 , this epoch took:  1038.801228761673 s
epoch:  23 , training loss:  0.005939670699648559 , validation loss:  0.017062939889729022 , validation dice:  0.0 , this epoch took:  1039.6673016548157 s
epoch:  24 , training loss:  0.012303236879408359 , validation loss:  0.011348533066920937 , validation dice:  0.0 , this epoch took:  1014.1901209354401 s
epoch:  25 , training loss:  0.007921310814097523 , validation loss:  0.014537937017157674 , validation dice:  0.0 , this epoch took:  1026.6968266963959 s
epoch:  26 , training loss:  0.007777615267783403 , validation loss:  0.020271909944713114 , validation dice:  0.0 , this epoch took:  1095.329152584076 s
epoch:  27 , training loss:  0.0015046970900148154 , validation loss:  0.036422483013011514 , validation dice:  0.00010215983 , this epoch took:  1022.3859734535217 s
epoch:  28 , training loss:  0.003668201624415815 , validation loss:  -0.0033706991374492646 , validation dice:  0.072781846 , this epoch took:  1040.5161151885986 s
epoch:  29 , training loss:  0.0006378428470343352 , validation loss:  -0.009671329129487276 , validation dice:  0.0 , this epoch took:  1064.7753686904907 s
epoch:  30 , training loss:  -0.007999824525788426 , validation loss:  0.05264397291466594 , validation dice:  0.017408414 , this epoch took:  1050.2135119438171 s
epoch:  31 , training loss:  0.019221128947101533 , validation loss:  0.01897263196762651 , validation dice:  0.0 , this epoch took:  1082.4668271541595 s
epoch:  32 , training loss:  0.009488250786438585 , validation loss:  -0.0015617551282048226 , validation dice:  0.0 , this epoch took:  1059.2159540653229 s
epoch:  33 , training loss:  0.0017005577338859439 , validation loss:  -0.006240181736648083 , validation dice:  0.0 , this epoch took:  1039.713814496994 s
epoch:  34 , training loss:  -0.0006380455372855067 , validation loss:  0.01130044505931437 , validation dice:  0.0 , this epoch took:  1046.3969271183014 s
epoch:  35 , training loss:  -0.002367413142696023 , validation loss:  0.008721102531999349 , validation dice:  0.037842646 , this epoch took:  1006.2924711704254 s
epoch:  36 , training loss:  -0.003310741377994418 , validation loss:  -0.01507071977481246 , validation dice:  0.0 , this epoch took:  1007.8022103309631 s
epoch:  37 , training loss:  -0.0037736316905356945 , validation loss:  0.010143955359235407 , validation dice:  0.0 , this epoch took:  1011.7763481140137 s
epoch:  38 , training loss:  0.0038886845111846926 , validation loss:  0.005894143059849739 , validation dice:  0.056376778 , this epoch took:  1017.7895107269287 s
epoch:  39 , training loss:  -0.0020613906448706983 , validation loss:  0.033020966369658705 , validation dice:  0.030046767 , this epoch took:  1048.5994086265564 s
epoch:  40 , training loss:  0.011335541382431985 , validation loss:  0.008773276889696717 , validation dice:  0.0 , this epoch took:  1069.7057049274445 s
epoch:  41 , training loss:  0.0017232499904930591 , validation loss:  -0.0026388829201459884 , validation dice:  0.0 , this epoch took:  1077.918254852295 s
epoch:  42 , training loss:  0.005342010709457099 , validation loss:  0.00611045440658927 , validation dice:  0.0 , this epoch took:  1065.5176515579224 s
epoch:  43 , training loss:  0.011613232622854412 , validation loss:  0.010806340351700782 , validation dice:  0.0 , this epoch took:  1043.3179235458374 s
epoch:  44 , training loss:  0.005656563612632453 , validation loss:  0.014261667197570205 , validation dice:  0.0 , this epoch took:  1079.166154384613 s
epoch:  45 , training loss:  0.007684705954510719 , validation loss:  0.014184121415019036 , validation dice:  0.0 , this epoch took:  1073.0872230529785 s
epoch:  46 , training loss:  0.010777867671102285 , validation loss:  0.017669733092188836 , validation dice:  0.0 , this epoch took:  1007.5888025760651 s
epoch:  47 , training loss:  0.01023242910578847 , validation loss:  0.009697715807706118 , validation dice:  0.0 , this epoch took:  1001.6079246997833 s
epoch:  48 , training loss:  0.006801999195478857 , validation loss:  0.01055365351960063 , validation dice:  0.0 , this epoch took:  1000.753903388977 s
epoch:  49 , training loss:  0.010620341137982905 , validation loss:  0.018707871306687593 , validation dice:  0.0 , this epoch took:  1017.9864885807037 s
epoch:  50 , training loss:  0.01205727929994464 , validation loss:  0.01640221966430545 , validation dice:  0.0 , this epoch took:  1032.5359284877777 s
epoch:  51 , training loss:  0.016175111340358855 , validation loss:  0.011249671448022127 , validation dice:  0.0 , this epoch took:  1064.795785188675 s
epoch:  52 , training loss:  0.009748490190133453 , validation loss:  0.01658201614394784 , validation dice:  0.0 , this epoch took:  1118.936758518219 s
epoch:  53 , training loss:  0.009215485649183392 , validation loss:  0.009291368648409843 , validation dice:  0.0 , this epoch took:  1010.5879497528076 s
epoch:  54 , training loss:  0.009430073980242013 , validation loss:  0.008826026245951652 , validation dice:  0.0 , this epoch took:  1013.0083394050598 s
epoch:  55 , training loss:  0.010200391046702862 , validation loss:  0.022726117428392173 , validation dice:  0.0 , this epoch took:  1026.475697517395 s
epoch:  56 , training loss:  0.0173900661598891 , validation loss:  0.017032513823360206 , validation dice:  0.0 , this epoch took:  983.2758095264435 s
epoch:  57 , training loss:  0.01583143418841064 , validation loss:  0.015316597763448953 , validation dice:  0.0 , this epoch took:  1065.2676107883453 s
epoch:  58 , training loss:  0.013863692078739404 , validation loss:  0.011101780440658331 , validation dice:  0.0 , this epoch took:  973.9224879741669 s
epoch:  59 , training loss:  0.010561993012670428 , validation loss:  0.0272638843790628 , validation dice:  0.0 , this epoch took:  1055.5161590576172 s
epoch:  60 , training loss:  0.007272432693280279 , validation loss:  -0.00643389891833067 , validation dice:  0.0 , this epoch took:  1041.3127501010895 s
epoch:  61 , training loss:  0.0033836627127602696 , validation loss:  0.01709035656414926 , validation dice:  0.0 , this epoch took:  1030.4820437431335 s
epoch:  62 , training loss:  0.014634169606491923 , validation loss:  0.017905494421720503 , validation dice:  0.0 , this epoch took:  1086.606550693512 s
epoch:  63 , training loss:  0.013011177564971148 , validation loss:  0.016473678546026348 , validation dice:  0.0 , this epoch took:  1038.7906329631805 s
epoch:  64 , training loss:  0.012665562411770224 , validation loss:  0.01166211461648345 , validation dice:  0.0 , this epoch took:  1033.0419495105743 s
epoch:  65 , training loss:  0.014696766877546907 , validation loss:  0.01180315318517387 , validation dice:  0.0 , this epoch took:  1039.8543920516968 s
epoch:  66 , training loss:  0.013353166783228516 , validation loss:  0.01509670002385974 , validation dice:  0.0 , this epoch took:  1028.9559488296509 s
epoch:  67 , training loss:  0.012535718005150557 , validation loss:  0.016087276842445136 , validation dice:  0.0 , this epoch took:  1026.3110868930817 s
epoch:  68 , training loss:  0.012501810299232603 , validation loss:  0.012511652465909719 , validation dice:  0.0 , this epoch took:  1029.9210262298584 s
epoch:  69 , training loss:  0.010011387197766453 , validation loss:  0.01564874082803726 , validation dice:  0.0 , this epoch took:  1039.6230113506317 s
epoch:  70 , training loss:  0.013576931505464017 , validation loss:  0.015952145541086794 , validation dice:  0.0 , this epoch took:  1006.6670331954956 s
epoch:  71 , training loss:  0.012281650722026825 , validation loss:  0.01719514884054661 , validation dice:  0.0 , this epoch took:  1033.2100970745087 s
epoch:  72 , training loss:  0.013827255988493561 , validation loss:  0.010627368465065956 , validation dice:  0.0 , this epoch took:  1012.0716392993927 s
epoch:  73 , training loss:  0.013595313601195811 , validation loss:  0.013343755174428224 , validation dice:  0.0 , this epoch took:  990.6651601791382 s
epoch:  74 , training loss:  0.01324842466134578 , validation loss:  0.00547916023992002 , validation dice:  0.0 , this epoch took:  1026.005182504654 s
epoch:  75 , training loss:  0.01564438170287758 , validation loss:  0.010105816703289748 , validation dice:  0.0 , this epoch took:  1044.0215113162994 s
epoch:  76 , training loss:  0.012154783610254526 , validation loss:  0.013372520469129085 , validation dice:  0.0 , this epoch took:  995.2210931777954 s
epoch:  77 , training loss:  0.013771942664869129 , validation loss:  0.011879737824201583 , validation dice:  0.0 , this epoch took:  1023.8763492107391 s
epoch:  78 , training loss:  0.012598514766432345 , validation loss:  0.013454738650470971 , validation dice:  0.0 , this epoch took:  1004.9405615329742 s
epoch:  79 , training loss:  0.013046870170161129 , validation loss:  0.015555188348516822 , validation dice:  0.0 , this epoch took:  1020.3547084331512 s
epoch:  80 , training loss:  0.013293742259964348 , validation loss:  0.010996994068846107 , validation dice:  0.0 , this epoch took:  1006.2119522094727 s
epoch:  81 , training loss:  0.013062017225660383 , validation loss:  0.01109661373309791 , validation dice:  0.0 , this epoch took:  1024.5716516971588 s
epoch:  82 , training loss:  0.014222895065322518 , validation loss:  0.01411923237144947 , validation dice:  0.0 , this epoch took:  1034.21142745018 s
