epoch:  0 , training loss:  0.31411952 , validation loss:  0.30726853 , validation dice:  0.0 , this epoch took:  1031.965493440628 s
epoch:  107 , training loss:  0.30919787 , validation loss:  0.3064302 , validation dice:  0.0 , this epoch took:  1100.4951906204224 s
epoch:  108 , training loss:  0.30891272 , validation loss:  0.30676267 , validation dice:  0.0 , this epoch took:  1025.5910065174103 s
epoch:  109 , training loss:  0.3089347 , validation loss:  0.30691022 , validation dice:  0.0 , this epoch took:  1042.6752734184265 s
epoch:  110 , training loss:  0.30896485 , validation loss:  0.30710948 , validation dice:  0.0 , this epoch took:  1002.5447237491608 s
epoch:  111 , training loss:  0.30910718 , validation loss:  0.30683982 , validation dice:  0.0 , this epoch took:  1104.2826189994812 s
epoch:  112 , training loss:  0.30899927 , validation loss:  0.30709612 , validation dice:  0.0 , this epoch took:  1042.433525800705 s
epoch:  113 , training loss:  0.3091988 , validation loss:  0.30657378 , validation dice:  0.0 , this epoch took:  1036.2666065692902 s
epoch:  114 , training loss:  0.30901837 , validation loss:  0.3072502 , validation dice:  0.0 , this epoch took:  1055.7083947658539 s
epoch:  115 , training loss:  0.30893782 , validation loss:  0.3073653 , validation dice:  0.0 , this epoch took:  1056.593215227127 s
epoch:  116 , training loss:  0.30903322 , validation loss:  0.3069378 , validation dice:  0.0 , this epoch took:  1066.8420252799988 s
epoch:  117 , training loss:  0.30921656 , validation loss:  0.30716702 , validation dice:  0.0 , this epoch took:  1031.571185350418 s
epoch:  118 , training loss:  0.30898473 , validation loss:  0.3071865 , validation dice:  0.0 , this epoch took:  1028.5684030056 s
epoch:  119 , training loss:  0.30909118 , validation loss:  0.30689454 , validation dice:  0.0 , this epoch took:  1067.632474899292 s
epoch:  120 , training loss:  0.30878636 , validation loss:  0.3073899 , validation dice:  0.0 , this epoch took:  1039.1697523593903 s
epoch:  121 , training loss:  0.30897015 , validation loss:  0.30681744 , validation dice:  0.0 , this epoch took:  1049.1641418933868 s
epoch:  122 , training loss:  0.30895904 , validation loss:  0.30667996 , validation dice:  0.0 , this epoch took:  995.9771962165833 s
epoch:  123 , training loss:  0.30917287 , validation loss:  0.30673763 , validation dice:  0.0 , this epoch took:  1029.7667350769043 s
epoch:  124 , training loss:  0.30903083 , validation loss:  0.30717126 , validation dice:  0.0 , this epoch took:  1041.092919588089 s
epoch:  125 , training loss:  0.30908144 , validation loss:  0.307483 , validation dice:  0.0 , this epoch took:  1045.5112962722778 s
epoch:  126 , training loss:  0.30892256 , validation loss:  0.30672204 , validation dice:  0.0 , this epoch took:  1034.527517080307 s
epoch:  127 , training loss:  0.3089599 , validation loss:  0.30636987 , validation dice:  0.0 , this epoch took:  1052.1644549369812 s
epoch:  128 , training loss:  0.30930233 , validation loss:  0.30652973 , validation dice:  0.0 , this epoch took:  1048.009554862976 s
epoch:  129 , training loss:  0.30885243 , validation loss:  0.30723086 , validation dice:  0.0 , this epoch took:  1001.2014396190643 s
epoch:  130 , training loss:  0.3092477 , validation loss:  0.30642158 , validation dice:  0.0 , this epoch took:  1064.3729906082153 s
epoch:  131 , training loss:  0.30920276 , validation loss:  0.30623168 , validation dice:  0.0 , this epoch took:  1028.4681389331818 s
epoch:  132 , training loss:  0.30893096 , validation loss:  0.30675885 , validation dice:  0.0 , this epoch took:  1015.090441942215 s
epoch:  133 , training loss:  0.30898643 , validation loss:  0.306587 , validation dice:  0.0 , this epoch took:  1097.9549119472504 s
epoch:  134 , training loss:  0.30892956 , validation loss:  0.30728862 , validation dice:  0.0 , this epoch took:  1023.4577324390411 s
epoch:  135 , training loss:  0.30917823 , validation loss:  0.30666408 , validation dice:  0.0 , this epoch took:  1000.2886438369751 s
epoch:  136 , training loss:  0.3090754 , validation loss:  0.30722517 , validation dice:  0.0 , this epoch took:  1071.8813722133636 s
epoch:  137 , training loss:  0.30890745 , validation loss:  0.3066867 , validation dice:  0.0 , this epoch took:  1020.2132110595703 s
epoch:  138 , training loss:  0.30905223 , validation loss:  0.30662012 , validation dice:  0.0 , this epoch took:  1016.6944975852966 s
epoch:  139 , training loss:  0.30900702 , validation loss:  0.30709022 , validation dice:  0.0 , this epoch took:  959.6574130058289 s
epoch:  140 , training loss:  0.30877632 , validation loss:  0.30642498 , validation dice:  0.0 , this epoch took:  1016.5625848770142 s
epoch:  141 , training loss:  0.30894774 , validation loss:  0.30688167 , validation dice:  0.0 , this epoch took:  1016.893096446991 s
epoch:  142 , training loss:  0.30920684 , validation loss:  0.3066958 , validation dice:  0.0 , this epoch took:  1077.4027070999146 s
epoch:  143 , training loss:  0.30915967 , validation loss:  0.30656943 , validation dice:  0.0 , this epoch took:  1087.9654505252838 s
epoch:  144 , training loss:  0.309209 , validation loss:  0.30745858 , validation dice:  0.0 , this epoch took:  1051.6600155830383 s
epoch:  145 , training loss:  0.30922553 , validation loss:  0.3071626 , validation dice:  0.0 , this epoch took:  1072.0687708854675 s
epoch:  146 , training loss:  0.30895332 , validation loss:  0.30683792 , validation dice:  0.0 , this epoch took:  1009.1035223007202 s
epoch:  147 , training loss:  0.3089864 , validation loss:  0.30719835 , validation dice:  0.0 , this epoch took:  1097.1496858596802 s
epoch:  148 , training loss:  0.30903265 , validation loss:  0.3068513 , validation dice:  0.0 , this epoch took:  1034.4943842887878 s
epoch:  149 , training loss:  0.30910993 , validation loss:  0.30732194 , validation dice:  0.0 , this epoch took:  1051.9805209636688 s
epoch:  150 , training loss:  0.30922586 , validation loss:  0.30695176 , validation dice:  0.0 , this epoch took:  1032.0341329574585 s
epoch:  151 , training loss:  0.30899012 , validation loss:  0.30682015 , validation dice:  0.0 , this epoch took:  1025.0459504127502 s
epoch:  152 , training loss:  0.30912066 , validation loss:  0.3070132 , validation dice:  0.0 , this epoch took:  1011.9073100090027 s
epoch:  153 , training loss:  0.3090207 , validation loss:  0.30687273 , validation dice:  0.0 , this epoch took:  1054.0849096775055 s
epoch:  154 , training loss:  0.30906016 , validation loss:  0.306884 , validation dice:  0.0 , this epoch took:  1090.2154479026794 s
epoch:  155 , training loss:  0.30910376 , validation loss:  0.30666056 , validation dice:  0.0 , this epoch took:  1048.3114020824432 s
epoch:  156 , training loss:  0.30918604 , validation loss:  0.3069711 , validation dice:  0.0 , this epoch took:  1047.9578688144684 s
epoch:  157 , training loss:  0.30899486 , validation loss:  0.307281 , validation dice:  0.0 , this epoch took:  1057.2924978733063 s
epoch:  158 , training loss:  0.30918744 , validation loss:  0.30686772 , validation dice:  0.0 , this epoch took:  1072.5217156410217 s
epoch:  159 , training loss:  0.30892736 , validation loss:  0.30720803 , validation dice:  0.0 , this epoch took:  1000.1386806964874 s
epoch:  160 , training loss:  0.30933928 , validation loss:  0.30719435 , validation dice:  0.0 , this epoch took:  1011.9496414661407 s
epoch:  161 , training loss:  0.3090996 , validation loss:  0.30717215 , validation dice:  0.0 , this epoch took:  1043.6607704162598 s
epoch:  162 , training loss:  0.30928043 , validation loss:  0.30721158 , validation dice:  0.0 , this epoch took:  1114.1532332897186 s
epoch:  163 , training loss:  0.3088854 , validation loss:  0.3070918 , validation dice:  0.0 , this epoch took:  1042.3549070358276 s
epoch:  164 , training loss:  0.30926532 , validation loss:  0.3073593 , validation dice:  0.0 , this epoch took:  1058.981627702713 s
