epoch:  0 , training loss:  0.31343848 , validation loss:  0.30804032 , validation dice:  0.0 , this epoch took:  1061.9569127559662 s
epoch:  1 , training loss:  0.30886334 , validation loss:  0.30792478 , validation dice:  0.0 , this epoch took:  1106.4689571857452 s
epoch:  2 , training loss:  0.30894926 , validation loss:  0.30850402 , validation dice:  0.0 , this epoch took:  1071.4077565670013 s
epoch:  3 , training loss:  0.3088055 , validation loss:  0.30783454 , validation dice:  0.0 , this epoch took:  1051.7961113452911 s
epoch:  4 , training loss:  0.30848274 , validation loss:  0.30848417 , validation dice:  0.0 , this epoch took:  1086.2755212783813 s
epoch:  5 , training loss:  0.30872166 , validation loss:  0.30807236 , validation dice:  0.0 , this epoch took:  1036.6249833106995 s
epoch:  6 , training loss:  0.30891585 , validation loss:  0.30799514 , validation dice:  0.0 , this epoch took:  1079.1412453651428 s
epoch:  7 , training loss:  0.30885598 , validation loss:  0.3082194 , validation dice:  0.0 , this epoch took:  1056.2418377399445 s
epoch:  8 , training loss:  0.3087086 , validation loss:  0.30739057 , validation dice:  0.0 , this epoch took:  1110.4848945140839 s
epoch:  9 , training loss:  0.30893922 , validation loss:  0.30742198 , validation dice:  0.0 , this epoch took:  1041.1273472309113 s
epoch:  10 , training loss:  0.30906448 , validation loss:  0.30798367 , validation dice:  0.0 , this epoch took:  1098.8487222194672 s
epoch:  11 , training loss:  0.30884272 , validation loss:  0.30793935 , validation dice:  0.0 , this epoch took:  1062.3337516784668 s
epoch:  12 , training loss:  0.308633 , validation loss:  0.30817807 , validation dice:  0.0 , this epoch took:  1084.885846376419 s
epoch:  13 , training loss:  0.30876958 , validation loss:  0.30761805 , validation dice:  0.0 , this epoch took:  1078.655107975006 s
epoch:  14 , training loss:  0.3088255 , validation loss:  0.30749756 , validation dice:  0.0 , this epoch took:  1030.1429708003998 s
epoch:  15 , training loss:  0.30872455 , validation loss:  0.30750033 , validation dice:  0.0 , this epoch took:  1103.5263352394104 s
epoch:  16 , training loss:  0.30868432 , validation loss:  0.30779445 , validation dice:  0.0 , this epoch took:  1025.279349565506 s
epoch:  17 , training loss:  0.30874896 , validation loss:  0.308154 , validation dice:  0.0 , this epoch took:  1054.174019575119 s
epoch:  18 , training loss:  0.3088035 , validation loss:  0.30835995 , validation dice:  0.0 , this epoch took:  1091.2532806396484 s
epoch:  19 , training loss:  0.30883762 , validation loss:  0.30754814 , validation dice:  0.0 , this epoch took:  1062.5267977714539 s
epoch:  20 , training loss:  0.30874458 , validation loss:  0.30772743 , validation dice:  0.0 , this epoch took:  1081.446039199829 s
epoch:  21 , training loss:  0.30871373 , validation loss:  0.30875257 , validation dice:  0.0 , this epoch took:  1059.144481420517 s
epoch:  22 , training loss:  0.3087976 , validation loss:  0.30782577 , validation dice:  0.0 , this epoch took:  1038.509187221527 s
epoch:  23 , training loss:  0.30911005 , validation loss:  0.3076757 , validation dice:  0.0 , this epoch took:  1048.4993221759796 s
epoch:  24 , training loss:  0.30885482 , validation loss:  0.308444 , validation dice:  0.0 , this epoch took:  1090.8874447345734 s
epoch:  25 , training loss:  0.3091663 , validation loss:  0.30757752 , validation dice:  0.0 , this epoch took:  1101.2275409698486 s
epoch:  26 , training loss:  0.30893195 , validation loss:  0.30714372 , validation dice:  0.0 , this epoch took:  1060.460815191269 s
epoch:  27 , training loss:  0.30898458 , validation loss:  0.3082518 , validation dice:  0.0 , this epoch took:  1065.439618587494 s
epoch:  28 , training loss:  0.3089061 , validation loss:  0.30816436 , validation dice:  0.0 , this epoch took:  1121.1368277072906 s
epoch:  29 , training loss:  0.30860168 , validation loss:  0.30761158 , validation dice:  0.0 , this epoch took:  1002.757878780365 s
epoch:  30 , training loss:  0.30882886 , validation loss:  0.30762088 , validation dice:  0.0 , this epoch took:  1073.7262935638428 s
epoch:  31 , training loss:  0.30880162 , validation loss:  0.30830428 , validation dice:  0.0 , this epoch took:  1079.5446407794952 s
epoch:  32 , training loss:  0.30873612 , validation loss:  0.3082453 , validation dice:  0.0 , this epoch took:  1081.7479474544525 s
epoch:  33 , training loss:  0.3089359 , validation loss:  0.3080555 , validation dice:  0.0 , this epoch took:  1073.1865344047546 s
epoch:  34 , training loss:  0.30870834 , validation loss:  0.30825746 , validation dice:  0.0 , this epoch took:  1023.5416121482849 s
epoch:  35 , training loss:  0.30911237 , validation loss:  0.3077873 , validation dice:  0.0 , this epoch took:  1106.3108541965485 s
epoch:  36 , training loss:  0.30915862 , validation loss:  0.30830252 , validation dice:  0.0 , this epoch took:  975.7157635688782 s
epoch:  37 , training loss:  0.30903453 , validation loss:  0.30795938 , validation dice:  0.0 , this epoch took:  1009.727906703949 s
epoch:  38 , training loss:  0.30897534 , validation loss:  0.30756688 , validation dice:  0.0 , this epoch took:  1079.0057663917542 s
epoch:  39 , training loss:  0.30902383 , validation loss:  0.30773234 , validation dice:  0.0 , this epoch took:  1064.3468120098114 s
epoch:  40 , training loss:  0.30868828 , validation loss:  0.30747855 , validation dice:  0.0 , this epoch took:  1055.9603815078735 s
epoch:  41 , training loss:  0.30870125 , validation loss:  0.3076203 , validation dice:  0.0 , this epoch took:  1040.9003093242645 s
epoch:  42 , training loss:  0.30890796 , validation loss:  0.308612 , validation dice:  0.0 , this epoch took:  1094.006807565689 s
epoch:  43 , training loss:  0.30893582 , validation loss:  0.3083529 , validation dice:  0.0 , this epoch took:  1055.9155666828156 s
epoch:  44 , training loss:  0.30878735 , validation loss:  0.30800933 , validation dice:  0.0 , this epoch took:  1074.4686601161957 s
epoch:  45 , training loss:  0.3089829 , validation loss:  0.3080976 , validation dice:  0.0 , this epoch took:  1065.873126745224 s
epoch:  46 , training loss:  0.30858943 , validation loss:  0.30808416 , validation dice:  0.0 , this epoch took:  1069.8004608154297 s
epoch:  47 , training loss:  0.3088559 , validation loss:  0.3080912 , validation dice:  0.0 , this epoch took:  1048.6683559417725 s
epoch:  48 , training loss:  0.30852193 , validation loss:  0.3082551 , validation dice:  0.0 , this epoch took:  986.3445012569427 s
epoch:  49 , training loss:  0.30875924 , validation loss:  0.3080271 , validation dice:  0.0 , this epoch took:  1002.4460303783417 s
epoch:  50 , training loss:  0.3087288 , validation loss:  0.30797628 , validation dice:  0.0 , this epoch took:  1035.489209651947 s
epoch:  51 , training loss:  0.3089922 , validation loss:  0.3078623 , validation dice:  0.0 , this epoch took:  1090.5478279590607 s
epoch:  52 , training loss:  0.30874005 , validation loss:  0.3082227 , validation dice:  0.0 , this epoch took:  1045.864806652069 s
