epoch:  0 , training loss:  0.31296396 , validation loss:  0.3092186 , validation dice:  0.0 , this epoch took:  1003.0923552513123 s
epoch:  1 , training loss:  0.30833092 , validation loss:  0.3084556 , validation dice:  0.0 , this epoch took:  1008.8972172737122 s
epoch:  2 , training loss:  0.30878204 , validation loss:  0.3089403 , validation dice:  0.0 , this epoch took:  1011.0941164493561 s
epoch:  3 , training loss:  0.308434 , validation loss:  0.30901238 , validation dice:  0.0 , this epoch took:  1019.3336341381073 s
epoch:  4 , training loss:  0.30876642 , validation loss:  0.30884182 , validation dice:  0.0 , this epoch took:  1098.4657711982727 s
epoch:  5 , training loss:  0.30844432 , validation loss:  0.3094773 , validation dice:  0.0 , this epoch took:  1025.2283532619476 s
epoch:  6 , training loss:  0.30887896 , validation loss:  0.30858263 , validation dice:  0.0 , this epoch took:  1063.8910732269287 s
epoch:  7 , training loss:  0.30835018 , validation loss:  0.30878964 , validation dice:  0.0 , this epoch took:  1046.0888938903809 s
epoch:  8 , training loss:  0.30827704 , validation loss:  0.3090867 , validation dice:  0.0 , this epoch took:  1030.0477344989777 s
epoch:  9 , training loss:  0.30879664 , validation loss:  0.30880606 , validation dice:  0.0 , this epoch took:  1034.831306695938 s
epoch:  10 , training loss:  0.3084002 , validation loss:  0.30914173 , validation dice:  0.0 , this epoch took:  1066.0494227409363 s
epoch:  11 , training loss:  0.30836853 , validation loss:  0.3090835 , validation dice:  0.0 , this epoch took:  1002.7135019302368 s
epoch:  12 , training loss:  0.30852106 , validation loss:  0.30928126 , validation dice:  0.0 , this epoch took:  1025.6141180992126 s
epoch:  13 , training loss:  0.30841982 , validation loss:  0.3091185 , validation dice:  0.0 , this epoch took:  1044.9537150859833 s
epoch:  14 , training loss:  0.3084201 , validation loss:  0.309345 , validation dice:  0.0 , this epoch took:  1034.110015153885 s
epoch:  15 , training loss:  0.30867234 , validation loss:  0.30889645 , validation dice:  0.0 , this epoch took:  1013.3128082752228 s
epoch:  16 , training loss:  0.30867198 , validation loss:  0.30862385 , validation dice:  0.0 , this epoch took:  1002.2295207977295 s
epoch:  17 , training loss:  0.30878413 , validation loss:  0.30933502 , validation dice:  0.0 , this epoch took:  1065.5211358070374 s
epoch:  18 , training loss:  0.30825043 , validation loss:  0.30897933 , validation dice:  0.0 , this epoch took:  1078.5561876296997 s
epoch:  19 , training loss:  0.3086333 , validation loss:  0.30894336 , validation dice:  0.0 , this epoch took:  1061.0621902942657 s
epoch:  20 , training loss:  0.30859601 , validation loss:  0.3090091 , validation dice:  0.0 , this epoch took:  1085.4782903194427 s
epoch:  21 , training loss:  0.30884272 , validation loss:  0.30912235 , validation dice:  0.0 , this epoch took:  1031.402328491211 s
