epoch:  0 , training loss:  0.31347772 , validation loss:  0.30755576 , validation dice:  0.0 , this epoch took:  1044.674569606781 s
epoch:  1 , training loss:  0.30882323 , validation loss:  0.30782318 , validation dice:  0.0 , this epoch took:  1061.5181987285614 s
epoch:  2 , training loss:  0.30874655 , validation loss:  0.30833063 , validation dice:  0.0 , this epoch took:  978.1800196170807 s
epoch:  3 , training loss:  0.30843928 , validation loss:  0.3084677 , validation dice:  0.0 , this epoch took:  983.7586908340454 s
epoch:  4 , training loss:  0.30864564 , validation loss:  0.30790353 , validation dice:  0.0 , this epoch took:  1063.043781042099 s
epoch:  5 , training loss:  0.30875766 , validation loss:  0.30773297 , validation dice:  0.0 , this epoch took:  1050.6085290908813 s
epoch:  6 , training loss:  0.3085325 , validation loss:  0.30821273 , validation dice:  0.0 , this epoch took:  1058.9431500434875 s
epoch:  7 , training loss:  0.30895633 , validation loss:  0.30831367 , validation dice:  0.0 , this epoch took:  1060.298446893692 s
epoch:  8 , training loss:  0.30876955 , validation loss:  0.30784726 , validation dice:  0.0 , this epoch took:  1018.7461402416229 s
epoch:  9 , training loss:  0.30881634 , validation loss:  0.30807588 , validation dice:  0.0 , this epoch took:  1065.2915632724762 s
epoch:  10 , training loss:  0.30873916 , validation loss:  0.30802003 , validation dice:  0.0 , this epoch took:  1015.0437841415405 s
epoch:  11 , training loss:  0.308454 , validation loss:  0.30767062 , validation dice:  0.0 , this epoch took:  1001.3316295146942 s
epoch:  12 , training loss:  0.30885217 , validation loss:  0.30826995 , validation dice:  0.0 , this epoch took:  1018.4884474277496 s
epoch:  13 , training loss:  0.30871034 , validation loss:  0.30827314 , validation dice:  0.0 , this epoch took:  1084.5581517219543 s
epoch:  14 , training loss:  0.30881462 , validation loss:  0.30769658 , validation dice:  0.0 , this epoch took:  1038.1443927288055 s
epoch:  15 , training loss:  0.3084855 , validation loss:  0.3077989 , validation dice:  0.0 , this epoch took:  1064.1206951141357 s
epoch:  16 , training loss:  0.30870935 , validation loss:  0.30792934 , validation dice:  0.0 , this epoch took:  1045.4285287857056 s
epoch:  17 , training loss:  0.30864474 , validation loss:  0.30807498 , validation dice:  0.0 , this epoch took:  1050.4258162975311 s
epoch:  18 , training loss:  0.30882984 , validation loss:  0.30795735 , validation dice:  0.0 , this epoch took:  1027.789326429367 s
epoch:  19 , training loss:  0.30861163 , validation loss:  0.3080666 , validation dice:  0.0 , this epoch took:  1013.0530269145966 s
epoch:  20 , training loss:  0.30889812 , validation loss:  0.30822194 , validation dice:  0.0 , this epoch took:  1033.9230523109436 s
epoch:  21 , training loss:  0.3087381 , validation loss:  0.308035 , validation dice:  0.0 , this epoch took:  1033.8314163684845 s
epoch:  22 , training loss:  0.30871573 , validation loss:  0.3078674 , validation dice:  0.0 , this epoch took:  1008.922828912735 s
epoch:  23 , training loss:  0.30891225 , validation loss:  0.30786565 , validation dice:  0.0 , this epoch took:  1047.0113861560822 s
epoch:  24 , training loss:  0.30888006 , validation loss:  0.30810696 , validation dice:  0.0 , this epoch took:  1036.0325376987457 s
epoch:  25 , training loss:  0.30873457 , validation loss:  0.3080247 , validation dice:  0.0 , this epoch took:  1019.2003147602081 s
epoch:  26 , training loss:  0.30873287 , validation loss:  0.307817 , validation dice:  0.0 , this epoch took:  1061.1638655662537 s
epoch:  27 , training loss:  0.30869037 , validation loss:  0.3080665 , validation dice:  0.0 , this epoch took:  1074.826979637146 s
epoch:  28 , training loss:  0.30842894 , validation loss:  0.30848923 , validation dice:  0.0 , this epoch took:  1035.9080777168274 s
epoch:  29 , training loss:  0.30883247 , validation loss:  0.3085436 , validation dice:  0.0 , this epoch took:  1089.695116519928 s
epoch:  30 , training loss:  0.30850434 , validation loss:  0.30811572 , validation dice:  0.0 , this epoch took:  1049.7899253368378 s
epoch:  31 , training loss:  0.3083641 , validation loss:  0.3079002 , validation dice:  0.0 , this epoch took:  925.5022552013397 s
epoch:  32 , training loss:  0.30885217 , validation loss:  0.3077755 , validation dice:  0.0 , this epoch took:  1068.703162431717 s
epoch:  33 , training loss:  0.30879515 , validation loss:  0.30803773 , validation dice:  0.0 , this epoch took:  1015.732773065567 s
epoch:  34 , training loss:  0.3087251 , validation loss:  0.3081794 , validation dice:  0.0 , this epoch took:  1073.39155960083 s
epoch:  35 , training loss:  0.30870485 , validation loss:  0.30821168 , validation dice:  0.0 , this epoch took:  1036.2340166568756 s
epoch:  36 , training loss:  0.30888078 , validation loss:  0.30844566 , validation dice:  0.0 , this epoch took:  1008.6800894737244 s
epoch:  37 , training loss:  0.3088589 , validation loss:  0.30801454 , validation dice:  0.0 , this epoch took:  1043.6605954170227 s
epoch:  38 , training loss:  0.30896372 , validation loss:  0.30800802 , validation dice:  0.0 , this epoch took:  1064.7753374576569 s
epoch:  39 , training loss:  0.30866352 , validation loss:  0.3082675 , validation dice:  0.0 , this epoch took:  1001.3404266834259 s
epoch:  40 , training loss:  0.30891022 , validation loss:  0.30843058 , validation dice:  0.0 , this epoch took:  954.8634424209595 s
epoch:  41 , training loss:  0.30862853 , validation loss:  0.308045 , validation dice:  0.0 , this epoch took:  1078.4604065418243 s
epoch:  42 , training loss:  0.30871433 , validation loss:  0.30795154 , validation dice:  0.0 , this epoch took:  1045.916644334793 s
epoch:  43 , training loss:  0.30873114 , validation loss:  0.3074547 , validation dice:  1.0962508e-06 , this epoch took:  1004.4096291065216 s
epoch:  44 , training loss:  0.30923986 , validation loss:  0.30795538 , validation dice:  0.0 , this epoch took:  1031.461639881134 s
epoch:  45 , training loss:  0.30884376 , validation loss:  0.30849582 , validation dice:  0.0 , this epoch took:  1089.1807930469513 s
epoch:  46 , training loss:  0.30872068 , validation loss:  0.30812255 , validation dice:  0.0 , this epoch took:  1015.5235631465912 s
epoch:  47 , training loss:  0.308476 , validation loss:  0.30794856 , validation dice:  0.0 , this epoch took:  1030.6889321804047 s
epoch:  48 , training loss:  0.30901396 , validation loss:  0.30779475 , validation dice:  0.0 , this epoch took:  1037.8826613426208 s
epoch:  49 , training loss:  0.3088394 , validation loss:  0.30741847 , validation dice:  0.0 , this epoch took:  1019.6274909973145 s
epoch:  50 , training loss:  0.3086391 , validation loss:  0.30809316 , validation dice:  0.0 , this epoch took:  1048.3712515830994 s
epoch:  51 , training loss:  0.3085354 , validation loss:  0.30808553 , validation dice:  0.0 , this epoch took:  1018.3379633426666 s
epoch:  52 , training loss:  0.30894616 , validation loss:  0.30760932 , validation dice:  0.0 , this epoch took:  1103.6110246181488 s
epoch:  53 , training loss:  0.3091168 , validation loss:  0.3083282 , validation dice:  0.0 , this epoch took:  1052.6891956329346 s
epoch:  54 , training loss:  0.3086588 , validation loss:  0.30813038 , validation dice:  0.0 , this epoch took:  1026.2006447315216 s
epoch:  55 , training loss:  0.30892083 , validation loss:  0.3080801 , validation dice:  0.0 , this epoch took:  1064.6617770195007 s
