epoch:  0 , training loss:  0.3030176 , validation loss:  0.3000084 , validation dice:  0.0 , this epoch took:  24.011836290359497 s
epoch:  0 , training loss:  0.3014871 , validation loss:  0.2997663 , validation dice:  0.0 , this epoch took:  27.157424926757812 s
epoch:  1 , training loss:  0.29739484 , validation loss:  0.29972544 , validation dice:  0.0 , this epoch took:  24.69455909729004 s
epoch:  2 , training loss:  0.29763976 , validation loss:  0.30010173 , validation dice:  0.0 , this epoch took:  26.05513024330139 s
epoch:  3 , training loss:  0.29772785 , validation loss:  0.29989448 , validation dice:  0.0 , this epoch took:  25.19019389152527 s
epoch:  4 , training loss:  0.2977677 , validation loss:  0.29966998 , validation dice:  0.0 , this epoch took:  24.405657529830933 s
epoch:  5 , training loss:  0.29745695 , validation loss:  0.29978955 , validation dice:  0.0 , this epoch took:  24.812077283859253 s
epoch:  6 , training loss:  0.29762432 , validation loss:  0.2996029 , validation dice:  0.0 , this epoch took:  25.5597186088562 s
epoch:  7 , training loss:  0.29757288 , validation loss:  0.29988885 , validation dice:  0.0 , this epoch took:  25.676165103912354 s
epoch:  8 , training loss:  0.29764017 , validation loss:  0.2997547 , validation dice:  0.0 , this epoch took:  25.920505046844482 s
epoch:  9 , training loss:  0.2977206 , validation loss:  0.29987127 , validation dice:  0.0 , this epoch took:  25.400380849838257 s
epoch:  10 , training loss:  0.2974991 , validation loss:  0.2997225 , validation dice:  0.0 , this epoch took:  23.883565187454224 s
epoch:  11 , training loss:  0.29793 , validation loss:  0.29986566 , validation dice:  0.0 , this epoch took:  25.59945583343506 s
epoch:  12 , training loss:  0.29743356 , validation loss:  0.29989758 , validation dice:  0.0 , this epoch took:  24.618093729019165 s
epoch:  13 , training loss:  0.29771927 , validation loss:  0.29982218 , validation dice:  0.0 , this epoch took:  24.920854330062866 s
epoch:  14 , training loss:  0.29772723 , validation loss:  0.29950473 , validation dice:  0.0 , this epoch took:  24.514901638031006 s
epoch:  15 , training loss:  0.2978547 , validation loss:  0.2999503 , validation dice:  0.0 , this epoch took:  24.6392982006073 s
epoch:  16 , training loss:  0.29770538 , validation loss:  0.29968873 , validation dice:  0.0 , this epoch took:  26.13272523880005 s
epoch:  17 , training loss:  0.29733312 , validation loss:  0.29973954 , validation dice:  0.0 , this epoch took:  25.427416801452637 s
epoch:  18 , training loss:  0.29758245 , validation loss:  0.2989358 , validation dice:  0.0 , this epoch took:  23.96871256828308 s
epoch:  19 , training loss:  0.27670386 , validation loss:  0.26345727 , validation dice:  0.62839687 , this epoch took:  25.385283708572388 s
epoch:  20 , training loss:  0.2640262 , validation loss:  0.26062927 , validation dice:  0.67077553 , this epoch took:  25.33424162864685 s
epoch:  21 , training loss:  0.25546977 , validation loss:  0.253546 , validation dice:  0.7365717 , this epoch took:  24.244746685028076 s
epoch:  22 , training loss:  0.2494074 , validation loss:  0.2514018 , validation dice:  0.7872203 , this epoch took:  24.63905930519104 s
epoch:  23 , training loss:  0.24701184 , validation loss:  0.25020212 , validation dice:  0.79977137 , this epoch took:  25.4737765789032 s
epoch:  24 , training loss:  0.24231716 , validation loss:  0.2605476 , validation dice:  0.68548864 , this epoch took:  23.870152950286865 s
epoch:  25 , training loss:  0.24200195 , validation loss:  0.24766706 , validation dice:  0.835168 , this epoch took:  24.865118980407715 s
epoch:  26 , training loss:  0.24194309 , validation loss:  0.24670449 , validation dice:  0.81381243 , this epoch took:  24.182296991348267 s
epoch:  27 , training loss:  0.24785501 , validation loss:  0.26487494 , validation dice:  0.6494002 , this epoch took:  25.186777591705322 s
epoch:  28 , training loss:  0.25074193 , validation loss:  0.25030765 , validation dice:  0.78632826 , this epoch took:  24.717941284179688 s
epoch:  29 , training loss:  0.28946382 , validation loss:  0.29987136 , validation dice:  0.0 , this epoch took:  25.71971321105957 s
epoch:  30 , training loss:  0.2977705 , validation loss:  0.29968464 , validation dice:  0.0 , this epoch took:  25.83596110343933 s
